Chart,Question,Id
WineQT_correlation_heatmap.png,"Variables volatile acidity and total sulfur dioxide are redundant, but we can’t say the same for the pair chlorides and sulphates.",13965
WineQT_correlation_heatmap.png,"Variables total sulfur dioxide and alcohol are redundant, but we can’t say the same for the pair citric acid and sulphates.",13966
WineQT_correlation_heatmap.png,"Variables chlorides and free sulfur dioxide are redundant, but we can’t say the same for the pair fixed acidity and residual sugar.",13967
WineQT_correlation_heatmap.png,"Variables free sulfur dioxide and density are redundant, but we can’t say the same for the pair pH and alcohol.",13968
WineQT_correlation_heatmap.png,"Variables sulphates and alcohol are redundant, but we can’t say the same for the pair citric acid and total sulfur dioxide.",13969
WineQT_correlation_heatmap.png,"Variables free sulfur dioxide and density are redundant, but we can’t say the same for the pair citric acid and residual sugar.",13970
WineQT_correlation_heatmap.png,"Variables total sulfur dioxide and pH are redundant, but we can’t say the same for the pair fixed acidity and sulphates.",13971
WineQT_correlation_heatmap.png,"Variables density and alcohol are redundant, but we can’t say the same for the pair citric acid and total sulfur dioxide.",13972
WineQT_correlation_heatmap.png,"Variables density and sulphates are redundant, but we can’t say the same for the pair residual sugar and alcohol.",13973
WineQT_correlation_heatmap.png,"Variables citric acid and alcohol are redundant, but we can’t say the same for the pair chlorides and density.",13974
WineQT_correlation_heatmap.png,"Variables volatile acidity and alcohol are redundant, but we can’t say the same for the pair fixed acidity and chlorides.",13975
WineQT_correlation_heatmap.png,"Variables fixed acidity and volatile acidity are redundant, but we can’t say the same for the pair total sulfur dioxide and pH.",13976
WineQT_correlation_heatmap.png,"Variables citric acid and density are redundant, but we can’t say the same for the pair fixed acidity and total sulfur dioxide.",13977
WineQT_correlation_heatmap.png,"Variables volatile acidity and chlorides are redundant, but we can’t say the same for the pair fixed acidity and alcohol.",13978
WineQT_correlation_heatmap.png,"Variables fixed acidity and volatile acidity are redundant, but we can’t say the same for the pair residual sugar and alcohol.",13979
WineQT_correlation_heatmap.png,"Variables total sulfur dioxide and pH are redundant, but we can’t say the same for the pair chlorides and sulphates.",13980
WineQT_correlation_heatmap.png,"Variables citric acid and free sulfur dioxide are redundant, but we can’t say the same for the pair fixed acidity and volatile acidity.",13981
WineQT_correlation_heatmap.png,"Variables volatile acidity and residual sugar are redundant, but we can’t say the same for the pair total sulfur dioxide and pH.",13982
WineQT_correlation_heatmap.png,"Variables residual sugar and sulphates are redundant, but we can’t say the same for the pair total sulfur dioxide and pH.",13983
WineQT_correlation_heatmap.png,"Variables volatile acidity and citric acid are redundant, but we can’t say the same for the pair chlorides and alcohol.",13984
WineQT_correlation_heatmap.png,"Variables citric acid and sulphates are redundant, but we can’t say the same for the pair chlorides and total sulfur dioxide.",13985
WineQT_correlation_heatmap.png,"Variables residual sugar and sulphates are redundant, but we can’t say the same for the pair fixed acidity and density.",13986
WineQT_correlation_heatmap.png,"Variables volatile acidity and free sulfur dioxide are redundant, but we can’t say the same for the pair citric acid and sulphates.",13987
WineQT_correlation_heatmap.png,"Variables density and alcohol are redundant, but we can’t say the same for the pair volatile acidity and free sulfur dioxide.",13988
WineQT_correlation_heatmap.png,"Variables volatile acidity and total sulfur dioxide are redundant, but we can’t say the same for the pair fixed acidity and free sulfur dioxide.",13989
WineQT_correlation_heatmap.png,"Variables fixed acidity and residual sugar are redundant, but we can’t say the same for the pair density and alcohol.",13990
WineQT_correlation_heatmap.png,"Variables citric acid and density are redundant, but we can’t say the same for the pair residual sugar and chlorides.",13991
WineQT_correlation_heatmap.png,"Variables pH and alcohol are redundant, but we can’t say the same for the pair citric acid and chlorides.",13992
WineQT_correlation_heatmap.png,"Variables volatile acidity and total sulfur dioxide are redundant, but we can’t say the same for the pair fixed acidity and citric acid.",13993
WineQT_correlation_heatmap.png,"Variables total sulfur dioxide and density are redundant, but we can’t say the same for the pair volatile acidity and pH.",13994
WineQT_correlation_heatmap.png,"Variables fixed acidity and alcohol are redundant, but we can’t say the same for the pair volatile acidity and sulphates.",13995
WineQT_correlation_heatmap.png,"Variables fixed acidity and pH are redundant, but we can’t say the same for the pair free sulfur dioxide and total sulfur dioxide.",13996
WineQT_correlation_heatmap.png,"Variables fixed acidity and density are redundant, but we can’t say the same for the pair volatile acidity and free sulfur dioxide.",13997
WineQT_correlation_heatmap.png,"Variables free sulfur dioxide and density are redundant, but we can’t say the same for the pair fixed acidity and sulphates.",13998
WineQT_correlation_heatmap.png,"Variables volatile acidity and density are redundant, but we can’t say the same for the pair chlorides and free sulfur dioxide.",13999
WineQT_correlation_heatmap.png,"Variables volatile acidity and chlorides are redundant, but we can’t say the same for the pair free sulfur dioxide and density.",14000
WineQT_correlation_heatmap.png,"Variables free sulfur dioxide and sulphates are redundant, but we can’t say the same for the pair total sulfur dioxide and density.",14001
WineQT_correlation_heatmap.png,"Variables free sulfur dioxide and density are redundant, but we can’t say the same for the pair residual sugar and sulphates.",14002
WineQT_correlation_heatmap.png,"Variables chlorides and pH are redundant, but we can’t say the same for the pair volatile acidity and residual sugar.",14003
WineQT_correlation_heatmap.png,"Variables pH and sulphates are redundant, but we can’t say the same for the pair fixed acidity and alcohol.",14004
WineQT_correlation_heatmap.png,"Variables volatile acidity and chlorides are redundant, but we can’t say the same for the pair density and alcohol.",14005
WineQT_correlation_heatmap.png,"Variables total sulfur dioxide and density are redundant, but we can’t say the same for the pair chlorides and free sulfur dioxide.",14006
WineQT_correlation_heatmap.png,"Variables residual sugar and pH are redundant, but we can’t say the same for the pair volatile acidity and density.",14007
WineQT_correlation_heatmap.png,"Variables chlorides and free sulfur dioxide are redundant, but we can’t say the same for the pair volatile acidity and sulphates.",14008
WineQT_correlation_heatmap.png,"Variables citric acid and chlorides are redundant, but we can’t say the same for the pair total sulfur dioxide and pH.",14009
WineQT_correlation_heatmap.png,"Variables pH and sulphates are redundant, but we can’t say the same for the pair residual sugar and density.",14010
WineQT_correlation_heatmap.png,"Variables free sulfur dioxide and alcohol are redundant, but we can’t say the same for the pair citric acid and total sulfur dioxide.",14011
WineQT_correlation_heatmap.png,"Variables total sulfur dioxide and sulphates are redundant, but we can’t say the same for the pair free sulfur dioxide and density.",14012
WineQT_correlation_heatmap.png,"Variables total sulfur dioxide and density are redundant, but we can’t say the same for the pair pH and alcohol.",14013
WineQT_correlation_heatmap.png,"Variables pH and sulphates are redundant, but we can’t say the same for the pair volatile acidity and density.",14014
WineQT_correlation_heatmap.png,"Variables citric acid and density are redundant, but we can’t say the same for the pair volatile acidity and chlorides.",14015
WineQT_correlation_heatmap.png,"Variables pH and alcohol are redundant, but we can’t say the same for the pair citric acid and free sulfur dioxide.",14016
WineQT_correlation_heatmap.png,"Variables fixed acidity and density are redundant, but we can’t say the same for the pair volatile acidity and pH.",14017
WineQT_correlation_heatmap.png,"Variables citric acid and sulphates are redundant, but we can’t say the same for the pair fixed acidity and free sulfur dioxide.",14018
WineQT_correlation_heatmap.png,The variable fixed acidity can be discarded without risking losing information.,14019
WineQT_correlation_heatmap.png,The variable volatile acidity can be discarded without risking losing information.,14020
WineQT_correlation_heatmap.png,The variable citric acid can be discarded without risking losing information.,14021
WineQT_correlation_heatmap.png,The variable residual sugar can be discarded without risking losing information.,14022
WineQT_correlation_heatmap.png,The variable chlorides can be discarded without risking losing information.,14023
WineQT_correlation_heatmap.png,The variable free sulfur dioxide can be discarded without risking losing information.,14024
WineQT_correlation_heatmap.png,The variable total sulfur dioxide can be discarded without risking losing information.,14025
WineQT_correlation_heatmap.png,The variable density can be discarded without risking losing information.,14026
WineQT_correlation_heatmap.png,The variable pH can be discarded without risking losing information.,14027
WineQT_correlation_heatmap.png,The variable sulphates can be discarded without risking losing information.,14028
WineQT_correlation_heatmap.png,The variable alcohol can be discarded without risking losing information.,14029
WineQT_correlation_heatmap.png,The variable quality can be discarded without risking losing information.,14030
WineQT_correlation_heatmap.png,One of the variables volatile acidity or fixed acidity can be discarded without losing information.,14031
WineQT_correlation_heatmap.png,One of the variables citric acid or fixed acidity can be discarded without losing information.,14032
WineQT_correlation_heatmap.png,One of the variables residual sugar or fixed acidity can be discarded without losing information.,14033
WineQT_correlation_heatmap.png,One of the variables chlorides or fixed acidity can be discarded without losing information.,14034
WineQT_correlation_heatmap.png,One of the variables free sulfur dioxide or fixed acidity can be discarded without losing information.,14035
WineQT_correlation_heatmap.png,One of the variables total sulfur dioxide or fixed acidity can be discarded without losing information.,14036
WineQT_correlation_heatmap.png,One of the variables density or fixed acidity can be discarded without losing information.,14037
WineQT_correlation_heatmap.png,One of the variables pH or fixed acidity can be discarded without losing information.,14038
WineQT_correlation_heatmap.png,One of the variables sulphates or fixed acidity can be discarded without losing information.,14039
WineQT_correlation_heatmap.png,One of the variables alcohol or fixed acidity can be discarded without losing information.,14040
WineQT_correlation_heatmap.png,One of the variables quality or fixed acidity can be discarded without losing information.,14041
WineQT_correlation_heatmap.png,One of the variables fixed acidity or volatile acidity can be discarded without losing information.,14042
WineQT_correlation_heatmap.png,One of the variables citric acid or volatile acidity can be discarded without losing information.,14043
WineQT_correlation_heatmap.png,One of the variables residual sugar or volatile acidity can be discarded without losing information.,14044
WineQT_correlation_heatmap.png,One of the variables chlorides or volatile acidity can be discarded without losing information.,14045
WineQT_correlation_heatmap.png,One of the variables free sulfur dioxide or volatile acidity can be discarded without losing information.,14046
WineQT_correlation_heatmap.png,One of the variables total sulfur dioxide or volatile acidity can be discarded without losing information.,14047
WineQT_correlation_heatmap.png,One of the variables density or volatile acidity can be discarded without losing information.,14048
WineQT_correlation_heatmap.png,One of the variables pH or volatile acidity can be discarded without losing information.,14049
WineQT_correlation_heatmap.png,One of the variables sulphates or volatile acidity can be discarded without losing information.,14050
WineQT_correlation_heatmap.png,One of the variables alcohol or volatile acidity can be discarded without losing information.,14051
WineQT_correlation_heatmap.png,One of the variables quality or volatile acidity can be discarded without losing information.,14052
WineQT_correlation_heatmap.png,One of the variables fixed acidity or citric acid can be discarded without losing information.,14053
WineQT_correlation_heatmap.png,One of the variables volatile acidity or citric acid can be discarded without losing information.,14054
WineQT_correlation_heatmap.png,One of the variables residual sugar or citric acid can be discarded without losing information.,14055
WineQT_correlation_heatmap.png,One of the variables chlorides or citric acid can be discarded without losing information.,14056
WineQT_correlation_heatmap.png,One of the variables free sulfur dioxide or citric acid can be discarded without losing information.,14057
WineQT_correlation_heatmap.png,One of the variables total sulfur dioxide or citric acid can be discarded without losing information.,14058
WineQT_correlation_heatmap.png,One of the variables density or citric acid can be discarded without losing information.,14059
WineQT_correlation_heatmap.png,One of the variables pH or citric acid can be discarded without losing information.,14060
WineQT_correlation_heatmap.png,One of the variables sulphates or citric acid can be discarded without losing information.,14061
WineQT_correlation_heatmap.png,One of the variables alcohol or citric acid can be discarded without losing information.,14062
WineQT_correlation_heatmap.png,One of the variables quality or citric acid can be discarded without losing information.,14063
WineQT_correlation_heatmap.png,One of the variables fixed acidity or residual sugar can be discarded without losing information.,14064
WineQT_correlation_heatmap.png,One of the variables volatile acidity or residual sugar can be discarded without losing information.,14065
WineQT_correlation_heatmap.png,One of the variables citric acid or residual sugar can be discarded without losing information.,14066
WineQT_correlation_heatmap.png,One of the variables chlorides or residual sugar can be discarded without losing information.,14067
WineQT_correlation_heatmap.png,One of the variables free sulfur dioxide or residual sugar can be discarded without losing information.,14068
WineQT_correlation_heatmap.png,One of the variables total sulfur dioxide or residual sugar can be discarded without losing information.,14069
WineQT_correlation_heatmap.png,One of the variables density or residual sugar can be discarded without losing information.,14070
WineQT_correlation_heatmap.png,One of the variables pH or residual sugar can be discarded without losing information.,14071
WineQT_correlation_heatmap.png,One of the variables sulphates or residual sugar can be discarded without losing information.,14072
WineQT_correlation_heatmap.png,One of the variables alcohol or residual sugar can be discarded without losing information.,14073
WineQT_correlation_heatmap.png,One of the variables quality or residual sugar can be discarded without losing information.,14074
WineQT_correlation_heatmap.png,One of the variables fixed acidity or chlorides can be discarded without losing information.,14075
WineQT_correlation_heatmap.png,One of the variables volatile acidity or chlorides can be discarded without losing information.,14076
WineQT_correlation_heatmap.png,One of the variables citric acid or chlorides can be discarded without losing information.,14077
WineQT_correlation_heatmap.png,One of the variables residual sugar or chlorides can be discarded without losing information.,14078
WineQT_correlation_heatmap.png,One of the variables free sulfur dioxide or chlorides can be discarded without losing information.,14079
WineQT_correlation_heatmap.png,One of the variables total sulfur dioxide or chlorides can be discarded without losing information.,14080
WineQT_correlation_heatmap.png,One of the variables density or chlorides can be discarded without losing information.,14081
WineQT_correlation_heatmap.png,One of the variables pH or chlorides can be discarded without losing information.,14082
WineQT_correlation_heatmap.png,One of the variables sulphates or chlorides can be discarded without losing information.,14083
WineQT_correlation_heatmap.png,One of the variables alcohol or chlorides can be discarded without losing information.,14084
WineQT_correlation_heatmap.png,One of the variables quality or chlorides can be discarded without losing information.,14085
WineQT_correlation_heatmap.png,One of the variables fixed acidity or free sulfur dioxide can be discarded without losing information.,14086
WineQT_correlation_heatmap.png,One of the variables volatile acidity or free sulfur dioxide can be discarded without losing information.,14087
WineQT_correlation_heatmap.png,One of the variables citric acid or free sulfur dioxide can be discarded without losing information.,14088
WineQT_correlation_heatmap.png,One of the variables residual sugar or free sulfur dioxide can be discarded without losing information.,14089
WineQT_correlation_heatmap.png,One of the variables chlorides or free sulfur dioxide can be discarded without losing information.,14090
WineQT_correlation_heatmap.png,One of the variables total sulfur dioxide or free sulfur dioxide can be discarded without losing information.,14091
WineQT_correlation_heatmap.png,One of the variables density or free sulfur dioxide can be discarded without losing information.,14092
WineQT_correlation_heatmap.png,One of the variables pH or free sulfur dioxide can be discarded without losing information.,14093
WineQT_correlation_heatmap.png,One of the variables sulphates or free sulfur dioxide can be discarded without losing information.,14094
WineQT_correlation_heatmap.png,One of the variables alcohol or free sulfur dioxide can be discarded without losing information.,14095
WineQT_correlation_heatmap.png,One of the variables quality or free sulfur dioxide can be discarded without losing information.,14096
WineQT_correlation_heatmap.png,One of the variables fixed acidity or total sulfur dioxide can be discarded without losing information.,14097
WineQT_correlation_heatmap.png,One of the variables volatile acidity or total sulfur dioxide can be discarded without losing information.,14098
WineQT_correlation_heatmap.png,One of the variables citric acid or total sulfur dioxide can be discarded without losing information.,14099
WineQT_correlation_heatmap.png,One of the variables residual sugar or total sulfur dioxide can be discarded without losing information.,14100
WineQT_correlation_heatmap.png,One of the variables chlorides or total sulfur dioxide can be discarded without losing information.,14101
WineQT_correlation_heatmap.png,One of the variables free sulfur dioxide or total sulfur dioxide can be discarded without losing information.,14102
WineQT_correlation_heatmap.png,One of the variables density or total sulfur dioxide can be discarded without losing information.,14103
WineQT_correlation_heatmap.png,One of the variables pH or total sulfur dioxide can be discarded without losing information.,14104
WineQT_correlation_heatmap.png,One of the variables sulphates or total sulfur dioxide can be discarded without losing information.,14105
WineQT_correlation_heatmap.png,One of the variables alcohol or total sulfur dioxide can be discarded without losing information.,14106
WineQT_correlation_heatmap.png,One of the variables quality or total sulfur dioxide can be discarded without losing information.,14107
WineQT_correlation_heatmap.png,One of the variables fixed acidity or density can be discarded without losing information.,14108
WineQT_correlation_heatmap.png,One of the variables volatile acidity or density can be discarded without losing information.,14109
WineQT_correlation_heatmap.png,One of the variables citric acid or density can be discarded without losing information.,14110
WineQT_correlation_heatmap.png,One of the variables residual sugar or density can be discarded without losing information.,14111
WineQT_correlation_heatmap.png,One of the variables chlorides or density can be discarded without losing information.,14112
WineQT_correlation_heatmap.png,One of the variables free sulfur dioxide or density can be discarded without losing information.,14113
WineQT_correlation_heatmap.png,One of the variables total sulfur dioxide or density can be discarded without losing information.,14114
WineQT_correlation_heatmap.png,One of the variables pH or density can be discarded without losing information.,14115
WineQT_correlation_heatmap.png,One of the variables sulphates or density can be discarded without losing information.,14116
WineQT_correlation_heatmap.png,One of the variables alcohol or density can be discarded without losing information.,14117
WineQT_correlation_heatmap.png,One of the variables quality or density can be discarded without losing information.,14118
WineQT_correlation_heatmap.png,One of the variables fixed acidity or pH can be discarded without losing information.,14119
WineQT_correlation_heatmap.png,One of the variables volatile acidity or pH can be discarded without losing information.,14120
WineQT_correlation_heatmap.png,One of the variables citric acid or pH can be discarded without losing information.,14121
WineQT_correlation_heatmap.png,One of the variables residual sugar or pH can be discarded without losing information.,14122
WineQT_correlation_heatmap.png,One of the variables chlorides or pH can be discarded without losing information.,14123
WineQT_correlation_heatmap.png,One of the variables free sulfur dioxide or pH can be discarded without losing information.,14124
WineQT_correlation_heatmap.png,One of the variables total sulfur dioxide or pH can be discarded without losing information.,14125
WineQT_correlation_heatmap.png,One of the variables density or pH can be discarded without losing information.,14126
WineQT_correlation_heatmap.png,One of the variables sulphates or pH can be discarded without losing information.,14127
WineQT_correlation_heatmap.png,One of the variables alcohol or pH can be discarded without losing information.,14128
WineQT_correlation_heatmap.png,One of the variables quality or pH can be discarded without losing information.,14129
WineQT_correlation_heatmap.png,One of the variables fixed acidity or sulphates can be discarded without losing information.,14130
WineQT_correlation_heatmap.png,One of the variables volatile acidity or sulphates can be discarded without losing information.,14131
WineQT_correlation_heatmap.png,One of the variables citric acid or sulphates can be discarded without losing information.,14132
WineQT_correlation_heatmap.png,One of the variables residual sugar or sulphates can be discarded without losing information.,14133
WineQT_correlation_heatmap.png,One of the variables chlorides or sulphates can be discarded without losing information.,14134
WineQT_correlation_heatmap.png,One of the variables free sulfur dioxide or sulphates can be discarded without losing information.,14135
WineQT_correlation_heatmap.png,One of the variables total sulfur dioxide or sulphates can be discarded without losing information.,14136
WineQT_correlation_heatmap.png,One of the variables density or sulphates can be discarded without losing information.,14137
WineQT_correlation_heatmap.png,One of the variables pH or sulphates can be discarded without losing information.,14138
WineQT_correlation_heatmap.png,One of the variables alcohol or sulphates can be discarded without losing information.,14139
WineQT_correlation_heatmap.png,One of the variables quality or sulphates can be discarded without losing information.,14140
WineQT_correlation_heatmap.png,One of the variables fixed acidity or alcohol can be discarded without losing information.,14141
WineQT_correlation_heatmap.png,One of the variables volatile acidity or alcohol can be discarded without losing information.,14142
WineQT_correlation_heatmap.png,One of the variables citric acid or alcohol can be discarded without losing information.,14143
WineQT_correlation_heatmap.png,One of the variables residual sugar or alcohol can be discarded without losing information.,14144
WineQT_correlation_heatmap.png,One of the variables chlorides or alcohol can be discarded without losing information.,14145
WineQT_correlation_heatmap.png,One of the variables free sulfur dioxide or alcohol can be discarded without losing information.,14146
WineQT_correlation_heatmap.png,One of the variables total sulfur dioxide or alcohol can be discarded without losing information.,14147
WineQT_correlation_heatmap.png,One of the variables density or alcohol can be discarded without losing information.,14148
WineQT_correlation_heatmap.png,One of the variables pH or alcohol can be discarded without losing information.,14149
WineQT_correlation_heatmap.png,One of the variables sulphates or alcohol can be discarded without losing information.,14150
WineQT_correlation_heatmap.png,One of the variables quality or alcohol can be discarded without losing information.,14151
WineQT_correlation_heatmap.png,One of the variables fixed acidity or quality can be discarded without losing information.,14152
WineQT_correlation_heatmap.png,One of the variables volatile acidity or quality can be discarded without losing information.,14153
WineQT_correlation_heatmap.png,One of the variables citric acid or quality can be discarded without losing information.,14154
WineQT_correlation_heatmap.png,One of the variables residual sugar or quality can be discarded without losing information.,14155
WineQT_correlation_heatmap.png,One of the variables chlorides or quality can be discarded without losing information.,14156
WineQT_correlation_heatmap.png,One of the variables free sulfur dioxide or quality can be discarded without losing information.,14157
WineQT_correlation_heatmap.png,One of the variables total sulfur dioxide or quality can be discarded without losing information.,14158
WineQT_correlation_heatmap.png,One of the variables density or quality can be discarded without losing information.,14159
WineQT_correlation_heatmap.png,One of the variables pH or quality can be discarded without losing information.,14160
WineQT_correlation_heatmap.png,One of the variables sulphates or quality can be discarded without losing information.,14161
WineQT_correlation_heatmap.png,One of the variables alcohol or quality can be discarded without losing information.,14162
WineQT_boxplots.png,The existence of outliers is one of the problems to tackle in this dataset.,14163
WineQT_histograms_numeric.png,The boxplots presented show a large number of outliers for most of the numeric variables.,14164
WineQT_histograms_numeric.png,The histograms presented show a large number of outliers for most of the numeric variables.,14165
WineQT_histograms_numeric.png,At least 50 of the variables present outliers.,14166
WineQT_histograms_numeric.png,At least 60 of the variables present outliers.,14167
WineQT_histograms_numeric.png,At least 75 of the variables present outliers.,14168
WineQT_histograms_numeric.png,At least 85 of the variables present outliers.,14169
WineQT_histograms_numeric.png,Variable fixed acidity presents some outliers.,14170
WineQT_boxplots.png,Variable volatile acidity presents some outliers.,14171
WineQT_histograms_numeric.png,Variable citric acid presents some outliers.,14172
WineQT_boxplots.png,Variable residual sugar presents some outliers.,14173
WineQT_boxplots.png,Variable chlorides presents some outliers.,14174
WineQT_boxplots.png,Variable free sulfur dioxide presents some outliers.,14175
WineQT_boxplots.png,Variable total sulfur dioxide presents some outliers.,14176
WineQT_histograms_numeric.png,Variable density presents some outliers.,14177
WineQT_boxplots.png,Variable pH presents some outliers.,14178
WineQT_boxplots.png,Variable sulphates presents some outliers.,14179
WineQT_histograms_numeric.png,Variable alcohol presents some outliers.,14180
WineQT_boxplots.png,Variable quality presents some outliers.,14181
WineQT_boxplots.png,Variable fixed acidity doesn’t have any outliers.,14182
WineQT_histograms_numeric.png,Variable volatile acidity doesn’t have any outliers.,14183
WineQT_histograms_numeric.png,Variable citric acid doesn’t have any outliers.,14184
WineQT_histograms_numeric.png,Variable residual sugar doesn’t have any outliers.,14185
WineQT_boxplots.png,Variable chlorides doesn’t have any outliers.,14186
WineQT_histograms_numeric.png,Variable free sulfur dioxide doesn’t have any outliers.,14187
WineQT_boxplots.png,Variable total sulfur dioxide doesn’t have any outliers.,14188
WineQT_boxplots.png,Variable density doesn’t have any outliers.,14189
WineQT_boxplots.png,Variable pH doesn’t have any outliers.,14190
WineQT_histograms_numeric.png,Variable sulphates doesn’t have any outliers.,14191
WineQT_boxplots.png,Variable alcohol doesn’t have any outliers.,14192
WineQT_histograms_numeric.png,Variable quality doesn’t have any outliers.,14193
WineQT_histograms_numeric.png,Variable fixed acidity shows some outlier values.,14194
WineQT_boxplots.png,Variable volatile acidity shows some outlier values.,14195
WineQT_boxplots.png,Variable citric acid shows some outlier values.,14196
WineQT_boxplots.png,Variable residual sugar shows some outlier values.,14197
WineQT_boxplots.png,Variable chlorides shows some outlier values.,14198
WineQT_boxplots.png,Variable free sulfur dioxide shows some outlier values.,14199
WineQT_boxplots.png,Variable total sulfur dioxide shows some outlier values.,14200
WineQT_boxplots.png,Variable density shows some outlier values.,14201
WineQT_boxplots.png,Variable pH shows some outlier values.,14202
WineQT_histograms_numeric.png,Variable sulphates shows some outlier values.,14203
WineQT_histograms_numeric.png,Variable alcohol shows some outlier values.,14204
WineQT_histograms_numeric.png,Variable quality shows some outlier values.,14205
WineQT_boxplots.png,Variable fixed acidity shows a high number of outlier values.,14206
WineQT_histograms_numeric.png,Variable volatile acidity shows a high number of outlier values.,14207
WineQT_boxplots.png,Variable citric acid shows a high number of outlier values.,14208
WineQT_histograms_numeric.png,Variable residual sugar shows a high number of outlier values.,14209
WineQT_histograms_numeric.png,Variable chlorides shows a high number of outlier values.,14210
WineQT_histograms_numeric.png,Variable free sulfur dioxide shows a high number of outlier values.,14211
WineQT_boxplots.png,Variable total sulfur dioxide shows a high number of outlier values.,14212
WineQT_histograms_numeric.png,Variable density shows a high number of outlier values.,14213
WineQT_boxplots.png,Variable pH shows a high number of outlier values.,14214
WineQT_histograms_numeric.png,Variable sulphates shows a high number of outlier values.,14215
WineQT_histograms_numeric.png,Variable alcohol shows a high number of outlier values.,14216
WineQT_histograms_numeric.png,Variable quality shows a high number of outlier values.,14217
WineQT_histograms_numeric.png,Outliers seem to be a problem in the dataset.,14218
WineQT_boxplots.png,"It is clear that variable volatile acidity shows some outliers, but we can’t be sure of the same for variable fixed acidity.",14219
WineQT_boxplots.png,"It is clear that variable citric acid shows some outliers, but we can’t be sure of the same for variable fixed acidity.",14220
WineQT_boxplots.png,"It is clear that variable residual sugar shows some outliers, but we can’t be sure of the same for variable fixed acidity.",14221
WineQT_histograms_numeric.png,"It is clear that variable chlorides shows some outliers, but we can’t be sure of the same for variable fixed acidity.",14222
WineQT_histograms_numeric.png,"It is clear that variable free sulfur dioxide shows some outliers, but we can’t be sure of the same for variable fixed acidity.",14223
WineQT_boxplots.png,"It is clear that variable total sulfur dioxide shows some outliers, but we can’t be sure of the same for variable fixed acidity.",14224
WineQT_boxplots.png,"It is clear that variable density shows some outliers, but we can’t be sure of the same for variable fixed acidity.",14225
WineQT_histograms_numeric.png,"It is clear that variable pH shows some outliers, but we can’t be sure of the same for variable fixed acidity.",14226
WineQT_histograms_numeric.png,"It is clear that variable sulphates shows some outliers, but we can’t be sure of the same for variable fixed acidity.",14227
WineQT_histograms_numeric.png,"It is clear that variable alcohol shows some outliers, but we can’t be sure of the same for variable fixed acidity.",14228
WineQT_boxplots.png,"It is clear that variable quality shows some outliers, but we can’t be sure of the same for variable fixed acidity.",14229
WineQT_boxplots.png,"It is clear that variable fixed acidity shows some outliers, but we can’t be sure of the same for variable volatile acidity.",14230
WineQT_histograms_numeric.png,"It is clear that variable citric acid shows some outliers, but we can’t be sure of the same for variable volatile acidity.",14231
WineQT_boxplots.png,"It is clear that variable residual sugar shows some outliers, but we can’t be sure of the same for variable volatile acidity.",14232
WineQT_boxplots.png,"It is clear that variable chlorides shows some outliers, but we can’t be sure of the same for variable volatile acidity.",14233
WineQT_boxplots.png,"It is clear that variable free sulfur dioxide shows some outliers, but we can’t be sure of the same for variable volatile acidity.",14234
WineQT_histograms_numeric.png,"It is clear that variable total sulfur dioxide shows some outliers, but we can’t be sure of the same for variable volatile acidity.",14235
WineQT_histograms_numeric.png,"It is clear that variable density shows some outliers, but we can’t be sure of the same for variable volatile acidity.",14236
WineQT_boxplots.png,"It is clear that variable pH shows some outliers, but we can’t be sure of the same for variable volatile acidity.",14237
WineQT_histograms_numeric.png,"It is clear that variable sulphates shows some outliers, but we can’t be sure of the same for variable volatile acidity.",14238
WineQT_boxplots.png,"It is clear that variable alcohol shows some outliers, but we can’t be sure of the same for variable volatile acidity.",14239
WineQT_histograms_numeric.png,"It is clear that variable quality shows some outliers, but we can’t be sure of the same for variable volatile acidity.",14240
WineQT_boxplots.png,"It is clear that variable fixed acidity shows some outliers, but we can’t be sure of the same for variable citric acid.",14241
WineQT_boxplots.png,"It is clear that variable volatile acidity shows some outliers, but we can’t be sure of the same for variable citric acid.",14242
WineQT_boxplots.png,"It is clear that variable residual sugar shows some outliers, but we can’t be sure of the same for variable citric acid.",14243
WineQT_histograms_numeric.png,"It is clear that variable chlorides shows some outliers, but we can’t be sure of the same for variable citric acid.",14244
WineQT_histograms_numeric.png,"It is clear that variable free sulfur dioxide shows some outliers, but we can’t be sure of the same for variable citric acid.",14245
WineQT_boxplots.png,"It is clear that variable total sulfur dioxide shows some outliers, but we can’t be sure of the same for variable citric acid.",14246
WineQT_histograms_numeric.png,"It is clear that variable density shows some outliers, but we can’t be sure of the same for variable citric acid.",14247
WineQT_histograms_numeric.png,"It is clear that variable pH shows some outliers, but we can’t be sure of the same for variable citric acid.",14248
WineQT_boxplots.png,"It is clear that variable sulphates shows some outliers, but we can’t be sure of the same for variable citric acid.",14249
WineQT_boxplots.png,"It is clear that variable alcohol shows some outliers, but we can’t be sure of the same for variable citric acid.",14250
WineQT_boxplots.png,"It is clear that variable quality shows some outliers, but we can’t be sure of the same for variable citric acid.",14251
WineQT_histograms_numeric.png,"It is clear that variable fixed acidity shows some outliers, but we can’t be sure of the same for variable residual sugar.",14252
WineQT_boxplots.png,"It is clear that variable volatile acidity shows some outliers, but we can’t be sure of the same for variable residual sugar.",14253
WineQT_boxplots.png,"It is clear that variable citric acid shows some outliers, but we can’t be sure of the same for variable residual sugar.",14254
WineQT_histograms_numeric.png,"It is clear that variable chlorides shows some outliers, but we can’t be sure of the same for variable residual sugar.",14255
