Location,Rainfall,WindGustDir,WindDir9am,WindDir3pm,WindSpeed9am,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp3pm,RainToday,RainTomorrow
Katherine,0.0,SE,SE,SE,13.0,1019.1,1013.7,0.0,0.0,30.0,No,No
Katherine,0.0,E,SE,SE,9.0,1017.7,1014.1,1.0,3.0,30.3,No,No
Katherine,0.0,ESE,ESE,ESE,17.0,1019.8,1014.9,0.0,0.0,28.7,No,No
Katherine,0.0,ESE,SE,ESE,13.0,1019.7,1015.1,0.0,0.0,29.0,No,No
Katherine,0.0,ESE,ESE,E,15.0,1017.3,1013.0,0.0,0.0,30.0,No,No
Katherine,0.0,S,SE,SE,13.0,1016.2,1011.8,1.0,3.0,31.5,No,No
Katherine,0.0,ESE,ESE,E,22.0,1017.4,1013.9,0.0,0.0,24.0,No,No
Katherine,0.0,ESE,ESE,SE,28.0,1020.7,1016.0,1.0,4.0,26.0,No,No
Katherine,0.0,ESE,SE,ESE,13.0,1021.3,1016.7,1.0,1.0,26.6,No,No
Katherine,0.0,E,SE,ESE,13.0,1019.8,1014.4,2.0,2.0,26.2,No,No
Katherine,0.0,,E,ESE,17.0,1017.0,1012.2,1.0,3.0,27.5,No,No
Katherine,0.0,ESE,SE,ESE,9.0,1016.7,1012.7,0.0,0.0,29.0,No,No
Katherine,0.0,SE,SE,E,17.0,1017.5,1013.3,1.0,0.0,31.0,No,No
Katherine,0.0,E,ESE,ESE,19.0,1017.5,1014.1,3.0,0.0,29.0,No,No
Katherine,0.0,ESE,SE,ESE,15.0,1016.4,1011.6,1.0,0.0,29.5,No,No
Katherine,0.0,,SE,SW,9.0,1014.7,1010.2,0.0,0.0,30.0,No,No
Katherine,0.0,SE,SE,SE,11.0,1015.2,1011.0,1.0,1.0,30.7,No,No
Katherine,0.0,SE,SE,ENE,7.0,1015.7,1011.9,0.0,,,No,No
Katherine,0.0,ESE,SE,E,15.0,1017.7,1013.0,0.0,0.0,29.0,No,No
Katherine,0.0,ESE,SE,ESE,13.0,1017.9,1013.2,2.0,0.0,30.0,No,No
Katherine,0.0,NE,ESE,NE,17.0,1015.6,1010.8,0.0,0.0,30.0,No,No
Katherine,0.0,ENE,NE,E,17.0,1016.0,1011.6,0.0,1.0,30.5,No,No
Katherine,0.0,ENE,ESE,E,9.0,1015.0,1011.0,0.0,0.0,33.4,No,No
Katherine,0.0,SE,SE,ESE,11.0,1016.8,1012.7,0.0,0.0,32.3,No,No
Katherine,0.0,E,SE,ESE,11.0,1017.2,1013.2,1.0,3.0,31.8,No,No
Katherine,0.0,ESE,ESE,ESE,24.0,1018.6,1013.7,0.0,0.0,29.0,No,No
Katherine,0.0,E,SSE,E,13.0,1018.4,1013.3,0.0,0.0,30.0,No,No
Katherine,0.0,ESE,ESE,ESE,15.0,1018.6,1014.0,0.0,0.0,30.5,No,No
Katherine,0.0,E,SE,SE,13.0,1018.0,1013.7,0.0,2.0,30.5,No,No
Katherine,0.0,E,ESE,ESE,13.0,1018.3,1012.8,3.0,3.0,31.0,No,No
Katherine,0.0,SE,SE,ENE,6.0,1016.6,1011.3,0.0,0.0,31.4,No,No
Katherine,0.0,NE,ENE,S,6.0,1016.1,1011.5,0.0,0.0,31.8,No,No
Katherine,0.0,ENE,SE,SE,9.0,1017.5,1013.8,0.0,0.0,31.5,No,No
Katherine,0.0,ESE,E,ESE,13.0,1019.2,1014.7,0.0,0.0,32.0,No,No
Katherine,0.0,ESE,SE,ESE,13.0,1018.7,1014.1,0.0,5.0,31.0,No,No
Katherine,0.0,E,ESE,E,13.0,1018.3,1013.7,1.0,1.0,31.5,No,No
Katherine,0.0,ESE,E,E,15.0,1018.4,1014.0,0.0,2.0,32.0,No,No
Katherine,0.0,SE,ESE,E,9.0,1017.9,1013.2,0.0,1.0,32.8,No,No
Katherine,0.0,SSE,SSE,S,7.0,1017.3,1012.2,2.0,2.0,33.0,No,No
Katherine,0.0,SE,ESE,SE,7.0,1016.4,1012.0,1.0,3.0,34.0,No,No
Katherine,0.0,E,ESE,ESE,15.0,1016.8,1012.9,1.0,3.0,33.0,No,No
Katherine,0.0,ESE,ESE,E,19.0,1019.0,1014.6,3.0,1.0,31.4,No,No
Katherine,0.0,SE,SE,ESE,22.0,1020.8,1015.8,0.0,0.0,30.7,No,No
Katherine,0.0,ESE,ESE,SE,30.0,1021.9,1016.9,1.0,0.0,26.4,No,No
Katherine,0.0,,ESE,E,17.0,1018.7,1014.0,0.0,0.0,30.5,No,No
Katherine,0.0,E,E,E,17.0,1018.1,1013.5,0.0,4.0,32.5,No,No
Katherine,0.0,ESE,ESE,E,20.0,1018.3,1014.1,0.0,0.0,32.5,No,No
Katherine,0.0,ESE,ESE,SE,19.0,1019.0,1015.3,,2.0,31.1,No,No
Katherine,0.0,ESE,ESE,ESE,19.0,1018.4,1014.1,0.0,0.0,30.4,No,No
Katherine,0.0,ESE,SE,ESE,13.0,1018.0,1013.7,1.0,1.0,30.4,No,No
Katherine,0.0,ESE,ESE,SE,20.0,1018.4,1013.8,0.0,4.0,31.0,No,No
Katherine,0.0,ESE,ESE,SE,28.0,1020.1,1015.3,2.0,2.0,28.3,No,No
Katherine,0.0,SE,SE,SSE,17.0,1020.6,1016.2,0.0,0.0,28.0,No,No
Katherine,0.0,SSE,ESE,SE,15.0,1020.4,1015.0,0.0,0.0,28.0,No,No
Katherine,0.0,SE,SE,SW,20.0,1018.4,1013.5,0.0,0.0,28.0,No,No
Katherine,0.0,E,SE,SE,9.0,1018.0,1013.9,0.0,0.0,28.0,No,No
Katherine,0.0,ESE,ESE,E,30.0,1019.0,1014.4,0.0,0.0,28.5,No,No
Katherine,0.0,ESE,ESE,ENE,11.0,1019.5,1013.2,0.0,0.0,29.6,No,No
Katherine,0.0,ESE,E,ESE,15.0,1017.9,1013.3,0.0,0.0,30.0,No,No
Katherine,0.0,ESE,ESE,SSE,26.0,1017.9,1013.4,0.0,0.0,29.6,No,No
Katherine,0.0,SE,ESE,SSW,20.0,1018.0,1012.8,0.0,0.0,29.9,No,No
Katherine,0.0,E,SE,E,11.0,1017.6,1013.0,0.0,0.0,31.0,No,No
Katherine,0.0,ESE,SE,NE,17.0,1017.2,1012.9,0.0,,,No,No
Katherine,0.0,E,SE,SSE,19.0,1017.9,1013.2,0.0,0.0,32.5,No,No
Katherine,0.0,E,ESE,E,15.0,1017.1,1012.7,0.0,0.0,31.2,No,No
Katherine,0.0,E,ESE,ESE,22.0,1017.1,1012.2,2.0,0.0,31.4,No,No
Katherine,0.0,E,SE,E,15.0,1017.2,1012.7,0.0,0.0,31.0,No,No
Katherine,0.0,ESE,SE,E,13.0,1017.4,1013.3,0.0,0.0,31.0,No,No
Katherine,0.0,SE,SE,E,13.0,1017.2,1011.8,0.0,0.0,32.0,No,No
Katherine,0.0,ENE,SE,ESE,9.0,1016.3,1011.2,0.0,0.0,32.5,No,No
Katherine,0.0,ESE,SE,E,7.0,1016.4,1011.3,0.0,0.0,33.0,No,No
Katherine,0.0,ESE,ENE,ESE,7.0,1016.3,1011.6,0.0,0.0,35.0,No,No
Katherine,0.0,E,SE,S,19.0,1017.3,1012.7,2.0,,,No,No
Katherine,0.0,SSE,ESE,ESE,22.0,1015.5,1009.4,2.0,4.0,33.7,No,No
Katherine,0.0,E,SSW,ESE,6.0,1014.8,1009.4,0.0,0.0,35.0,No,No
Katherine,0.0,NE,N,E,9.0,1015.5,1011.0,0.0,0.0,35.0,No,No
Katherine,0.0,ENE,W,ESE,7.0,1016.9,1012.2,0.0,0.0,36.0,No,No
Katherine,0.0,WNW,NW,E,9.0,1017.3,1012.6,0.0,0.0,35.6,No,No
Katherine,0.0,SE,NW,ENE,11.0,1016.6,1011.1,0.0,1.0,36.0,No,No
Katherine,0.0,E,NNW,ENE,11.0,1014.9,1010.5,0.0,0.0,36.0,No,No
Katherine,0.0,NNE,NW,ENE,15.0,1015.0,1010.7,0.0,2.0,36.7,No,No
Katherine,0.0,ESE,N,SE,7.0,1016.4,1010.8,2.0,4.0,36.4,No,No
Katherine,0.0,SE,SSE,SE,9.0,1016.7,1010.7,0.0,0.0,36.0,No,No
Katherine,0.0,ENE,S,ESE,7.0,1015.1,1009.4,0.0,0.0,35.0,No,No
Katherine,0.0,SE,NNE,SSE,6.0,1014.2,1009.5,0.0,0.0,35.5,No,No
Katherine,0.0,ENE,WNW,E,7.0,1014.4,1009.6,2.0,2.0,35.5,No,No
Katherine,0.0,E,WNW,E,9.0,1015.5,1010.4,0.0,1.0,36.0,No,No
Katherine,0.0,E,W,ESE,7.0,1017.3,1011.7,0.0,1.0,36.2,No,No
Katherine,0.0,ENE,SSW,ESE,6.0,1016.6,1010.4,0.0,0.0,37.5,No,No
Katherine,0.0,E,N,E,7.0,1015.6,1009.9,0.0,4.0,38.0,No,No
Katherine,0.0,SE,NW,ESE,11.0,1015.3,1009.8,0.0,0.0,38.3,No,No
Katherine,0.0,NNE,ESE,ESE,11.0,1016.4,1010.3,0.0,2.0,35.0,No,No
Katherine,0.0,NW,WNW,WNW,17.0,1013.9,1010.0,0.0,1.0,35.9,No,No
Katherine,0.0,NW,WNW,NE,22.0,1014.4,1009.9,0.0,2.0,36.5,No,No
Katherine,0.0,NE,NNW,E,7.0,1015.1,1010.2,0.0,2.0,36.7,No,No
Katherine,0.0,E,E,ENE,9.0,1015.5,1010.6,1.0,0.0,37.0,No,No
Katherine,0.0,ESE,ESE,ENE,9.0,1015.9,1011.1,1.0,0.0,37.0,No,No
Katherine,0.0,ENE,N,SE,9.0,1015.2,1009.3,0.0,0.0,37.0,No,No
Katherine,0.0,N,NW,ENE,17.0,1013.7,1008.8,0.0,0.0,36.3,No,No
Katherine,0.0,ENE,N,E,13.0,1014.7,1009.3,0.0,4.0,35.5,No,No
Katherine,0.0,SE,ENE,ESE,9.0,1014.7,1008.8,0.0,1.0,37.5,No,No
Katherine,0.0,ESE,NW,ESE,9.0,1014.1,1008.6,0.0,0.0,37.9,No,No
Katherine,0.0,ENE,SSW,ESE,4.0,1013.6,1007.5,0.0,1.0,37.2,No,No
Katherine,0.0,ESE,W,E,9.0,1013.9,1007.9,0.0,0.0,38.0,No,No
Katherine,0.0,W,NW,ENE,11.0,1014.0,1008.2,0.0,0.0,37.9,No,No
Katherine,0.0,NNW,N,NE,4.0,1013.9,1008.0,0.0,4.0,38.0,No,No
Katherine,0.0,WNW,NW,SSW,13.0,1012.6,1007.4,0.0,1.0,38.0,No,No
Katherine,0.0,SE,N,SE,9.0,1012.9,1007.9,0.0,3.0,38.3,No,No
Katherine,0.0,E,WNW,ESE,7.0,1012.7,1007.4,0.0,2.0,39.5,No,No
Katherine,0.0,ENE,NW,ENE,9.0,1012.3,1007.0,0.0,3.0,39.5,No,No
Katherine,0.0,NW,NNW,NW,15.0,1013.0,1007.7,0.0,5.0,39.0,No,No
Katherine,0.0,NNW,NW,E,11.0,1012.3,1007.7,0.0,4.0,39.0,No,No
Katherine,0.0,ESE,NW,WSW,17.0,1014.3,1008.9,0.0,1.0,38.0,No,No
Katherine,0.0,SE,NW,S,15.0,1013.8,1009.0,0.0,3.0,38.0,No,Yes
Katherine,2.0,E,ESE,ESE,13.0,1015.2,1010.0,3.0,0.0,37.0,Yes,No
Katherine,0.0,ESE,ESE,SSE,22.0,1015.9,1010.2,0.0,0.0,37.2,No,No
Katherine,0.0,ENE,ESE,SE,13.0,1015.6,1010.1,0.0,0.0,37.0,No,No
Katherine,0.0,E,NW,SSE,6.0,1014.8,1009.0,0.0,0.0,38.0,No,No
Katherine,0.0,E,NNW,SSE,7.0,1014.3,1009.0,0.0,0.0,38.5,No,No
Katherine,0.0,ESE,ENE,ESE,11.0,1015.5,1009.5,0.0,0.0,38.0,No,No
Katherine,0.0,E,NNW,SSE,7.0,1016.2,1010.5,0.0,1.0,37.5,No,No
Katherine,0.0,ESE,NNE,ESE,11.0,1015.8,1009.6,0.0,1.0,37.6,No,No
Katherine,0.0,ENE,N,E,6.0,1014.9,1009.1,1.0,0.0,37.8,No,No
Katherine,0.0,ESE,WNW,SE,6.0,1014.8,1008.9,0.0,1.0,37.8,No,No
Katherine,0.0,ESE,W,E,6.0,1015.7,1010.1,0.0,0.0,37.2,No,No
Katherine,0.0,ESE,NW,ENE,11.0,1014.7,1008.8,0.0,0.0,36.0,No,No
Katherine,0.0,E,W,ESE,11.0,1013.1,1007.9,0.0,0.0,38.0,No,No
Katherine,0.0,E,W,E,9.0,1012.3,1006.8,1.0,1.0,40.0,No,No
Katherine,0.0,,WNW,ESE,15.0,1013.0,1007.4,4.0,2.0,39.6,No,No
Katherine,0.0,E,WNW,ENE,19.0,1011.4,1005.6,3.0,3.0,40.8,No,No
Katherine,0.0,NNE,WNW,NNE,13.0,1011.2,1005.7,0.0,1.0,40.0,No,No
Katherine,0.0,NNE,W,N,9.0,1011.8,1005.6,0.0,4.0,40.5,No,No
Katherine,0.0,SSW,WNW,ENE,11.0,1013.3,1008.0,0.0,4.0,38.0,No,No
Katherine,0.0,ESE,N,ESE,7.0,1013.6,1007.8,1.0,3.0,41.0,No,No
Katherine,0.0,S,WNW,NE,11.0,1012.8,1007.1,4.0,8.0,40.0,No,Yes
Katherine,4.2,ENE,,NNE,0.0,1013.2,1008.7,5.0,5.0,38.0,Yes,Yes
Katherine,20.0,S,SSE,WNW,4.0,1011.6,1007.4,8.0,6.0,35.1,Yes,No
Katherine,0.0,ENE,,,0.0,1013.3,1008.9,2.0,6.0,38.0,No,No
Katherine,0.0,ENE,W,SE,9.0,1013.9,1008.4,0.0,6.0,39.0,No,No
Katherine,0.0,E,WNW,W,9.0,1013.2,1008.1,5.0,5.0,36.9,No,No
Katherine,0.0,NNE,,S,0.0,1012.4,1007.2,0.0,3.0,38.5,No,No
Katherine,0.0,ESE,NW,NE,6.0,1010.8,1005.6,2.0,3.0,36.0,No,Yes
Katherine,14.6,WSW,,,0.0,1011.2,1006.3,1.0,2.0,37.3,Yes,No
Katherine,0.0,E,NW,NW,13.0,1010.9,1006.0,5.0,3.0,38.0,No,No
Katherine,0.0,N,N,NNE,13.0,1012.2,1007.5,4.0,6.0,38.0,No,No
Katherine,0.0,NNE,NW,N,13.0,1013.1,1008.5,6.0,8.0,29.0,No,Yes
Katherine,3.0,WNW,WNW,SSW,9.0,1012.5,1006.3,7.0,3.0,36.0,Yes,No
Katherine,0.0,E,NW,E,7.0,1011.5,1006.1,5.0,5.0,39.0,No,No
Katherine,0.0,E,W,ENE,6.0,1012.3,1007.3,1.0,6.0,39.0,No,No
Katherine,0.0,WNW,NW,ENE,13.0,1012.7,1007.9,0.0,3.0,40.2,No,No
Katherine,0.0,ENE,,ENE,0.0,1011.6,1006.3,0.0,1.0,40.3,No,No
Katherine,0.0,NNW,NW,WNW,15.0,1011.3,1006.1,0.0,5.0,41.0,No,No
Katherine,0.0,NW,W,NNE,13.0,1012.3,1007.1,4.0,7.0,38.0,No,No
Katherine,0.0,NW,NW,NW,9.0,1011.3,1006.2,2.0,4.0,40.0,No,No
Katherine,0.0,E,WNW,S,6.0,1010.4,1005.7,1.0,8.0,32.5,No,No
Katherine,0.0,SW,,N,0.0,1009.9,1004.4,8.0,8.0,35.2,No,Yes
Katherine,29.4,E,,ESE,0.0,1009.7,1004.9,6.0,3.0,34.8,Yes,Yes
Katherine,3.4,NE,NW,W,7.0,1010.3,1006.3,8.0,7.0,32.5,Yes,Yes
Katherine,18.0,NE,NW,WNW,9.0,1010.1,1006.3,8.0,5.0,33.0,Yes,No
Katherine,0.0,S,NW,NE,7.0,1009.0,1005.4,5.0,,,No,No
Katherine,0.6,ESE,,NW,0.0,1009.1,1003.7,6.0,7.0,35.5,No,No
Katherine,0.0,N,WNW,NNE,11.0,1008.6,1002.5,2.0,3.0,37.0,No,Yes
Katherine,18.4,S,S,,6.0,1008.5,1003.7,6.0,2.0,35.4,Yes,No
Katherine,0.0,S,,NNW,0.0,1010.2,1005.3,7.0,6.0,35.5,No,No
Katherine,0.8,E,,,0.0,1010.1,1006.2,7.0,2.0,36.0,No,No
Katherine,0.0,SSW,,,0.0,1010.0,1005.4,6.0,7.0,35.7,No,No
Katherine,0.0,SSE,,,0.0,1009.6,1003.9,8.0,4.0,30.6,No,Yes
Katherine,5.4,NNW,,,0.0,1006.4,1003.2,3.0,4.0,37.4,Yes,No
Katherine,0.0,NNW,,,0.0,1009.7,1004.1,6.0,4.0,37.5,No,No
Katherine,0.0,ENE,,,0.0,1010.0,1005.4,4.0,2.0,37.1,No,No
Katherine,1.0,NNE,,NNW,0.0,1010.7,1006.4,3.0,4.0,37.5,No,Yes
Katherine,17.2,NW,WNW,W,13.0,1009.7,1006.2,5.0,7.0,28.5,Yes,No
Katherine,0.0,WNW,NW,WNW,11.0,1010.6,1006.8,4.0,3.0,35.9,No,No
Katherine,0.0,WNW,WNW,WNW,19.0,1010.1,1004.9,3.0,4.0,36.1,No,No
Katherine,0.0,SSW,ESE,NNW,6.0,1010.2,1005.5,7.0,5.0,36.1,No,No
Katherine,0.0,NW,WNW,NW,15.0,1009.2,1004.1,4.0,2.0,39.5,No,No
Katherine,0.0,NW,NW,W,20.0,1008.6,1003.6,3.0,4.0,38.8,No,No
Katherine,0.0,SE,WNW,WNW,19.0,1007.8,1003.0,3.0,,,No,Yes
Katherine,9.2,SSE,NW,W,7.0,1009.4,1005.6,2.0,3.0,37.5,Yes,No
Katherine,0.0,S,W,S,13.0,1010.6,1006.6,2.0,8.0,30.0,No,Yes
Katherine,5.0,SSE,WSW,NW,2.0,1010.5,1005.1,6.0,5.0,36.0,Yes,Yes
Katherine,34.2,E,NW,WNW,7.0,1009.8,1004.7,8.0,5.0,35.0,Yes,Yes
Katherine,8.6,E,ENE,NW,13.0,1009.1,1004.9,3.0,6.0,27.5,Yes,Yes
Katherine,61.2,S,NNE,NNW,7.0,1009.6,1005.3,3.0,3.0,35.2,Yes,Yes
Katherine,4.6,WNW,N,SW,7.0,1009.6,1004.8,3.0,3.0,35.0,Yes,No
Katherine,0.6,WNW,ENE,W,11.0,1008.6,1003.6,6.0,6.0,32.4,No,Yes
Katherine,9.8,WSW,NE,NW,7.0,1006.0,1002.7,7.0,6.0,34.0,Yes,No
Katherine,0.6,NNW,SSE,SW,7.0,1007.2,1004.5,6.0,,,No,Yes
Katherine,14.0,NE,S,SSW,4.0,1008.7,1004.6,8.0,6.0,33.0,Yes,No
Katherine,0.6,E,NE,NNE,13.0,1009.2,1004.6,7.0,4.0,32.7,No,Yes
Katherine,46.6,ENE,E,ENE,11.0,1009.3,1004.5,6.0,5.0,33.0,Yes,Yes
Katherine,53.4,NE,ENE,ESE,6.0,1008.8,1003.8,8.0,6.0,32.7,Yes,Yes
Katherine,15.2,N,N,NNE,7.0,1008.0,1004.4,8.0,8.0,30.6,Yes,Yes
Katherine,4.4,NW,N,WNW,11.0,1008.0,1003.8,8.0,8.0,25.0,Yes,Yes
Katherine,16.0,WNW,N,NNE,9.0,1007.5,1003.7,8.0,,,Yes,Yes
Katherine,19.8,NNW,NNW,NNW,11.0,1006.1,1003.0,8.0,7.0,30.5,Yes,No
Katherine,1.0,WNW,NNW,WSW,19.0,1005.8,1002.8,7.0,6.0,29.0,No,Yes
Katherine,6.8,NW,NNW,NNW,15.0,1005.4,1001.8,6.0,5.0,33.7,Yes,No
Katherine,0.0,NW,N,NW,19.0,1004.3,1001.2,6.0,4.0,33.0,No,Yes
Katherine,1.2,W,NNW,W,13.0,1005.1,1001.0,6.0,7.0,27.8,Yes,Yes
Katherine,6.0,NW,NW,NNW,22.0,1003.1,1000.1,6.0,6.0,30.8,Yes,Yes
Katherine,8.0,NW,NW,NW,31.0,1002.4,1000.4,7.0,7.0,31.2,Yes,No
Katherine,0.0,WNW,NW,W,17.0,1006.1,1002.4,7.0,7.0,31.0,No,Yes
Katherine,4.8,WSW,WNW,W,20.0,1006.8,1002.4,3.0,4.0,35.5,Yes,No
Katherine,0.0,WSW,W,NE,17.0,1006.4,1003.5,2.0,7.0,35.6,No,Yes
Katherine,25.0,WNW,WNW,WNW,13.0,1006.3,1002.6,7.0,,,Yes,Yes
Katherine,39.4,W,WSW,NW,11.0,1005.9,1002.9,8.0,8.0,26.2,Yes,Yes
Katherine,20.8,NW,SSW,WSW,11.0,1006.0,1003.3,8.0,7.0,29.9,Yes,Yes
Katherine,9.2,NNW,NNW,NW,15.0,1008.0,1005.6,8.0,7.0,31.5,Yes,No
Katherine,0.0,NNE,N,NNW,13.0,1010.8,1008.0,7.0,5.0,34.0,No,No
Katherine,0.0,WNW,WNW,WNW,11.0,1011.5,1008.2,3.0,4.0,35.0,No,No
Katherine,0.0,NW,SSW,WSW,9.0,1012.8,1009.3,7.0,7.0,33.2,No,No
Katherine,0.0,WSW,W,W,17.0,1010.8,1006.2,7.0,6.0,34.5,No,Yes
Katherine,2.6,NW,NW,W,20.0,1006.0,1001.3,2.0,6.0,36.0,Yes,Yes
Katherine,14.2,SSW,NW,WNW,15.0,1006.1,1002.1,3.0,5.0,35.5,Yes,No
Katherine,0.0,SE,NW,NW,19.0,1006.6,1003.9,3.0,7.0,34.6,No,No
Katherine,0.0,N,NW,W,20.0,1008.9,1005.5,7.0,3.0,34.4,No,No
Katherine,0.6,WNW,SSW,W,4.0,1010.2,1004.5,6.0,2.0,34.0,No,Yes
Katherine,11.2,S,N,WNW,4.0,1007.6,1003.0,7.0,6.0,32.6,Yes,No
Katherine,0.6,SE,ESE,SE,4.0,1005.7,1002.5,5.0,7.0,34.6,No,No
Katherine,0.0,NNW,WNW,SE,13.0,1007.5,1004.0,2.0,2.0,34.6,No,No
Katherine,0.0,NW,WNW,W,13.0,1007.7,1004.0,1.0,3.0,33.3,No,Yes
Katherine,2.4,W,WNW,W,17.0,1008.5,1005.5,4.0,3.0,34.3,Yes,No
Katherine,0.0,SSE,WNW,WNW,15.0,1008.5,1004.8,2.0,3.0,35.3,No,No
Katherine,0.0,SSE,SW,S,9.0,1008.5,1005.4,2.0,2.0,37.3,No,No
Katherine,0.0,E,N,E,9.0,1009.6,1006.2,2.0,2.0,36.7,No,No
Katherine,0.0,S,SSE,SSW,6.0,1010.4,1006.6,2.0,2.0,35.5,No,No
Katherine,0.0,ENE,W,SE,4.0,1009.3,1006.2,1.0,4.0,37.6,No,No
Katherine,0.0,E,NW,W,11.0,1011.0,1007.5,1.0,1.0,37.0,No,No
Katherine,0.0,E,NNE,ESE,11.0,1012.4,1008.8,0.0,6.0,35.7,No,No
Katherine,0.0,S,WNW,SSE,11.0,1012.4,1008.4,2.0,7.0,29.6,No,No
Katherine,0.0,ENE,SSE,ENE,9.0,1011.5,1007.6,5.0,8.0,32.0,No,No
Katherine,0.0,SE,E,NE,15.0,1010.6,1006.9,5.0,4.0,35.1,No,Yes
Katherine,5.0,ESE,SE,ESE,9.0,1009.8,1006.1,3.0,5.0,36.2,Yes,No
Katherine,0.0,SSE,WNW,E,7.0,1009.8,1005.8,1.0,2.0,37.2,No,No
Katherine,0.0,WSW,NW,SW,7.0,1009.1,1005.6,1.0,7.0,28.1,No,No
Katherine,0.0,ESE,NW,SE,9.0,1009.5,1005.0,0.0,5.0,37.2,No,No
Katherine,0.0,ESE,W,SSW,11.0,1009.5,1005.4,3.0,6.0,36.5,No,Yes
Katherine,2.2,W,NW,SSW,9.0,1009.2,1005.4,6.0,4.0,35.5,Yes,No
Katherine,0.0,SE,WNW,ESE,13.0,1007.3,1003.4,7.0,8.0,37.5,No,No
Katherine,0.8,E,N,SSW,7.0,1007.0,1002.8,7.0,6.0,36.0,No,No
Katherine,0.0,SE,W,SE,7.0,1006.4,1001.6,3.0,6.0,37.6,No,No
Katherine,0.2,SW,WSW,SSW,11.0,1004.0,1000.1,8.0,8.0,24.8,No,Yes
Katherine,44.8,W,WNW,NNW,20.0,1002.3,1002.9,8.0,8.0,26.3,Yes,Yes
Katherine,11.0,NW,NNW,NW,15.0,1009.2,1007.4,6.0,6.0,31.5,Yes,No
Katherine,1.0,NNW,WNW,NNW,6.0,1011.7,1007.8,2.0,5.0,34.0,No,No
Katherine,0.0,S,WNW,WSW,9.0,1011.3,1007.2,7.0,7.0,33.5,No,Yes
Katherine,1.4,S,SW,WSW,7.0,1010.3,1005.4,3.0,7.0,29.5,Yes,Yes
Katherine,12.4,NW,WNW,NNW,7.0,1008.6,1004.5,4.0,7.0,33.4,Yes,No
Katherine,0.0,SE,W,WSW,11.0,1007.7,1003.0,3.0,5.0,35.5,No,Yes
Katherine,28.6,S,WNW,WSW,7.0,1007.9,1004.1,5.0,4.0,34.1,Yes,No
Katherine,1.0,SSE,NW,S,6.0,1007.2,1003.2,3.0,6.0,34.8,No,Yes
Katherine,3.2,SE,S,S,4.0,1007.1,1002.4,5.0,6.0,34.8,Yes,Yes
Katherine,13.8,ENE,ENE,E,19.0,1007.6,1004.5,7.0,3.0,34.0,Yes,No
Katherine,0.0,ESE,NNE,ESE,9.0,1008.6,1006.0,2.0,3.0,35.5,No,No
Katherine,0.0,ESE,W,SE,4.0,1009.5,1005.6,2.0,5.0,36.2,No,No
Katherine,0.0,NNW,NW,S,9.0,1007.6,1003.9,1.0,3.0,35.2,No,No
Katherine,0.4,SSE,WNW,WSW,2.0,1007.8,1004.9,2.0,2.0,35.2,No,No
Katherine,0.0,S,WSW,SSW,11.0,1010.0,1006.9,2.0,1.0,35.4,No,No
Katherine,0.0,WSW,WNW,SE,7.0,1009.8,1005.8,1.0,1.0,36.2,No,No
Katherine,0.0,SSW,WNW,ESE,9.0,1009.3,1005.7,2.0,4.0,36.7,No,No
Katherine,0.0,SSE,WNW,S,9.0,1009.9,1006.2,1.0,2.0,37.0,No,No
Katherine,0.0,S,W,S,9.0,1010.0,1005.6,3.0,2.0,37.5,No,No
Katherine,0.0,S,W,S,13.0,1008.4,1004.1,2.0,1.0,38.0,No,No
Katherine,0.0,SSE,W,E,11.0,1008.8,1004.9,2.0,2.0,38.6,No,No
Katherine,0.0,E,NW,NE,17.0,1011.1,1006.9,5.0,5.0,37.4,No,No
Katherine,0.0,SE,WNW,SSE,13.0,1010.8,1006.7,2.0,3.0,37.8,No,No
Katherine,0.0,NW,NW,NNW,15.0,1009.9,1005.8,1.0,2.0,38.0,No,No
Katherine,0.0,,NW,,13.0,1010.1,,6.0,3.0,36.2,No,No
Katherine,0.0,NE,NW,ENE,11.0,1012.0,1008.5,1.0,3.0,37.0,No,No
Katherine,0.0,SE,W,SE,11.0,1013.4,1008.7,1.0,2.0,37.5,No,No
Katherine,0.0,ESE,WSW,SSE,9.0,1011.2,1007.0,0.0,2.0,38.5,No,No
Katherine,0.0,E,W,E,4.0,1011.0,1007.0,4.0,4.0,36.7,No,No
Katherine,0.0,E,SSE,E,7.0,1009.7,1006.4,6.0,6.0,34.5,No,No
Katherine,0.0,ESE,ESE,E,13.0,1010.2,1008.0,8.0,8.0,28.0,No,Yes
Katherine,13.6,SE,ESE,E,19.0,1010.5,1008.0,8.0,8.0,25.8,Yes,Yes
Katherine,43.4,ENE,E,E,17.0,1014.5,1010.0,7.0,5.0,32.2,Yes,Yes
Katherine,58.6,SE,SE,SSE,11.0,1016.0,1011.7,7.0,7.0,29.8,Yes,No
Katherine,0.0,ENE,ESE,ESE,6.0,1013.2,1010.2,1.0,1.0,35.1,No,No
Katherine,0.0,SE,S,E,2.0,1013.8,1010.5,2.0,5.0,34.5,No,No
Katherine,0.0,E,ENE,ESE,11.0,1014.1,1010.7,1.0,3.0,34.3,No,No
Katherine,0.0,E,ENE,ESE,11.0,1014.0,1009.6,1.0,2.0,35.1,No,No
Katherine,0.0,E,,SSE,0.0,1012.7,1008.2,1.0,3.0,35.5,No,No
Katherine,0.0,SE,NE,SSW,4.0,1010.6,1006.5,3.0,4.0,34.0,No,No
