Question;Charts
Removing the Flavanoids variable from the training will improve model performance over any non-observed records.;[Description]
Removing the Total phenols variable from the training will improve model performance over any non-observed records.;[Description]
Removing the Alcalinity of ash variable from the training will improve model performance over any non-observed records.;[Description]
Removing the Ash variable from the training will improve model performance over any non-observed records.;[Description]
Removing the Malic acid variable from the training will improve model performance over any non-observed records.;[Description]
Removing the Alcohol variable from the training will improve model performance over any non-observed records.;[Description]
Removing the Class variable from the training will improve model performance over any non-observed records.;[Description]
Removing variable OD280-OD315 of diluted wines might improve the training of decision trees .;[Correlation heatmap]
Removing variable Hue might improve the training of decision trees .;[Correlation heatmap]
Removing variable Color intensity might improve the training of decision trees .;[Correlation heatmap]
Removing variable Proanthocyanins might improve the training of decision trees .;[Correlation heatmap]
Removing variable Nonflavanoid phenols might improve the training of decision trees .;[Correlation heatmap]
Removing variable Flavanoids might improve the training of decision trees .;[Correlation heatmap]
Removing variable Total phenols might improve the training of decision trees .;[Correlation heatmap]
Removing variable Alcalinity of ash might improve the training of decision trees .;[Correlation heatmap]
Removing variable Ash might improve the training of decision trees .;[Correlation heatmap]
Removing variable Malic acid might improve the training of decision trees .;[Correlation heatmap]
Removing variable Alcohol might improve the training of decision trees .;[Correlation heatmap]
Removing variable Class might improve the training of decision trees .;[Correlation heatmap]
Scaling this dataset would be mandatory to improve the results with distance-based methods.;[Boxplots]
The first 4 principal components are enough for explaining half the data variance.;[PCA]
The first 3 principal components are enough for explaining half the data variance.;[PCA]
The first 2 principal components are enough for explaining half the data variance.;[PCA]
There is evidence in favour for sequential backward selection to select variable Hue previously than variable OD280-OD315 of diluted wines.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Color intensity previously than variable OD280-OD315 of diluted wines.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Proanthocyanins previously than variable OD280-OD315 of diluted wines.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Nonflavanoid phenols previously than variable OD280-OD315 of diluted wines.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Flavanoids previously than variable OD280-OD315 of diluted wines.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Total phenols previously than variable OD280-OD315 of diluted wines.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Alcalinity of ash previously than variable OD280-OD315 of diluted wines.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Ash previously than variable OD280-OD315 of diluted wines.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Malic acid previously than variable OD280-OD315 of diluted wines.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Alcohol previously than variable OD280-OD315 of diluted wines.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Class previously than variable OD280-OD315 of diluted wines.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable OD280-OD315 of diluted wines previously than variable Hue.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Color intensity previously than variable Hue.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Proanthocyanins previously than variable Hue.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Nonflavanoid phenols previously than variable Hue.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Flavanoids previously than variable Hue.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Total phenols previously than variable Hue.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Alcalinity of ash previously than variable Hue.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Ash previously than variable Hue.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Malic acid previously than variable Hue.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Alcohol previously than variable Hue.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Class previously than variable Hue.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable OD280-OD315 of diluted wines previously than variable Color intensity.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Hue previously than variable Color intensity.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Proanthocyanins previously than variable Color intensity.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Nonflavanoid phenols previously than variable Color intensity.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Flavanoids previously than variable Color intensity.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Total phenols previously than variable Color intensity.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Alcalinity of ash previously than variable Color intensity.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Ash previously than variable Color intensity.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Malic acid previously than variable Color intensity.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Alcohol previously than variable Color intensity.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Class previously than variable Color intensity.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable OD280-OD315 of diluted wines previously than variable Proanthocyanins.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Hue previously than variable Proanthocyanins.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Color intensity previously than variable Proanthocyanins.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Nonflavanoid phenols previously than variable Proanthocyanins.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Flavanoids previously than variable Proanthocyanins.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Total phenols previously than variable Proanthocyanins.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Alcalinity of ash previously than variable Proanthocyanins.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Ash previously than variable Proanthocyanins.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Malic acid previously than variable Proanthocyanins.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Alcohol previously than variable Proanthocyanins.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Class previously than variable Proanthocyanins.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable OD280-OD315 of diluted wines previously than variable Nonflavanoid phenols.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Hue previously than variable Nonflavanoid phenols.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Color intensity previously than variable Nonflavanoid phenols.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Proanthocyanins previously than variable Nonflavanoid phenols.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Flavanoids previously than variable Nonflavanoid phenols.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Total phenols previously than variable Nonflavanoid phenols.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Alcalinity of ash previously than variable Nonflavanoid phenols.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Ash previously than variable Nonflavanoid phenols.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Malic acid previously than variable Nonflavanoid phenols.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Alcohol previously than variable Nonflavanoid phenols.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Class previously than variable Nonflavanoid phenols.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable OD280-OD315 of diluted wines previously than variable Flavanoids.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Hue previously than variable Flavanoids.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Color intensity previously than variable Flavanoids.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Proanthocyanins previously than variable Flavanoids.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Nonflavanoid phenols previously than variable Flavanoids.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Total phenols previously than variable Flavanoids.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Alcalinity of ash previously than variable Flavanoids.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Ash previously than variable Flavanoids.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Malic acid previously than variable Flavanoids.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Alcohol previously than variable Flavanoids.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Class previously than variable Flavanoids.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable OD280-OD315 of diluted wines previously than variable Total phenols.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Hue previously than variable Total phenols.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Color intensity previously than variable Total phenols.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Proanthocyanins previously than variable Total phenols.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Nonflavanoid phenols previously than variable Total phenols.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Flavanoids previously than variable Total phenols.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Alcalinity of ash previously than variable Total phenols.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Ash previously than variable Total phenols.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Malic acid previously than variable Total phenols.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Alcohol previously than variable Total phenols.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Class previously than variable Total phenols.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable OD280-OD315 of diluted wines previously than variable Alcalinity of ash.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Hue previously than variable Alcalinity of ash.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Color intensity previously than variable Alcalinity of ash.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Proanthocyanins previously than variable Alcalinity of ash.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Nonflavanoid phenols previously than variable Alcalinity of ash.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Flavanoids previously than variable Alcalinity of ash.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Total phenols previously than variable Alcalinity of ash.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Ash previously than variable Alcalinity of ash.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Malic acid previously than variable Alcalinity of ash.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Alcohol previously than variable Alcalinity of ash.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Class previously than variable Alcalinity of ash.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable OD280-OD315 of diluted wines previously than variable Ash.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Hue previously than variable Ash.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Color intensity previously than variable Ash.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Proanthocyanins previously than variable Ash.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Nonflavanoid phenols previously than variable Ash.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Flavanoids previously than variable Ash.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Total phenols previously than variable Ash.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Alcalinity of ash previously than variable Ash.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Malic acid previously than variable Ash.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Alcohol previously than variable Ash.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Class previously than variable Ash.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable OD280-OD315 of diluted wines previously than variable Malic acid.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Hue previously than variable Malic acid.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Color intensity previously than variable Malic acid.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Proanthocyanins previously than variable Malic acid.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Nonflavanoid phenols previously than variable Malic acid.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Flavanoids previously than variable Malic acid.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Total phenols previously than variable Malic acid.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Alcalinity of ash previously than variable Malic acid.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Ash previously than variable Malic acid.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Alcohol previously than variable Malic acid.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Class previously than variable Malic acid.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable OD280-OD315 of diluted wines previously than variable Alcohol.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Hue previously than variable Alcohol.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Color intensity previously than variable Alcohol.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Proanthocyanins previously than variable Alcohol.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Nonflavanoid phenols previously than variable Alcohol.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Flavanoids previously than variable Alcohol.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Total phenols previously than variable Alcohol.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Alcalinity of ash previously than variable Alcohol.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Ash previously than variable Alcohol.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Malic acid previously than variable Alcohol.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Class previously than variable Alcohol.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable OD280-OD315 of diluted wines previously than variable Class.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Hue previously than variable Class.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Color intensity previously than variable Class.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Proanthocyanins previously than variable Class.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Nonflavanoid phenols previously than variable Class.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Flavanoids previously than variable Class.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Total phenols previously than variable Class.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Alcalinity of ash previously than variable Class.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Ash previously than variable Class.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Malic acid previously than variable Class.;[Correlation heatmap]
There is evidence in favour for sequential backward selection to select variable Alcohol previously than variable Class.;[Correlation heatmap]
Using the first 4 principal components would imply an error between 15 and 30%.;[PCA]
Using the first 3 principal components would imply an error between 15 and 30%.;[PCA]
Using the first 2 principal components would imply an error between 15 and 30%.;[PCA]
Using the first 4 principal components would imply an error between 10 and 30%.;[PCA]
Using the first 3 principal components would imply an error between 10 and 30%.;[PCA]
Using the first 2 principal components would imply an error between 10 and 30%.;[PCA]
Using the first 4 principal components would imply an error between 5 and 30%.;[PCA]
Using the first 3 principal components would imply an error between 5 and 30%.;[PCA]
Using the first 2 principal components would imply an error between 5 and 30%.;[PCA]
Using the first 4 principal components would imply an error between 15 and 25%.;[PCA]
Using the first 3 principal components would imply an error between 15 and 25%.;[PCA]
Using the first 2 principal components would imply an error between 15 and 25%.;[PCA]
Using the first 4 principal components would imply an error between 10 and 25%.;[PCA]
Using the first 3 principal components would imply an error between 10 and 25%.;[PCA]
Using the first 2 principal components would imply an error between 10 and 25%.;[PCA]
Using the first 4 principal components would imply an error between 5 and 25%.;[PCA]
Using the first 3 principal components would imply an error between 5 and 25%.;[PCA]
Using the first 2 principal components would imply an error between 5 and 25%.;[PCA]
Using the first 4 principal components would imply an error between 15 and 20%.;[PCA]
Using the first 3 principal components would imply an error between 15 and 20%.;[PCA]
Using the first 2 principal components would imply an error between 15 and 20%.;[PCA]
Using the first 4 principal components would imply an error between 10 and 20%.;[PCA]
Using the first 3 principal components would imply an error between 10 and 20%.;[PCA]
Using the first 2 principal components would imply an error between 10 and 20%.;[PCA]
Using the first 4 principal components would imply an error between 5 and 20%.;[PCA]
Using the first 3 principal components would imply an error between 5 and 20%.;[PCA]
Using the first 2 principal components would imply an error between 5 and 20%.;[PCA]
A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 10%.;[Decision tree]
A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 9%.;[Decision tree]
A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 8%.;[Decision tree]
A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 7%.;[Decision tree]
A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 6%.;[Decision tree]
A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 5%.;[Decision tree]
According to the decision tree overfitting chart, the tree with 8 nodes of depth is in overfitting.;[Overfitting Decision Tree]
According to the decision tree overfitting chart, the tree with 7 nodes of depth is in overfitting.;[Overfitting Decision Tree]
According to the decision tree overfitting chart, the tree with 6 nodes of depth is in overfitting.;[Overfitting Decision Tree]
According to the decision tree overfitting chart, the tree with 5 nodes of depth is in overfitting.;[Overfitting Decision Tree]
According to the decision tree overfitting chart, the tree with 4 nodes of depth is in overfitting.;[Overfitting Decision Tree]
According to the decision tree overfitting chart, the tree with 3 nodes of depth is in overfitting.;[Overfitting Decision Tree]
According to the charts, KNN and Decision Trees present a similar behaviour.;[Overfitting Decision Tree + Overfitting KNN]
As reported in the tree, the number of False Positive is bigger than the number of False Negatives.;[Decision tree]
As reported in the tree, the number of False Positive is smaller than the number of False Negatives.;[Decision tree]
Decision trees and KNN show similar behaviours.;[Overfitting Decision Tree + Overfitting KNN]
KNN and Decision Trees show a different trend in the majority of hyperparameters tested.;[Overfitting Decision Tree + Overfitting KNN]
KNN is in overfitting for k larger than 8.;[Overfitting KNN]
KNN is in overfitting for k less than 8.;[Overfitting KNN]
KNN is in overfitting for k larger than 7.;[Overfitting KNN]
KNN is in overfitting for k less than 7.;[Overfitting KNN]
KNN is in overfitting for k larger than 6.;[Overfitting KNN]
KNN is in overfitting for k less than 6.;[Overfitting KNN]
KNN is in overfitting for k larger than 5.;[Overfitting KNN]
KNN is in overfitting for k less than 5.;[Overfitting KNN]
KNN is in overfitting for k larger than 4.;[Overfitting KNN]
KNN is in overfitting for k less than 4.;[Overfitting KNN]
KNN is in overfitting for k larger than 3.;[Overfitting KNN]
KNN is in overfitting for k less than 3.;[Overfitting KNN]
KNN is in overfitting for k larger than 2.;[Overfitting KNN]
KNN is in overfitting for k less than 2.;[Overfitting KNN]
KNN with 10 neighbour is in overfitting.;[Overfitting KNN]
KNN with 9 neighbour is in overfitting.;[Overfitting KNN]
KNN with 8 neighbour is in overfitting.;[Overfitting KNN]
KNN with 7 neighbour is in overfitting.;[Overfitting KNN]
KNN with 6 neighbour is in overfitting.;[Overfitting KNN]
KNN with 5 neighbour is in overfitting.;[Overfitting KNN]
KNN with 4 neighbour is in overfitting.;[Overfitting KNN]
KNN with 3 neighbour is in overfitting.;[Overfitting KNN]
KNN with 2 neighbour is in overfitting.;[Overfitting KNN]
KNN with 1 neighbour is in overfitting.;[Overfitting KNN]
KNN with less than 8 neighbours is in overfitting.;[Overfitting KNN]
KNN with more than 8 neighbours is in overfitting.;[Overfitting KNN]
KNN with less than 7 neighbours is in overfitting.;[Overfitting KNN]
KNN with more than 7 neighbours is in overfitting.;[Overfitting KNN]
KNN with less than 6 neighbours is in overfitting.;[Overfitting KNN]
KNN with more than 6 neighbours is in overfitting.;[Overfitting KNN]
KNN with less than 5 neighbours is in overfitting.;[Overfitting KNN]
KNN with more than 5 neighbours is in overfitting.;[Overfitting KNN]
KNN with less than 4 neighbours is in overfitting.;[Overfitting KNN]
KNN with more than 4 neighbours is in overfitting.;[Overfitting KNN]
KNN with less than 3 neighbours is in overfitting.;[Overfitting KNN]
KNN with more than 3 neighbours is in overfitting.;[Overfitting KNN]
KNN with less than 2 neighbours is in overfitting.;[Overfitting KNN]
KNN with more than 2 neighbours is in overfitting.;[Overfitting KNN]
Results for Random Forests identified as 10, may be explained by its estimators being in overfitting.;[Overfitting RF]
Results for Random Forests identified as 3, may be explained by its estimators being in overfitting.;[Overfitting RF]
Results for Random Forests identified as 2, may be explained by its estimators being in overfitting.;[Overfitting RF]
Results for Random Forests identified as 10, may be explained by its estimators being in underfitting.;[Overfitting RF]
Results for Random Forests identified as 3, may be explained by its estimators being in underfitting.;[Overfitting RF]
Results for Random Forests identified as 2, may be explained by its estimators being in underfitting.;[Overfitting RF]
The specificity for the presented tree is lower than 69%.;[Decision tree]
The precision for the presented tree is lower than 87%.;[Decision tree]
The recall for the presented tree is lower than 80%.;[Decision tree]
The accuracy for the presented tree is lower than 80%.;[Decision tree]
The specificity for the presented tree is higher than 62%.;[Decision tree]
The precision for the presented tree is higher than 82%.;[Decision tree]
The recall for the presented tree is higher than 84%.;[Decision tree]
The accuracy for the presented tree is higher than 85%.;[Decision tree]
The specificity for the presented tree is lower than 75%.;[Decision tree]
The precision for the presented tree is lower than 61%.;[Decision tree]
The recall for the presented tree is lower than 82%.;[Decision tree]
The accuracy for the presented tree is lower than 84%.;[Decision tree]
The specificity for the presented tree is higher than 75%.;[Decision tree]
The precision for the presented tree is higher than 90%.;[Decision tree]
The recall for the presented tree is higher than 85%.;[Decision tree]
The accuracy for the presented tree is higher than 63%.;[Decision tree]
The specificity for the presented tree is lower than 80%.;[Decision tree]
The precision for the presented tree is lower than 89%.;[Decision tree]
The recall for the presented tree is lower than 88%.;[Decision tree]
The accuracy for the presented tree is lower than 64%.;[Decision tree]
The specificity for the presented tree is higher than 68%.;[Decision tree]
The precision for the presented tree is higher than 79%.;[Decision tree]
The recall for the presented tree is higher than 66%.;[Decision tree]
The accuracy for the presented tree is higher than 60%.;[Decision tree]
The specificity for the presented tree is lower than 67%.;[Decision tree]
The precision for the presented tree is lower than 87%.;[Decision tree]
The recall for the presented tree is lower than 81%.;[Decision tree]
The accuracy for the presented tree is lower than 74%.;[Decision tree]
The specificity for the presented tree is higher than 69%.;[Decision tree]
The precision for the presented tree is higher than 83%.;[Decision tree]
The recall for the presented tree is higher than 77%.;[Decision tree]
The accuracy for the presented tree is higher than 72%.;[Decision tree]
The specificity for the presented tree is lower than 65%.;[Decision tree]
The precision for the presented tree is lower than 62%.;[Decision tree]
The recall for the presented tree is lower than 86%.;[Decision tree]
The accuracy for the presented tree is lower than 76%.;[Decision tree]
The specificity for the presented tree is higher than 71%.;[Decision tree]
The precision for the presented tree is higher than 73%.;[Decision tree]
The recall for the presented tree is higher than 70%.;[Decision tree]
The accuracy for the presented tree is higher than 78%.;[Decision tree]
The chart reporting the recall for different trees shows that the model enters in overfitting for models with depth higher than 10.;[Overfitting Decision Tree]
The chart reporting the recall for different trees shows that the model enters in overfitting for models with depth higher than 9.;[Overfitting Decision Tree]
The chart reporting the recall for different trees shows that the model enters in overfitting for models with depth higher than 8.;[Overfitting Decision Tree]
The chart reporting the recall for different trees shows that the model enters in overfitting for models with depth higher than 7.;[Overfitting Decision Tree]
The chart reporting the recall for different trees shows that the model enters in overfitting for models with depth higher than 6.;[Overfitting Decision Tree]
The chart reporting the recall for different trees shows that the model enters in overfitting for models with depth higher than 5.;[Overfitting Decision Tree]
The chart reporting the recall for different trees shows that the model enters in overfitting for models with depth higher than 4.;[Overfitting Decision Tree]
The chart reporting the recall for different trees shows that the model enters in overfitting for models with depth higher than 3.;[Overfitting Decision Tree]
The decision tree is in overfitting for depths above 10.;[Overfitting Decision Tree]
The decision tree is in overfitting for depths above 9.;[Overfitting Decision Tree]
The decision tree is in overfitting for depths above 8.;[Overfitting Decision Tree]
The decision tree is in overfitting for depths above 7.;[Overfitting Decision Tree]
The decision tree is in overfitting for depths above 6.;[Overfitting Decision Tree]
The decision tree is in overfitting for depths above 5.;[Overfitting Decision Tree]
The decision tree is in overfitting for depths above 4.;[Overfitting Decision Tree]
The decision tree is in overfitting for depths above 3.;[Overfitting Decision Tree]
The number of False Negatives reported in the same tree is 47.;[Decision tree]
The number of True Negatives reported in the same tree is 27.;[Decision tree]
The number of False Positives reported in the same tree is 43.;[Decision tree]
The number of True Positives reported in the same tree is 34.;[Decision tree]
The number of False Negatives reported in the same tree is 46.;[Decision tree]
The number of True Negatives reported in the same tree is 35.;[Decision tree]
The number of False Positives reported in the same tree is 17.;[Decision tree]
The number of True Positives reported in the same tree is 32.;[Decision tree]
The number of False Negatives reported in the same tree is 39.;[Decision tree]
The number of True Negatives reported in the same tree is 38.;[Decision tree]
The number of False Positives reported in the same tree is 42.;[Decision tree]
The number of True Positives reported in the same tree is 50.;[Decision tree]
The number of False Negatives reported in the same tree is 36.;[Decision tree]
The number of True Negatives reported in the same tree is 12.;[Decision tree]
The number of False Positives reported in the same tree is 13.;[Decision tree]
The number of True Positives reported in the same tree is 23.;[Decision tree]
The number of False Negatives reported in the same tree is 29.;[Decision tree]
The number of True Negatives reported in the same tree is 44.;[Decision tree]
The number of False Positives reported in the same tree is 45.;[Decision tree]
The number of True Positives reported in the same tree is 20.;[Decision tree]
The number of True Negatives is lower than the number of False Negatives for the presented tree.;[Decision tree]
The number of False Positives is lower than the number of False Negatives for the presented tree.;[Decision tree]
The number of True Positives is lower than the number of False Negatives for the presented tree.;[Decision tree]
The number of True Negatives is higher than the number of False Negatives for the presented tree.;[Decision tree]
The number of False Positives is higher than the number of False Negatives for the presented tree.;[Decision tree]
The number of True Positives is higher than the number of False Negatives for the presented tree.;[Decision tree]
The number of False Negatives is lower than the number of True Negatives for the presented tree.;[Decision tree]
The number of False Positives is lower than the number of True Negatives for the presented tree.;[Decision tree]
The number of True Positives is lower than the number of True Negatives for the presented tree.;[Decision tree]
The number of False Negatives is higher than the number of True Negatives for the presented tree.;[Decision tree]
The number of False Positives is higher than the number of True Negatives for the presented tree.;[Decision tree]
The number of True Positives is higher than the number of True Negatives for the presented tree.;[Decision tree]
The number of False Negatives is lower than the number of False Positives for the presented tree.;[Decision tree]
The number of True Negatives is lower than the number of False Positives for the presented tree.;[Decision tree]
The number of True Positives is lower than the number of False Positives for the presented tree.;[Decision tree]
The number of False Negatives is higher than the number of False Positives for the presented tree.;[Decision tree]
The number of True Negatives is higher than the number of False Positives for the presented tree.;[Decision tree]
The number of True Positives is higher than the number of False Positives for the presented tree.;[Decision tree]
The number of False Negatives is lower than the number of True Positives for the presented tree.;[Decision tree]
The number of True Negatives is lower than the number of True Positives for the presented tree.;[Decision tree]
The number of False Positives is lower than the number of True Positives for the presented tree.;[Decision tree]
The number of False Negatives is higher than the number of True Positives for the presented tree.;[Decision tree]
The number of True Negatives is higher than the number of True Positives for the presented tree.;[Decision tree]
The number of False Positives is higher than the number of True Positives for the presented tree.;[Decision tree]
The precision for the presented tree is lower than its specificity.;[Decision tree]
The recall for the presented tree is lower than its specificity.;[Decision tree]
The accuracy for the presented tree is lower than its specificity.;[Decision tree]
The precision for the presented tree is higher than its specificity.;[Decision tree]
The recall for the presented tree is higher than its specificity.;[Decision tree]
The accuracy for the presented tree is higher than its specificity.;[Decision tree]
The specificity for the presented tree is lower than its precision.;[Decision tree]
The recall for the presented tree is lower than its precision.;[Decision tree]
The accuracy for the presented tree is lower than its precision.;[Decision tree]
The specificity for the presented tree is higher than its precision.;[Decision tree]
The recall for the presented tree is higher than its precision.;[Decision tree]
The accuracy for the presented tree is higher than its precision.;[Decision tree]
The specificity for the presented tree is lower than its recall.;[Decision tree]
