Id,Chart,Question,Answer
2214,water_potability_decision_tree.png,"The number of False Negatives is higher than the number of True Positives for the presented tree, consider 1 as the positive class and 0 as the negative class.",T
2215,water_potability_decision_tree.png,"The specificity for the presented tree is lower than 60%, consider 1 as the positive class and 0 as the negative class.",F
2216,water_potability_decision_tree.png,"Considering that A=True<=>[Hardness <= 278.29] and B=True<=>[Chloramines <= 6.7], it is possible to state that KNN algorithm classifies (not A, B) as 0 for any k ≤ 1388.",F
2217,water_potability_decision_tree.png,"Considering that A=True<=>[Hardness <= 278.29] and B=True<=>[Chloramines <= 6.7], it is possible to state that KNN algorithm classifies (A, not B) as 1 for any k ≤ 6.",F
2218,water_potability_decision_tree.png,"Considering that A=True<=>[Hardness <= 278.29] and B=True<=>[Chloramines <= 6.7], it is possible to state that Naive Bayes algorithm classifies (not A, not B), as 1.",T
2219,water_potability_overfitting_mlp.png,We are able to identify the existence of overfitting for MLP models trained longer than 500 episodes.,F
2220,water_potability_overfitting_gb.png,We are able to identify the existence of overfitting for gradient boosting models with more than 1502 estimators.,T
2221,water_potability_overfitting_rf.png,"Results for Random Forests identified as 2, may be explained by its estimators being in underfitting.",T
2222,water_potability_overfitting_rf.png,The random forests results shown can be explained by the lack of diversity resulting from the number of features considered.,T
2223,water_potability_overfitting_rf.png,We are able to identify the existence of overfitting for random forest models with more than 1502 estimators.,F
2224,water_potability_overfitting_knn.png,KNN is in overfitting for k larger than 5.,F
2225,water_potability_overfitting_knn.png,KNN with 11 neighbour is in overfitting.,F
2226,water_potability_overfitting_knn.png,KNN with less than 15 neighbours is in overfitting.,F
2227,water_potability_overfitting_knn.png,We are able to identify the existence of overfitting for KNN models with less than 3 neighbors.,T
2228,water_potability_overfitting_decision_tree.png,"According to the decision tree overfitting chart, the tree with 20 nodes of depth is in overfitting.",T
2229,water_potability_overfitting_decision_tree.png,The chart reporting the accuracy for different trees shows that the model enters in overfitting for models with depth higher than 9.,T
2230,water_potability_overfitting_decision_tree.png,The decision tree is in overfitting for depths above 5.,F
2231,water_potability_overfitting_decision_tree.png,We are able to identify the existence of overfitting for decision tree models with more than 2 nodes of depth.,F
2232,water_potability_overfitting_dt_acc_rec.png,The difference between recall and accuracy becomes smaller with the depth due to the overfitting phenomenon.,F
2233,water_potability_pca.png,The first 4 principal components are enough for explaining half the data variance.,T
2234,water_potability_pca.png,Using the first 3 principal components would imply an error between 5 and 30%.,F
2235,water_potability_correlation_heatmap.png,The intrinsic dimensionality of this dataset is 2.,F
2236,water_potability_correlation_heatmap.png,One of the variables Hardness or Conductivity can be discarded without losing information.,F
2237,water_potability_correlation_heatmap.png,The variable Turbidity can be discarded without risking losing information.,F
2238,water_potability_correlation_heatmap.png,"Variables Trihalomethanes and Hardness are redundant, but we can’t say the same for the pair Chloramines and Sulfate.",F
2239,water_potability_correlation_heatmap.png,Variables Hardness and ph are redundant.,F
2240,water_potability_correlation_heatmap.png,"Considering that the target variable is Sulfate we can say that from the correlation analysis alone, it is clear that there are relevant variables.",F
2241,water_potability_correlation_heatmap.png,Considering that the target variable is Sulfate we can say that variable Turbidity seems to be relevant for the majority of mining tasks.,F
2242,water_potability_correlation_heatmap.png,Considering that the target variable is Sulfate we can say that variables Conductivity and Turbidity seem to be useful for classification tasks.,F
2243,water_potability_correlation_heatmap.png,"Applying a non-supervised feature selection based on the redundancy, would not increase the performance of the generality of the training algorithms in this dataset.",T
2244,water_potability_correlation_heatmap.png,Removing variable Hardness might improve the training of decision trees .,F
2245,water_potability_correlation_heatmap.png,There is evidence in favour for sequential backward selection to select variable Turbidity previously than variable Chloramines.,F
2246,water_potability_boxplots.png,Variable Trihalomethanes is balanced.,T
2247,water_potability_boxplots.png,Those boxplots show that the data is not normalized.,T
2248,water_potability_boxplots.png,"It is clear that variable Turbidity shows some outliers, but we can’t be sure of the same for variable Sulfate.",F
2249,water_potability_boxplots.png,Outliers seem to be a problem in the dataset.,T
2250,water_potability_boxplots.png,Variable ph shows some outlier values.,T
2251,water_potability_boxplots.png,Variable Turbidity doesn’t have any outliers.,F
2252,water_potability_boxplots.png,Variable Trihalomethanes presents some outliers.,T
2253,water_potability_boxplots.png,At least 75% of the variables present outliers.,T
2254,water_potability_boxplots.png,The histograms presented show a large number of outliers for most of the numeric variables.,T
2255,water_potability_boxplots.png,The existence of outliers is one of the problems to tackle in this dataset.,T
2256,water_potability_boxplots.png,"A scaling transformation is mandatory, in order to improve the  KNN performance in this dataset.",T
2257,water_potability_boxplots.png,"Multiplying ratio and Boolean variables by 100, and variables with a range between 0 and 10 by 10, would have an impact similar to other scaling transformations.",F
2258,water_potability_boxplots.png,Normalization of this dataset could not have impact on a KNN classifier.,F
2259,water_potability_boxplots.png,Scaling this dataset would be mandatory to improve the results with distance-based methods.,T
2260,water_potability_mv.png,"Considering that the dataset has 3000 records, discarding variable Trihalomethanes would be better than discarding all the records with missing values for that variable.",F
2261,water_potability_mv.png,"Considering that the dataset has 1000 records, dropping all records with missing values would be better than to drop the variables with missing values.",F
2262,water_potability_mv.png,"Considering that the dataset has 1000 records, dropping all rows with missing values can lead to a dataset with less than 30% of the original data.",T
2263,water_potability_mv.png,There is no reason to believe that discarding records showing missing values is safer than discarding the corresponding variables in this case.,T
2264,water_potability_mv.png,"Considering that the dataset has 3000 records, it is better to drop the variable Trihalomethanes than removing all records with missing values.",F
2265,water_potability_class_histogram.png,Balancing this dataset would be mandatory to improve the results.,T
2266,water_potability_nr_records_nr_variables.png,"Given the number of records and that some variables are binary, we might be facing the curse of dimensionality.",F
2267,water_potability_nr_records_nr_variables.png,We face the curse of dimensionality when training a classifier with this dataset.,F
2268,water_potability_histograms_numeric.png,All variables should be dealt with as date.,F
2269,water_potability_histograms_numeric.png,The variable Trihalomethanes can be seen as ordinal.,F
2270,water_potability_histograms_numeric.png,The variable Chloramines can be seen as ordinal without losing information.,F
2271,water_potability_histograms_numeric.png,Variable Turbidity is balanced.,T
2272,water_potability_histograms_numeric.png,"It is clear that variable Chloramines shows some outliers, but we can’t be sure of the same for variable Trihalomethanes.",F
2273,water_potability_histograms_numeric.png,Outliers seem to be a problem in the dataset.,F
2274,water_potability_histograms_numeric.png,Variable Trihalomethanes shows a high number of outlier values.,F
2275,water_potability_histograms_numeric.png,Variable Turbidity doesn’t have any outliers.,T
2276,water_potability_histograms_numeric.png,Variable Sulfate presents some outliers.,T
2277,water_potability_histograms_numeric.png,At least 50% of the variables present outliers.,T
2278,water_potability_histograms_numeric.png,The histograms presented show a large number of outliers for most of the numeric variables.,F
2279,water_potability_histograms_numeric.png,The existence of outliers is one of the problems to tackle in this dataset.,T
2280,water_potability_histograms_numeric.png,"Considering the common semantics for ph and Hardness variables, dummification if applied would increase the risk of facing the curse of dimensionality.",T
2281,water_potability_histograms_numeric.png,"Considering the common semantics for Turbidity variable, dummification would be the most adequate encoding.",F
2282,water_potability_histograms_numeric.png,The variable Conductivity can be coded as ordinal without losing information.,F
2283,water_potability_histograms_numeric.png,Feature generation based on variable Chloramines seems to be promising.,F
2284,water_potability_histograms_numeric.png,"Feature generation based on the use of variable Conductivity wouldn’t be useful, but the use of ph seems to be promising.",F
2285,water_potability_histograms_numeric.png,"Given the usual semantics of Chloramines variable, dummification would have been a better codification.",F
2286,water_potability_histograms_numeric.png,"Not knowing the semantics of ph variable, dummification could have been a more adequate codification.",F
2287,abalone_decision_tree.png,"The variable Diameter discriminates between the target values, as shown in the decision tree.",T
2288,abalone_decision_tree.png,Variable Diameter is one of the most relevant variables.,T
2289,abalone_decision_tree.png,"A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 8%.",T
2290,abalone_decision_tree.png,"Considering that A=True<=>[Height <= 0.13] and B=True<=>[Diameter <= 0.45], the Decision Tree presented classifies (not A, B) as I.",F
2291,abalone_decision_tree.png,"Considering that A=True<=>[Height <= 0.13] and B=True<=>[Diameter <= 0.45], it is possible to state that KNN algorithm classifies (A, not B) as M for any k ≤ 117.",T
2292,abalone_decision_tree.png,"Considering that A=True<=>[Height <= 0.13] and B=True<=>[Diameter <= 0.45], it is possible to state that KNN algorithm classifies (not A, not B) as M for any k ≤ 1191.",T
2293,abalone_overfitting_mlp.png,We are able to identify the existence of overfitting for MLP models trained longer than 700 episodes.,F
2294,abalone_overfitting_gb.png,We are able to identify the existence of overfitting for gradient boosting models with more than 502 estimators.,F
2295,abalone_overfitting_rf.png,"Results for Random Forests identified as 2, may be explained by its estimators being in overfitting.",F
2296,abalone_overfitting_rf.png,The random forests results shown can be explained by the lack of diversity resulting from the number of features considered.,T
2297,abalone_overfitting_rf.png,We are able to identify the existence of overfitting for random forest models with more than 1002 estimators.,F
2298,abalone_overfitting_knn.png,KNN is in overfitting for k less than 5.,T
2299,abalone_overfitting_knn.png,KNN with 11 neighbour is in overfitting.,T
2300,abalone_overfitting_knn.png,KNN with more than 17 neighbours is in overfitting.,F
2301,abalone_overfitting_knn.png,We are able to identify the existence of overfitting for KNN models with less than 5 neighbors.,T
2302,abalone_overfitting_decision_tree.png,"According to the decision tree overfitting chart, the tree with 5 nodes of depth is in overfitting.",F
2303,abalone_overfitting_decision_tree.png,The chart reporting the accuracy for different trees shows that the model enters in overfitting for models with depth higher than 4.,F
2304,abalone_overfitting_decision_tree.png,The decision tree is in overfitting for depths above 6.,T
2305,abalone_overfitting_decision_tree.png,We are able to identify the existence of overfitting for decision tree models with more than 6 nodes of depth.,T
2306,abalone_pca.png,The first 6 principal components are enough for explaining half the data variance.,T
2307,abalone_pca.png,Using the first 3 principal components would imply an error between 15 and 30%.,F
2308,abalone_correlation_heatmap.png,The intrinsic dimensionality of this dataset is 6.,F
2309,abalone_correlation_heatmap.png,One of the variables Whole weight or Length can be discarded without losing information.,T
2310,abalone_correlation_heatmap.png,The variable Whole weight can be discarded without risking losing information.,T
2311,abalone_correlation_heatmap.png,"Variables Length and Height are redundant, but we can’t say the same for the pair Whole weight and Viscera weight.",F
2312,abalone_correlation_heatmap.png,Variables Diameter and Length are redundant.,T
2313,abalone_correlation_heatmap.png,"Considering that the target variable is Whole weight we can say that from the correlation analysis alone, it is clear that there are relevant variables.",T
2314,abalone_correlation_heatmap.png,Considering that the target variable is Viscera weight we can say that variable Whole weight seems to be relevant for the majority of mining tasks.,T
2315,abalone_correlation_heatmap.png,Considering that the target variable is Diameter we can say that variables Whole weight and Length seem to be useful for classification tasks.,T
2316,abalone_correlation_heatmap.png,"Applying a non-supervised feature selection based on the redundancy, would not increase the performance of the generality of the training algorithms in this dataset.",F
2317,abalone_correlation_heatmap.png,Removing variable Rings might improve the training of decision trees .,F
2318,abalone_correlation_heatmap.png,There is evidence in favour for sequential backward selection to select variable Length previously than variable Height.,T
2319,abalone_boxplots.png,Variable Rings is balanced.,F
2320,abalone_boxplots.png,Those boxplots show that the data is not normalized.,T
2321,abalone_boxplots.png,"It is clear that variable Shell weight shows some outliers, but we can’t be sure of the same for variable Viscera weight.",F
2322,abalone_boxplots.png,Outliers seem to be a problem in the dataset.,T
2323,abalone_boxplots.png,Variable Rings shows a high number of outlier values.,F
2324,abalone_boxplots.png,Variable Shell weight doesn’t have any outliers.,F
2325,abalone_boxplots.png,Variable Shell weight presents some outliers.,T
2326,abalone_boxplots.png,At least 50% of the variables present outliers.,T
2327,abalone_boxplots.png,The boxplots presented show a large number of outliers for most of the numeric variables.,F
2328,abalone_boxplots.png,The existence of outliers is one of the problems to tackle in this dataset.,T
2329,abalone_boxplots.png,"A scaling transformation is mandatory, in order to improve the  KNN performance in this dataset.",T
2330,abalone_boxplots.png,"Multiplying ratio and Boolean variables by 100, and variables with a range between 0 and 10 by 10, would have an impact similar to other scaling transformations.",F
2331,abalone_boxplots.png,Normalization of this dataset could not have impact on a KNN classifier.,F
2332,abalone_boxplots.png,Scaling this dataset would be mandatory to improve the results with distance-based methods.,T
2333,abalone_class_histogram.png,Balancing this dataset would be mandatory to improve the results.,F
2334,abalone_nr_records_nr_variables.png,"Given the number of records and that some variables are date, we might be facing the curse of dimensionality.",F
2335,abalone_nr_records_nr_variables.png,We face the curse of dimensionality when training a classifier with this dataset.,F
2336,abalone_histograms_numeric.png,All variables should be dealt with as date.,F
2337,abalone_histograms_numeric.png,The variable Shucked weight can be seen as ordinal.,F
2338,abalone_histograms_numeric.png,The variable Shucked weight can be seen as ordinal without losing information.,F
2339,abalone_histograms_numeric.png,Variable Shell weight is balanced.,F
2340,abalone_histograms_numeric.png,"It is clear that variable Rings shows some outliers, but we can’t be sure of the same for variable Whole weight.",F
2341,abalone_histograms_numeric.png,Outliers seem to be a problem in the dataset.,F
2342,abalone_histograms_numeric.png,Variable Viscera weight shows some outlier values.,F
2343,abalone_histograms_numeric.png,Variable Diameter doesn’t have any outliers.,T
2344,abalone_histograms_numeric.png,Variable Length presents some outliers.,T
2345,abalone_histograms_numeric.png,At least 75% of the variables present outliers.,F
2346,abalone_histograms_numeric.png,The boxplots presented show a large number of outliers for most of the numeric variables.,F
2347,abalone_histograms_numeric.png,The existence of outliers is one of the problems to tackle in this dataset.,T
2348,abalone_histograms_numeric.png,"Considering the common semantics for Diameter and Length variables, dummification if applied would increase the risk of facing the curse of dimensionality.",T
2349,abalone_histograms_numeric.png,"Considering the common semantics for Length variable, dummification would be the most adequate encoding.",F
2350,abalone_histograms_numeric.png,The variable Diameter can be coded as ordinal without losing information.,F
2351,abalone_histograms_numeric.png,Feature generation based on variable Shucked weight seems to be promising.,F
2352,abalone_histograms_numeric.png,"Feature generation based on the use of variable Diameter wouldn’t be useful, but the use of Length seems to be promising.",F
2353,abalone_histograms_numeric.png,"Given the usual semantics of Viscera weight variable, dummification would have been a better codification.",F
2354,abalone_histograms_numeric.png,"Not knowing the semantics of Shell weight variable, dummification could have been a more adequate codification.",F
2355,smoking_drinking_decision_tree.png,"The variable SMK_stat_type_cd discriminates between the target values, as shown in the decision tree.",T
2356,smoking_drinking_decision_tree.png,Variable gamma_GTP is one of the most relevant variables.,T
2357,smoking_drinking_decision_tree.png,"A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 5%.",T
2358,smoking_drinking_decision_tree.png,"As reported in the tree, the number of False Positive is bigger than the number of False Negatives, consider Y as the positive class and N as the negative class.",F
2359,smoking_drinking_decision_tree.png,"The specificity for the presented tree is higher than 90%, consider Y as the positive class and N as the negative class.",F
2360,smoking_drinking_decision_tree.png,"The number of False Negatives reported in the same tree is 10, consider Y as the positive class and N as the negative class.",F
2361,smoking_drinking_decision_tree.png,"The number of True Positives is lower than the number of False Negatives for the presented tree, consider Y as the positive class and N as the negative class.",F
2362,smoking_drinking_decision_tree.png,"The number of False Positives is higher than the number of False Negatives for the presented tree, consider Y as the positive class and N as the negative class.",F
2363,smoking_drinking_decision_tree.png,"Considering that A=True<=>[SMK_stat_type_cd <= 1.5] and B=True<=>[gamma_GTP <= 35.5], it is possible to state that KNN algorithm classifies (A,B) as N for any k ≤ 3135.",T
2364,smoking_drinking_decision_tree.png,"Considering that A=True<=>[SMK_stat_type_cd <= 1.5] and B=True<=>[gamma_GTP <= 35.5], it is possible to state that Naive Bayes algorithm classifies (not A, B), as N.",F
2365,smoking_drinking_decision_tree.png,"Considering that A=True<=>[SMK_stat_type_cd <= 1.5] and B=True<=>[gamma_GTP <= 35.5], the Decision Tree presented classifies (A, not B) as Y.",F
2366,smoking_drinking_overfitting_gb.png,We are able to identify the existence of overfitting for gradient boosting models with more than 1502 estimators.,T
2367,smoking_drinking_overfitting_rf.png,"Results for Random Forests identified as 10, may be explained by its estimators being in underfitting.",T
2368,smoking_drinking_overfitting_rf.png,The random forests results shown can be explained by the lack of diversity resulting from the number of features considered.,T
2369,smoking_drinking_overfitting_rf.png,We are able to identify the existence of overfitting for random forest models with more than 502 estimators.,F
2370,smoking_drinking_overfitting_knn.png,KNN is in overfitting for k less than 13.,T
2371,smoking_drinking_overfitting_knn.png,KNN with 11 neighbour is in overfitting.,T
2372,smoking_drinking_overfitting_knn.png,We are able to identify the existence of overfitting for KNN models with less than 2 neighbors.,T
2373,smoking_drinking_overfitting_decision_tree.png,"According to the decision tree overfitting chart, the tree with 20 nodes of depth is in overfitting.",T
2374,smoking_drinking_overfitting_decision_tree.png,The chart reporting the accuracy for different trees shows that the model enters in overfitting for models with depth higher than 10.,T
2375,smoking_drinking_overfitting_decision_tree.png,The decision tree is in overfitting for depths above 3.,F
2376,smoking_drinking_overfitting_decision_tree.png,We are able to identify the existence of overfitting for decision tree models with more than 5 nodes of depth.,T
2377,smoking_drinking_pca.png,The first 6 principal components are enough for explaining half the data variance.,T
2378,smoking_drinking_pca.png,Using the first 8 principal components would imply an error between 15 and 30%.,F
2379,smoking_drinking_correlation_heatmap.png,The intrinsic dimensionality of this dataset is 7.,F
2380,smoking_drinking_correlation_heatmap.png,One of the variables waistline or age can be discarded without losing information.,F
2381,smoking_drinking_correlation_heatmap.png,The variable hemoglobin can be discarded without risking losing information.,F
2382,smoking_drinking_correlation_heatmap.png,"Variables BLDS and weight are redundant, but we can’t say the same for the pair waistline and LDL_chole.",F
2383,smoking_drinking_correlation_heatmap.png,Variables age and height are redundant.,F
2384,smoking_drinking_correlation_heatmap.png,"Considering that the target variable is tot_chole we can say that from the correlation analysis alone, it is clear that there are relevant variables.",T
2385,smoking_drinking_correlation_heatmap.png,Considering that the target variable is tot_chole we can say that variable age seems to be relevant for the majority of mining tasks.,F
2386,smoking_drinking_correlation_heatmap.png,Considering that the target variable is tot_chole we can say that variables height and waistline seem to be useful for classification tasks.,F
2387,smoking_drinking_correlation_heatmap.png,"Applying a non-supervised feature selection based on the redundancy, would not increase the performance of the generality of the training algorithms in this dataset.",F
2388,smoking_drinking_correlation_heatmap.png,Removing variable waistline might improve the training of decision trees .,T
2389,smoking_drinking_correlation_heatmap.png,There is evidence in favour for sequential backward selection to select variable LDL_chole previously than variable SMK_stat_type_cd.,T
2390,smoking_drinking_boxplots.png,Variable waistline is balanced.,F
2391,smoking_drinking_boxplots.png,Those boxplots show that the data is not normalized.,T
2392,smoking_drinking_boxplots.png,"It is clear that variable tot_chole shows some outliers, but we can’t be sure of the same for variable waistline.",T
2393,smoking_drinking_boxplots.png,Outliers seem to be a problem in the dataset.,T
2394,smoking_drinking_boxplots.png,Variable tot_chole shows a high number of outlier values.,T
2395,smoking_drinking_boxplots.png,Variable SMK_stat_type_cd doesn’t have any outliers.,F
2396,smoking_drinking_boxplots.png,Variable BLDS presents some outliers.,T
2397,smoking_drinking_boxplots.png,At least 85% of the variables present outliers.,T
2398,smoking_drinking_boxplots.png,The histograms presented show a large number of outliers for most of the numeric variables.,F
2399,smoking_drinking_boxplots.png,The existence of outliers is one of the problems to tackle in this dataset.,T
2400,smoking_drinking_boxplots.png,"A scaling transformation is mandatory, in order to improve the Naive Bayes performance in this dataset.",F
2401,smoking_drinking_boxplots.png,"Multiplying ratio and Boolean variables by 100, and variables with a range between 0 and 10 by 10, would have an impact similar to other scaling transformations.",F
2402,smoking_drinking_boxplots.png,Normalization of this dataset could not have impact on a KNN classifier.,F
2403,smoking_drinking_histograms_symbolic.png,All variables should be dealt with as binary.,T
2404,smoking_drinking_histograms_symbolic.png,The variable hear_right can be seen as ordinal.,T
2405,smoking_drinking_histograms_symbolic.png,The variable hear_right can be seen as ordinal without losing information.,T
2406,smoking_drinking_histograms_symbolic.png,"Considering the common semantics for hear_left and sex variables, dummification if applied would increase the risk of facing the curse of dimensionality.",F
2407,smoking_drinking_histograms_symbolic.png,"Considering the common semantics for hear_right variable, dummification would be the most adequate encoding.",F
2408,smoking_drinking_histograms_symbolic.png,The variable sex can be coded as ordinal without losing information.,F
2409,smoking_drinking_histograms_symbolic.png,Feature generation based on variable hear_left seems to be promising.,F
2410,smoking_drinking_histograms_symbolic.png,"Feature generation based on the use of variable hear_right wouldn’t be useful, but the use of sex seems to be promising.",F
2411,smoking_drinking_histograms_symbolic.png,"Given the usual semantics of hear_right variable, dummification would have been a better codification.",F
2412,smoking_drinking_histograms_symbolic.png,"Not knowing the semantics of hear_right variable, dummification could have been a more adequate codification.",F
2413,smoking_drinking_nr_records_nr_variables.png,"Given the number of records and that some variables are date, we might be facing the curse of dimensionality.",F
2414,smoking_drinking_nr_records_nr_variables.png,We face the curse of dimensionality when training a classifier with this dataset.,F
2415,smoking_drinking_histograms_numeric.png,All variables should be dealt with as date.,F
2416,smoking_drinking_histograms_numeric.png,The variable SBP can be seen as ordinal.,F
2417,smoking_drinking_histograms_numeric.png,The variable tot_chole can be seen as ordinal without losing information.,F
2418,smoking_drinking_histograms_numeric.png,Variable weight is balanced.,F
2419,smoking_drinking_histograms_numeric.png,"It is clear that variable height shows some outliers, but we can’t be sure of the same for variable age.",F
2420,smoking_drinking_histograms_numeric.png,Outliers seem to be a problem in the dataset.,F
2421,smoking_drinking_histograms_numeric.png,Variable LDL_chole shows some outlier values.,T
2422,smoking_drinking_histograms_numeric.png,Variable tot_chole doesn’t have any outliers.,F
2423,smoking_drinking_histograms_numeric.png,Variable gamma_GTP presents some outliers.,T
2424,smoking_drinking_histograms_numeric.png,At least 60% of the variables present outliers.,T
2425,smoking_drinking_histograms_numeric.png,The histograms presented show a large number of outliers for most of the numeric variables.,F
2426,smoking_drinking_histograms_numeric.png,The existence of outliers is one of the problems to tackle in this dataset.,T
2427,smoking_drinking_histograms_numeric.png,"Considering the common semantics for age and height variables, dummification if applied would increase the risk of facing the curse of dimensionality.",T
2428,smoking_drinking_histograms_numeric.png,"Considering the common semantics for weight variable, dummification would be the most adequate encoding.",F
2429,smoking_drinking_histograms_numeric.png,The variable hemoglobin can be coded as ordinal without losing information.,F
2430,smoking_drinking_histograms_numeric.png,Feature generation based on variable waistline seems to be promising.,F
2431,smoking_drinking_histograms_numeric.png,"Feature generation based on the use of variable height wouldn’t be useful, but the use of age seems to be promising.",F
2432,smoking_drinking_histograms_numeric.png,"Given the usual semantics of BLDS variable, dummification would have been a better codification.",F
2433,smoking_drinking_histograms_numeric.png,"Not knowing the semantics of hemoglobin variable, dummification could have been a more adequate codification.",F
2434,BankNoteAuthentication_decision_tree.png,"The variable curtosis discriminates between the target values, as shown in the decision tree.",T
2435,BankNoteAuthentication_decision_tree.png,Variable skewness is one of the most relevant variables.,T
2436,BankNoteAuthentication_decision_tree.png,"A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 5%.",T
2437,BankNoteAuthentication_decision_tree.png,"As reported in the tree, the number of False Positive is bigger than the number of False Negatives, consider 1 as the positive class and 0 as the negative class.",F
2438,BankNoteAuthentication_decision_tree.png,"The recall for the presented tree is higher than 75%, consider 1 as the positive class and 0 as the negative class.",F
2439,BankNoteAuthentication_decision_tree.png,"The number of False Positives reported in the same tree is 10, consider 1 as the positive class and 0 as the negative class.",F
2440,BankNoteAuthentication_decision_tree.png,"The number of True Negatives is lower than the number of False Positives for the presented tree, consider 1 as the positive class and 0 as the negative class.",F
2441,BankNoteAuthentication_decision_tree.png,"The recall for the presented tree is lower than its accuracy, consider 1 as the positive class and 0 as the negative class.",T
2442,BankNoteAuthentication_decision_tree.png,"Considering that A=True<=>[skewness <= 5.16] and B=True<=>[curtosis <= 0.19], it is possible to state that KNN algorithm classifies (A, not B) as 0 for any k ≤ 214.",T
2443,BankNoteAuthentication_decision_tree.png,"Considering that A=True<=>[skewness <= 5.16] and B=True<=>[curtosis <= 0.19], it is possible to state that KNN algorithm classifies (not A, B) as 1 for any k ≤ 214.",F
2444,BankNoteAuthentication_decision_tree.png,"Considering that A=True<=>[skewness <= 5.16] and B=True<=>[curtosis <= 0.19], it is possible to state that KNN algorithm classifies (A,B) as 0 for any k ≤ 131.",F
2445,BankNoteAuthentication_overfitting_mlp.png,We are able to identify the existence of overfitting for MLP models trained longer than 300 episodes.,F
2446,BankNoteAuthentication_overfitting_gb.png,We are able to identify the existence of overfitting for gradient boosting models with more than 502 estimators.,F
2447,BankNoteAuthentication_overfitting_rf.png,"Results for Random Forests identified as 10, may be explained by its estimators being in overfitting.",F
2448,BankNoteAuthentication_overfitting_rf.png,The random forests results shown can be explained by the lack of diversity resulting from the number of features considered.,F
2449,BankNoteAuthentication_overfitting_rf.png,We are able to identify the existence of overfitting for random forest models with more than 1002 estimators.,F
2450,BankNoteAuthentication_overfitting_knn.png,KNN is in overfitting for k larger than 5.,F
2451,BankNoteAuthentication_overfitting_knn.png,KNN with 7 neighbour is in overfitting.,F
2452,BankNoteAuthentication_overfitting_knn.png,KNN with more than 15 neighbours is in overfitting.,F
2453,BankNoteAuthentication_overfitting_knn.png,We are able to identify the existence of overfitting for KNN models with less than 2 neighbors.,F
2454,BankNoteAuthentication_overfitting_decision_tree.png,"According to the decision tree overfitting chart, the tree with 5 nodes of depth is in overfitting.",F
2455,BankNoteAuthentication_overfitting_decision_tree.png,The chart reporting the accuracy for different trees shows that the model enters in overfitting for models with depth higher than 10.,F
2456,BankNoteAuthentication_overfitting_decision_tree.png,The decision tree is in overfitting for depths above 10.,F
2457,BankNoteAuthentication_overfitting_decision_tree.png,We are able to identify the existence of overfitting for decision tree models with more than 3 nodes of depth.,F
2458,BankNoteAuthentication_overfitting_dt_acc_rec.png,The difference between recall and accuracy becomes smaller with the depth due to the overfitting phenomenon.,F
2459,BankNoteAuthentication_pca.png,Using the first 2 principal components would imply an error between 15 and 30%.,F
2460,BankNoteAuthentication_correlation_heatmap.png,The intrinsic dimensionality of this dataset is 3.,F
2461,BankNoteAuthentication_correlation_heatmap.png,One of the variables variance or curtosis can be discarded without losing information.,F
2462,BankNoteAuthentication_correlation_heatmap.png,The variable skewness can be discarded without risking losing information.,F
2463,BankNoteAuthentication_correlation_heatmap.png,"Variables entropy and curtosis are redundant, but we can’t say the same for the pair variance and skewness.",F
2464,BankNoteAuthentication_correlation_heatmap.png,Variables curtosis and entropy are redundant.,F
2465,BankNoteAuthentication_correlation_heatmap.png,"Considering that the target variable is entropy we can say that from the correlation analysis alone, it is clear that there are relevant variables.",F
2466,BankNoteAuthentication_correlation_heatmap.png,Considering that the target variable is entropy we can say that variable skewness seems to be relevant for the majority of mining tasks.,F
2467,BankNoteAuthentication_correlation_heatmap.png,Considering that the target variable is entropy we can say that variables curtosis and variance seem to be useful for classification tasks.,F
2468,BankNoteAuthentication_correlation_heatmap.png,Removing variable variance might improve the training of decision trees .,F
2469,BankNoteAuthentication_correlation_heatmap.png,There is evidence in favour for sequential backward selection to select variable variance previously than variable skewness.,F
2470,BankNoteAuthentication_boxplots.png,Variable curtosis is balanced.,F
2471,BankNoteAuthentication_boxplots.png,Those boxplots show that the data is not normalized.,T
2472,BankNoteAuthentication_boxplots.png,"It is clear that variable curtosis shows some outliers, but we can’t be sure of the same for variable entropy.",F
2473,BankNoteAuthentication_boxplots.png,Outliers seem to be a problem in the dataset.,T
2474,BankNoteAuthentication_boxplots.png,Variable skewness shows a high number of outlier values.,T
2475,BankNoteAuthentication_boxplots.png,Variable skewness doesn’t have any outliers.,F
2476,BankNoteAuthentication_boxplots.png,Variable variance presents some outliers.,T
2477,BankNoteAuthentication_boxplots.png,At least 75% of the variables present outliers.,T
2478,BankNoteAuthentication_boxplots.png,The existence of outliers is one of the problems to tackle in this dataset.,T
2479,BankNoteAuthentication_boxplots.png,"A scaling transformation is mandatory, in order to improve the Naive Bayes performance in this dataset.",F
2480,BankNoteAuthentication_boxplots.png,"Multiplying ratio and Boolean variables by 100, and variables with a range between 0 and 10 by 10, would have an impact similar to other scaling transformations.",F
2481,BankNoteAuthentication_boxplots.png,Normalization of this dataset could not have impact on a KNN classifier.,F
2482,BankNoteAuthentication_boxplots.png,Scaling this dataset would be mandatory to improve the results with distance-based methods.,T
2483,BankNoteAuthentication_class_histogram.png,Balancing this dataset would be mandatory to improve the results.,T
