Id;Chart;Question;Answer
1972;Wine_histograms_numeric.png;Feature generation based on the use of variable Nonflavanoid phenols wouldn’t be useful, but the use of Alcohol seems to be promising.;F
1973;Wine_histograms_numeric.png;Given the usual semantics of Total phenols variable, dummification would have been a better codification.;F
1974;Wine_histograms_numeric.png;Not knowing the semantics of Alcalinity of ash variable, dummification could have been a more adequate codification.;F
1975;water_potability_decision_tree.png;The variable Hardness discriminates between the target values, as shown in the decision tree.;T
1976;water_potability_decision_tree.png;Variable Chloramines is one of the most relevant variables.;T
1977;water_potability_decision_tree.png;A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 6%.;T
1978;water_potability_decision_tree.png;As reported in the tree, the number of False Positive is bigger than the number of False Negatives, consider 1 as the positive class and 0 as the negative class.;F
1979;water_potability_decision_tree.png;The specificity for the presented tree is higher than 90%, consider 1 as the positive class and 0 as the negative class.;T
1980;water_potability_decision_tree.png;The number of False Positives is higher than the number of True Positives for the presented tree, consider 1 as the positive class and 0 as the negative class.;F
1981;water_potability_decision_tree.png;The number of False Negatives is higher than the number of True Positives for the presented tree, consider 1 as the positive class and 0 as the negative class.;T
1982;water_potability_decision_tree.png;The specificity for the presented tree is lower than 60%, consider 1 as the positive class and 0 as the negative class.;F
1983;water_potability_decision_tree.png;Considering that A=True<=>[Hardness <= 278.29] and B=True<=>[Chloramines <= 6.7], it is possible to state that KNN algorithm classifies (not A, B) as 0 for any k ≤ 1388.;F
1984;water_potability_decision_tree.png;Considering that A=True<=>[Hardness <= 278.29] and B=True<=>[Chloramines <= 6.7], it is possible to state that KNN algorithm classifies (A, not B) as 1 for any k ≤ 6.;F
1985;water_potability_decision_tree.png;Considering that A=True<=>[Hardness <= 278.29] and B=True<=>[Chloramines <= 6.7], it is possible to state that Naive Bayes algorithm classifies (not A, not B), as 1.;T
1986;water_potability_overfitting_mlp.png;We are able to identify the existence of overfitting for MLP models trained longer than 500 episodes.;F
1987;water_potability_overfitting_gb.png;We are able to identify the existence of overfitting for gradient boosting models with more than 1502 estimators.;T
1988;water_potability_overfitting_rf.png;Results for Random Forests identified as 2, may be explained by its estimators being in underfitting.;T
1989;water_potability_overfitting_rf.png;The random forests results shown can be explained by the lack of diversity resulting from the number of features considered.;T
1990;water_potability_overfitting_rf.png;We are able to identify the existence of overfitting for random forest models with more than 1502 estimators.;F
1991;water_potability_overfitting_knn.png;KNN is in overfitting for k larger than 5.;F
1992;water_potability_overfitting_knn.png;KNN with 11 neighbour is in overfitting.;F
1993;water_potability_overfitting_knn.png;KNN with less than 15 neighbours is in overfitting.;F
1994;water_potability_overfitting_knn.png;We are able to identify the existence of overfitting for KNN models with less than 3 neighbors.;T
1995;water_potability_overfitting_decision_tree.png;According to the decision tree overfitting chart, the tree with 20 nodes of depth is in overfitting.;T
1996;water_potability_overfitting_decision_tree.png;The chart reporting the accuracy for different trees shows that the model enters in overfitting for models with depth higher than 9.;T
1997;water_potability_overfitting_decision_tree.png;The decision tree is in overfitting for depths above 5.;F
1998;water_potability_overfitting_decision_tree.png;We are able to identify the existence of overfitting for decision tree models with more than 2 nodes of depth.;F
1999;water_potability_overfitting_dt_acc_rec.png;The difference between recall and accuracy becomes smaller with the depth due to the overfitting phenomenon.;F
2000;water_potability_pca.png;The first 4 principal components are enough for explaining half the data variance.;T
2001;water_potability_pca.png;Using the first 3 principal components would imply an error between 5 and 30%.;F
2002;water_potability_correlation_heatmap.png;The intrinsic dimensionality of this dataset is 2.;F
2003;water_potability_correlation_heatmap.png;One of the variables Hardness or Conductivity can be discarded without losing information.;F
2004;water_potability_correlation_heatmap.png;The variable Turbidity can be discarded without risking losing information.;F
2005;water_potability_correlation_heatmap.png;Variables Trihalomethanes and Hardness are redundant, but we can’t say the same for the pair Chloramines and Sulfate.;F
2006;water_potability_correlation_heatmap.png;Variables Hardness and ph are redundant.;F
2007;water_potability_correlation_heatmap.png;Considering that the target variable is Sulfate we can say that from the correlation analysis alone, it is clear that there are relevant variables.;F
2008;water_potability_correlation_heatmap.png;Considering that the target variable is Sulfate we can say that variable Turbidity seems to be relevant for the majority of mining tasks.;F
2009;water_potability_correlation_heatmap.png;Considering that the target variable is Sulfate we can say that variables Conductivity and Turbidity seem to be useful for classification tasks.;F
2010;water_potability_correlation_heatmap.png;Applying a non-supervised feature selection based on the redundancy, would not increase the performance of the generality of the training algorithms in this dataset.;T
2011;water_potability_correlation_heatmap.png;Removing variable Hardness might improve the training of decision trees .;F
2012;water_potability_correlation_heatmap.png;There is evidence in favour for sequential backward selection to select variable Turbidity previously than variable Chloramines.;F
2013;water_potability_boxplots.png;Variable Trihalomethanes is balanced.;T
2014;water_potability_boxplots.png;Those boxplots show that the data is not normalized.;T
2015;water_potability_boxplots.png;It is clear that variable Turbidity shows some outliers, but we can’t be sure of the same for variable Sulfate.;F
2016;water_potability_boxplots.png;Outliers seem to be a problem in the dataset.;T
2017;water_potability_boxplots.png;Variable ph shows some outlier values.;T
2018;water_potability_boxplots.png;Variable Turbidity doesn’t have any outliers.;F
2019;water_potability_boxplots.png;Variable Trihalomethanes presents some outliers.;T
2020;water_potability_boxplots.png;At least 75% of the variables present outliers.;T
2021;water_potability_boxplots.png;The histograms presented show a large number of outliers for most of the numeric variables.;T
2022;water_potability_boxplots.png;The existence of outliers is one of the problems to tackle in this dataset.;T
2023;water_potability_boxplots.png;A scaling transformation is mandatory, in order to improve the  KNN performance in this dataset.;T
2024;water_potability_boxplots.png;Multiplying ratio and Boolean variables by 100, and variables with a range between 0 and 10 by 10, would have an impact similar to other scaling transformations.;F
2025;water_potability_boxplots.png;Normalization of this dataset could not have impact on a KNN classifier.;F
2026;water_potability_boxplots.png;Scaling this dataset would be mandatory to improve the results with distance-based methods.;T
2027;water_potability_mv.png;Considering that the dataset has 3000 records, discarding variable Trihalomethanes would be better than discarding all the records with missing values for that variable.;F
2028;water_potability_mv.png;Considering that the dataset has 1000 records, dropping all records with missing values would be better than to drop the variables with missing values.;F
2029;water_potability_mv.png;Considering that the dataset has 1000 records, dropping all rows with missing values can lead to a dataset with less than 30% of the original data.;T
2030;water_potability_mv.png;There is no reason to believe that discarding records showing missing values is safer than discarding the corresponding variables in this case.;T
2031;water_potability_mv.png;Considering that the dataset has 3000 records, it is better to drop the variable Trihalomethanes than removing all records with missing values.;F
2032;water_potability_class_histogram.png;Balancing this dataset would be mandatory to improve the results.;T
2033;water_potability_nr_records_nr_variables.png;Given the number of records and that some variables are binary, we might be facing the curse of dimensionality.;F
2034;water_potability_nr_records_nr_variables.png;We face the curse of dimensionality when training a classifier with this dataset.;F
2035;water_potability_histograms_numeric.png;All variables should be dealt with as date.;F
2036;water_potability_histograms_numeric.png;The variable Trihalomethanes can be seen as ordinal.;F
2037;water_potability_histograms_numeric.png;The variable Chloramines can be seen as ordinal without losing information.;F
2038;water_potability_histograms_numeric.png;Variable Turbidity is balanced.;T
2039;water_potability_histograms_numeric.png;It is clear that variable Chloramines shows some outliers, but we can’t be sure of the same for variable Trihalomethanes.;F
2040;water_potability_histograms_numeric.png;Outliers seem to be a problem in the dataset.;F
2041;water_potability_histograms_numeric.png;Variable Trihalomethanes shows a high number of outlier values.;F
2042;water_potability_histograms_numeric.png;Variable Turbidity doesn’t have any outliers.;T
2043;water_potability_histograms_numeric.png;Variable Sulfate presents some outliers.;T
2044;water_potability_histograms_numeric.png;At least 50% of the variables present outliers.;T
2045;water_potability_histograms_numeric.png;The histograms presented show a large number of outliers for most of the numeric variables.;F
2046;water_potability_histograms_numeric.png;The existence of outliers is one of the problems to tackle in this dataset.;T
2047;water_potability_histograms_numeric.png;Considering the common semantics for ph and Hardness variables, dummification if applied would increase the risk of facing the curse of dimensionality.;T
2048;water_potability_histograms_numeric.png;Considering the common semantics for Turbidity variable, dummification would be the most adequate encoding.;F
2049;water_potability_histograms_numeric.png;The variable Conductivity can be coded as ordinal without losing information.;F
2050;water_potability_histograms_numeric.png;Feature generation based on variable Chloramines seems to be promising.;F
2051;water_potability_histograms_numeric.png;Feature generation based on the use of variable Conductivity wouldn’t be useful, but the use of ph seems to be promising.;F
2052;water_potability_histograms_numeric.png;Given the usual semantics of Chloramines variable, dummification would have been a better codification.;F
2053;water_potability_histograms_numeric.png;Not knowing the semantics of ph variable, dummification could have been a more adequate codification.;F
2054;abalone_decision_tree.png;The variable Diameter discriminates between the target values, as shown in the decision tree.;T
2055;abalone_decision_tree.png;Variable Diameter is one of the most relevant variables.;T
2056;abalone_decision_tree.png;A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 8%.;T
2057;abalone_decision_tree.png;Considering that A=True<=>[Height <= 0.13] and B=True<=>[Diameter <= 0.45], the Decision Tree presented classifies (not A, B) as I.;F
2058;abalone_decision_tree.png;Considering that A=True<=>[Height <= 0.13] and B=True<=>[Diameter <= 0.45], it is possible to state that KNN algorithm classifies (A, not B) as M for any k ≤ 117.;T
2059;abalone_decision_tree.png;Considering that A=True<=>[Height <= 0.13] and B=True<=>[Diameter <= 0.45], it is possible to state that KNN algorithm classifies (not A, not B) as M for any k ≤ 1191.;T
2060;abalone_overfitting_mlp.png;We are able to identify the existence of overfitting for MLP models trained longer than 700 episodes.;F
2061;abalone_overfitting_gb.png;We are able to identify the existence of overfitting for gradient boosting models with more than 502 estimators.;F
2062;abalone_overfitting_rf.png;Results for Random Forests identified as 2, may be explained by its estimators being in overfitting.;F
2063;abalone_overfitting_rf.png;The random forests results shown can be explained by the lack of diversity resulting from the number of features considered.;T
2064;abalone_overfitting_rf.png;We are able to identify the existence of overfitting for random forest models with more than 1002 estimators.;F
2065;abalone_overfitting_knn.png;KNN is in overfitting for k less than 5.;T
2066;abalone_overfitting_knn.png;KNN with 11 neighbour is in overfitting.;T
2067;abalone_overfitting_knn.png;KNN with more than 17 neighbours is in overfitting.;F
2068;abalone_overfitting_knn.png;We are able to identify the existence of overfitting for KNN models with less than 5 neighbors.;T
2069;abalone_overfitting_decision_tree.png;According to the decision tree overfitting chart, the tree with 5 nodes of depth is in overfitting.;F
2070;abalone_overfitting_decision_tree.png;The chart reporting the accuracy for different trees shows that the model enters in overfitting for models with depth higher than 4.;F
2071;abalone_overfitting_decision_tree.png;The decision tree is in overfitting for depths above 6.;T
2072;abalone_overfitting_decision_tree.png;We are able to identify the existence of overfitting for decision tree models with more than 6 nodes of depth.;T
2073;abalone_pca.png;The first 6 principal components are enough for explaining half the data variance.;T
2074;abalone_pca.png;Using the first 3 principal components would imply an error between 15 and 30%.;F
2075;abalone_correlation_heatmap.png;The intrinsic dimensionality of this dataset is 6.;F
2076;abalone_correlation_heatmap.png;One of the variables Whole weight or Length can be discarded without losing information.;T
2077;abalone_correlation_heatmap.png;The variable Whole weight can be discarded without risking losing information.;T
2078;abalone_correlation_heatmap.png;Variables Length and Height are redundant, but we can’t say the same for the pair Whole weight and Viscera weight.;F
2079;abalone_correlation_heatmap.png;Variables Diameter and Length are redundant.;T
2080;abalone_correlation_heatmap.png;Considering that the target variable is Whole weight we can say that from the correlation analysis alone, it is clear that there are relevant variables.;T
2081;abalone_correlation_heatmap.png;Considering that the target variable is Viscera weight we can say that variable Whole weight seems to be relevant for the majority of mining tasks.;T
2082;abalone_correlation_heatmap.png;Considering that the target variable is Diameter we can say that variables Whole weight and Length seem to be useful for classification tasks.;T
2083;abalone_correlation_heatmap.png;Applying a non-supervised feature selection based on the redundancy, would not increase the performance of the generality of the training algorithms in this dataset.;F
2084;abalone_correlation_heatmap.png;Removing variable Rings might improve the training of decision trees .;F
2085;abalone_correlation_heatmap.png;There is evidence in favour for sequential backward selection to select variable Length previously than variable Height.;T
2086;abalone_boxplots.png;Variable Rings is balanced.;F
2087;abalone_boxplots.png;Those boxplots show that the data is not normalized.;T
2088;abalone_boxplots.png;It is clear that variable Shell weight shows some outliers, but we can’t be sure of the same for variable Viscera weight.;F
2089;abalone_boxplots.png;Outliers seem to be a problem in the dataset.;T
2090;abalone_boxplots.png;Variable Rings shows a high number of outlier values.;F
2091;abalone_boxplots.png;Variable Shell weight doesn’t have any outliers.;F
2092;abalone_boxplots.png;Variable Shell weight presents some outliers.;T
2093;abalone_boxplots.png;At least 50% of the variables present outliers.;T
2094;abalone_boxplots.png;The boxplots presented show a large number of outliers for most of the numeric variables.;F
2095;abalone_boxplots.png;The existence of outliers is one of the problems to tackle in this dataset.;T
2096;abalone_boxplots.png;A scaling transformation is mandatory, in order to improve the  KNN performance in this dataset.;T
2097;abalone_boxplots.png;Multiplying ratio and Boolean variables by 100, and variables with a range between 0 and 10 by 10, would have an impact similar to other scaling transformations.;F
2098;abalone_boxplots.png;Normalization of this dataset could not have impact on a KNN classifier.;F
2099;abalone_boxplots.png;Scaling this dataset would be mandatory to improve the results with distance-based methods.;T
2100;abalone_class_histogram.png;Balancing this dataset would be mandatory to improve the results.;F
2101;abalone_nr_records_nr_variables.png;Given the number of records and that some variables are date, we might be facing the curse of dimensionality.;F
2102;abalone_nr_records_nr_variables.png;We face the curse of dimensionality when training a classifier with this dataset.;F
2103;abalone_histograms_numeric.png;All variables should be dealt with as date.;F
2104;abalone_histograms_numeric.png;The variable Shucked weight can be seen as ordinal.;F
2105;abalone_histograms_numeric.png;The variable Shucked weight can be seen as ordinal without losing information.;F
2106;abalone_histograms_numeric.png;Variable Shell weight is balanced.;F
2107;abalone_histograms_numeric.png;It is clear that variable Rings shows some outliers, but we can’t be sure of the same for variable Whole weight.;F
2108;abalone_histograms_numeric.png;Outliers seem to be a problem in the dataset.;F
2109;abalone_histograms_numeric.png;Variable Viscera weight shows some outlier values.;F
2110;abalone_histograms_numeric.png;Variable Diameter doesn’t have any outliers.;T
2111;abalone_histograms_numeric.png;Variable Length presents some outliers.;T
2112;abalone_histograms_numeric.png;At least 75% of the variables present outliers.;F
2113;abalone_histograms_numeric.png;The boxplots presented show a large number of outliers for most of the numeric variables.;F
2114;abalone_histograms_numeric.png;The existence of outliers is one of the problems to tackle in this dataset.;T
2115;abalone_histograms_numeric.png;Considering the common semantics for Diameter and Length variables, dummification if applied would increase the risk of facing the curse of dimensionality.;T
2116;abalone_histograms_numeric.png;Considering the common semantics for Length variable, dummification would be the most adequate encoding.;F
2117;abalone_histograms_numeric.png;The variable Diameter can be coded as ordinal without losing information.;F
2118;abalone_histograms_numeric.png;Feature generation based on variable Shucked weight seems to be promising.;F
2119;abalone_histograms_numeric.png;Feature generation based on the use of variable Diameter wouldn’t be useful, but the use of Length seems to be promising.;F
2120;abalone_histograms_numeric.png;Given the usual semantics of Viscera weight variable, dummification would have been a better codification.;F
2121;abalone_histograms_numeric.png;Not knowing the semantics of Shell weight variable, dummification could have been a more adequate codification.;F
2122;smoking_drinking_decision_tree.png;The variable SMK_stat_type_cd discriminates between the target values, as shown in the decision tree.;T
2123;smoking_drinking_decision_tree.png;Variable gamma_GTP is one of the most relevant variables.;T
2124;smoking_drinking_decision_tree.png;A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 5%.;T
2125;smoking_drinking_decision_tree.png;As reported in the tree, the number of False Positive is bigger than the number of False Negatives, consider Y as the positive class and N as the negative class.;F
2126;smoking_drinking_decision_tree.png;The specificity for the presented tree is higher than 90%, consider Y as the positive class and N as the negative class.;F
2127;smoking_drinking_decision_tree.png;The number of False Negatives reported in the same tree is 10, consider Y as the positive class and N as the negative class.;F
2128;smoking_drinking_decision_tree.png;The number of True Positives is lower than the number of False Negatives for the presented tree, consider Y as the positive class and N as the negative class.;F
2129;smoking_drinking_decision_tree.png;The number of False Positives is higher than the number of False Negatives for the presented tree, consider Y as the positive class and N as the negative class.;F
2130;smoking_drinking_decision_tree.png;Considering that A=True<=>[SMK_stat_type_cd <= 1.5] and B=True<=>[gamma_GTP <= 35.5], it is possible to state that KNN algorithm classifies (A,B) as N for any k ≤ 3135.;T
2131;smoking_drinking_decision_tree.png;Considering that A=True<=>[SMK_stat_type_cd <= 1.5] and B=True<=>[gamma_GTP <= 35.5], it is possible to state that Naive Bayes algorithm classifies (not A, B), as N.;F
2132;smoking_drinking_decision_tree.png;Considering that A=True<=>[SMK_stat_type_cd <= 1.5] and B=True<=>[gamma_GTP <= 35.5], the Decision Tree presented classifies (A, not B) as Y.;F
2133;smoking_drinking_overfitting_mlp.png;We are able to identify the existence of overfitting for MLP models trained longer than 500 episodes.;F
2134;smoking_drinking_overfitting_gb.png;We are able to identify the existence of overfitting for gradient boosting models with more than 1502 estimators.;T
2135;smoking_drinking_overfitting_rf.png;Results for Random Forests identified as 10, may be explained by its estimators being in underfitting.;T
2136;smoking_drinking_overfitting_rf.png;The random forests results shown can be explained by the lack of diversity resulting from the number of features considered.;T
2137;smoking_drinking_overfitting_rf.png;We are able to identify the existence of overfitting for random forest models with more than 502 estimators.;F
2138;smoking_drinking_overfitting_knn.png;KNN is in overfitting for k less than 13.;T
2139;smoking_drinking_overfitting_knn.png;KNN with 11 neighbour is in overfitting.;T
2140;smoking_drinking_overfitting_knn.png;KNN with less than 7 neighbours is in overfitting.;T
2141;smoking_drinking_overfitting_knn.png;We are able to identify the existence of overfitting for KNN models with less than 2 neighbors.;T
2142;smoking_drinking_overfitting_decision_tree.png;According to the decision tree overfitting chart, the tree with 20 nodes of depth is in overfitting.;T
2143;smoking_drinking_overfitting_decision_tree.png;The chart reporting the accuracy for different trees shows that the model enters in overfitting for models with depth higher than 10.;T
2144;smoking_drinking_overfitting_decision_tree.png;The decision tree is in overfitting for depths above 3.;F
2145;smoking_drinking_overfitting_decision_tree.png;We are able to identify the existence of overfitting for decision tree models with more than 5 nodes of depth.;T
2146;smoking_drinking_overfitting_dt_acc_rec.png;The difference between recall and accuracy becomes smaller with the depth due to the overfitting phenomenon.;F
2147;smoking_drinking_pca.png;The first 6 principal components are enough for explaining half the data variance.;T
2148;smoking_drinking_pca.png;Using the first 8 principal components would imply an error between 15 and 30%.;F
2149;smoking_drinking_correlation_heatmap.png;The intrinsic dimensionality of this dataset is 7.;F
2150;smoking_drinking_correlation_heatmap.png;One of the variables waistline or age can be discarded without losing information.;F
2151;smoking_drinking_correlation_heatmap.png;The variable hemoglobin can be discarded without risking losing information.;F
2152;smoking_drinking_correlation_heatmap.png;Variables BLDS and weight are redundant, but we can’t say the same for the pair waistline and LDL_chole.;F
2153;smoking_drinking_correlation_heatmap.png;Variables age and height are redundant.;F
2154;smoking_drinking_correlation_heatmap.png;Considering that the target variable is tot_chole we can say that from the correlation analysis alone, it is clear that there are relevant variables.;T
2155;smoking_drinking_correlation_heatmap.png;Considering that the target variable is tot_chole we can say that variable age seems to be relevant for the majority of mining tasks.;F
2156;smoking_drinking_correlation_heatmap.png;Considering that the target variable is tot_chole we can say that variables height and waistline seem to be useful for classification tasks.;F
2157;smoking_drinking_correlation_heatmap.png;Applying a non-supervised feature selection based on the redundancy, would not increase the performance of the generality of the training algorithms in this dataset.;F
2158;smoking_drinking_correlation_heatmap.png;Removing variable waistline might improve the training of decision trees .;T
2159;smoking_drinking_correlation_heatmap.png;There is evidence in favour for sequential backward selection to select variable LDL_chole previously than variable SMK_stat_type_cd.;T
2160;smoking_drinking_boxplots.png;Variable waistline is balanced.;F
2161;smoking_drinking_boxplots.png;Those boxplots show that the data is not normalized.;T
2162;smoking_drinking_boxplots.png;It is clear that variable tot_chole shows some outliers, but we can’t be sure of the same for variable waistline.;T
2163;smoking_drinking_boxplots.png;Outliers seem to be a problem in the dataset.;T
2164;smoking_drinking_boxplots.png;Variable tot_chole shows a high number of outlier values.;T
2165;smoking_drinking_boxplots.png;Variable SMK_stat_type_cd doesn’t have any outliers.;F
2166;smoking_drinking_boxplots.png;Variable BLDS presents some outliers.;T
2167;smoking_drinking_boxplots.png;At least 85% of the variables present outliers.;T
2168;smoking_drinking_boxplots.png;The histograms presented show a large number of outliers for most of the numeric variables.;F
2169;smoking_drinking_boxplots.png;The existence of outliers is one of the problems to tackle in this dataset.;T
2170;smoking_drinking_boxplots.png;A scaling transformation is mandatory, in order to improve the Naive Bayes performance in this dataset.;F
2171;smoking_drinking_boxplots.png;Multiplying ratio and Boolean variables by 100, and variables with a range between 0 and 10 by 10, would have an impact similar to other scaling transformations.;F
2172;smoking_drinking_boxplots.png;Normalization of this dataset could not have impact on a KNN classifier.;F
2173;smoking_drinking_boxplots.png;Scaling this dataset would be mandatory to improve the results with distance-based methods.;T
2174;smoking_drinking_histograms_symbolic.png;All variables should be dealt with as binary.;T
2175;smoking_drinking_histograms_symbolic.png;The variable hear_right can be seen as ordinal.;T
2176;smoking_drinking_histograms_symbolic.png;The variable hear_right can be seen as ordinal without losing information.;T
2177;smoking_drinking_histograms_symbolic.png;Considering the common semantics for hear_left and sex variables, dummification if applied would increase the risk of facing the curse of dimensionality.;F
2178;smoking_drinking_histograms_symbolic.png;Considering the common semantics for hear_right variable, dummification would be the most adequate encoding.;F
2179;smoking_drinking_histograms_symbolic.png;The variable sex can be coded as ordinal without losing information.;F
2180;smoking_drinking_histograms_symbolic.png;Feature generation based on variable hear_left seems to be promising.;F
2181;smoking_drinking_histograms_symbolic.png;Feature generation based on the use of variable hear_right wouldn’t be useful, but the use of sex seems to be promising.;F
2182;smoking_drinking_histograms_symbolic.png;Given the usual semantics of hear_right variable, dummification would have been a better codification.;F
2183;smoking_drinking_histograms_symbolic.png;Not knowing the semantics of hear_right variable, dummification could have been a more adequate codification.;F
2184;smoking_drinking_class_histogram.png;Balancing this dataset would be mandatory to improve the results.;F
2185;smoking_drinking_nr_records_nr_variables.png;Given the number of records and that some variables are date, we might be facing the curse of dimensionality.;F
2186;smoking_drinking_nr_records_nr_variables.png;We face the curse of dimensionality when training a classifier with this dataset.;F
2187;smoking_drinking_histograms_numeric.png;All variables should be dealt with as date.;F
2188;smoking_drinking_histograms_numeric.png;The variable SBP can be seen as ordinal.;F
2189;smoking_drinking_histograms_numeric.png;The variable tot_chole can be seen as ordinal without losing information.;F
2190;smoking_drinking_histograms_numeric.png;Variable weight is balanced.;F
2191;smoking_drinking_histograms_numeric.png;It is clear that variable height shows some outliers, but we can’t be sure of the same for variable age.;F
2192;smoking_drinking_histograms_numeric.png;Outliers seem to be a problem in the dataset.;F
2193;smoking_drinking_histograms_numeric.png;Variable LDL_chole shows some outlier values.;T
2194;smoking_drinking_histograms_numeric.png;Variable tot_chole doesn’t have any outliers.;F
2195;smoking_drinking_histograms_numeric.png;Variable gamma_GTP presents some outliers.;T
2196;smoking_drinking_histograms_numeric.png;At least 60% of the variables present outliers.;T
2197;smoking_drinking_histograms_numeric.png;The histograms presented show a large number of outliers for most of the numeric variables.;F
2198;smoking_drinking_histograms_numeric.png;The existence of outliers is one of the problems to tackle in this dataset.;T
2199;smoking_drinking_histograms_numeric.png;Considering the common semantics for age and height variables, dummification if applied would increase the risk of facing the curse of dimensionality.;T
2200;smoking_drinking_histograms_numeric.png;Considering the common semantics for weight variable, dummification would be the most adequate encoding.;F
2201;smoking_drinking_histograms_numeric.png;The variable hemoglobin can be coded as ordinal without losing information.;F
2202;smoking_drinking_histograms_numeric.png;Feature generation based on variable waistline seems to be promising.;F
2203;smoking_drinking_histograms_numeric.png;Feature generation based on the use of variable height wouldn’t be useful, but the use of age seems to be promising.;F
2204;smoking_drinking_histograms_numeric.png;Given the usual semantics of BLDS variable, dummification would have been a better codification.;F
2205;smoking_drinking_histograms_numeric.png;Not knowing the semantics of hemoglobin variable, dummification could have been a more adequate codification.;F
2206;BankNoteAuthentication_decision_tree.png;The variable curtosis discriminates between the target values, as shown in the decision tree.;T
2207;BankNoteAuthentication_decision_tree.png;Variable skewness is one of the most relevant variables.;T
2208;BankNoteAuthentication_decision_tree.png;A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 5%.;T
2209;BankNoteAuthentication_decision_tree.png;As reported in the tree, the number of False Positive is bigger than the number of False Negatives, consider 1 as the positive class and 0 as the negative class.;F
2210;BankNoteAuthentication_decision_tree.png;The recall for the presented tree is higher than 75%, consider 1 as the positive class and 0 as the negative class.;F
2211;BankNoteAuthentication_decision_tree.png;The number of False Positives reported in the same tree is 10, consider 1 as the positive class and 0 as the negative class.;F
2212;BankNoteAuthentication_decision_tree.png;The number of True Negatives is lower than the number of False Positives for the presented tree, consider 1 as the positive class and 0 as the negative class.;F
2213;BankNoteAuthentication_decision_tree.png;The recall for the presented tree is lower than its accuracy, consider 1 as the positive class and 0 as the negative class.;T
2214;BankNoteAuthentication_decision_tree.png;Considering that A=True<=>[skewness <= 5.16] and B=True<=>[curtosis <= 0.19], it is possible to state that KNN algorithm classifies (A, not B) as 0 for any k ≤ 214.;T
2215;BankNoteAuthentication_decision_tree.png;Considering that A=True<=>[skewness <= 5.16] and B=True<=>[curtosis <= 0.19], it is possible to state that KNN algorithm classifies (not A, B) as 1 for any k ≤ 214.;F
2216;BankNoteAuthentication_decision_tree.png;Considering that A=True<=>[skewness <= 5.16] and B=True<=>[curtosis <= 0.19], it is possible to state that KNN algorithm classifies (A,B) as 0 for any k ≤ 131.;F
2217;BankNoteAuthentication_overfitting_mlp.png;We are able to identify the existence of overfitting for MLP models trained longer than 300 episodes.;F
2218;BankNoteAuthentication_overfitting_gb.png;We are able to identify the existence of overfitting for gradient boosting models with more than 502 estimators.;F
2219;BankNoteAuthentication_overfitting_rf.png;Results for Random Forests identified as 10, may be explained by its estimators being in overfitting.;F
2220;BankNoteAuthentication_overfitting_rf.png;The random forests results shown can be explained by the lack of diversity resulting from the number of features considered.;F
2221;BankNoteAuthentication_overfitting_rf.png;We are able to identify the existence of overfitting for random forest models with more than 1002 estimators.;F
2222;BankNoteAuthentication_overfitting_knn.png;KNN is in overfitting for k larger than 5.;F
2223;BankNoteAuthentication_overfitting_knn.png;KNN with 7 neighbour is in overfitting.;F
2224;BankNoteAuthentication_overfitting_knn.png;KNN with more than 15 neighbours is in overfitting.;F
2225;BankNoteAuthentication_overfitting_knn.png;We are able to identify the existence of overfitting for KNN models with less than 2 neighbors.;F
2226;BankNoteAuthentication_overfitting_decision_tree.png;According to the decision tree overfitting chart, the tree with 5 nodes of depth is in overfitting.;F
2227;BankNoteAuthentication_overfitting_decision_tree.png;The chart reporting the accuracy for different trees shows that the model enters in overfitting for models with depth higher than 10.;F
2228;BankNoteAuthentication_overfitting_decision_tree.png;The decision tree is in overfitting for depths above 10.;F
2229;BankNoteAuthentication_overfitting_decision_tree.png;We are able to identify the existence of overfitting for decision tree models with more than 3 nodes of depth.;F
2230;BankNoteAuthentication_overfitting_dt_acc_rec.png;The difference between recall and accuracy becomes smaller with the depth due to the overfitting phenomenon.;F
2231;BankNoteAuthentication_pca.png;The first 2 principal components are enough for explaining half the data variance.;T
2232;BankNoteAuthentication_pca.png;Using the first 2 principal components would imply an error between 15 and 30%.;F
2233;BankNoteAuthentication_correlation_heatmap.png;The intrinsic dimensionality of this dataset is 3.;F
2234;BankNoteAuthentication_correlation_heatmap.png;One of the variables variance or curtosis can be discarded without losing information.;F
2235;BankNoteAuthentication_correlation_heatmap.png;The variable skewness can be discarded without risking losing information.;F
2236;BankNoteAuthentication_correlation_heatmap.png;Variables entropy and curtosis are redundant, but we can’t say the same for the pair variance and skewness.;F
2237;BankNoteAuthentication_correlation_heatmap.png;Variables curtosis and entropy are redundant.;F
2238;BankNoteAuthentication_correlation_heatmap.png;Considering that the target variable is entropy we can say that from the correlation analysis alone, it is clear that there are relevant variables.;F
2239;BankNoteAuthentication_correlation_heatmap.png;Considering that the target variable is entropy we can say that variable skewness seems to be relevant for the majority of mining tasks.;F
2240;BankNoteAuthentication_correlation_heatmap.png;Considering that the target variable is entropy we can say that variables curtosis and variance seem to be useful for classification tasks.;F
2241;BankNoteAuthentication_correlation_heatmap.png;Applying a non-supervised feature selection based on the redundancy, would not increase the performance of the generality of the training algorithms in this dataset.;T
