Ia,Ib,Ic,Va,Vb,Vc,Output
745.3380482,19.33628857,27.86012558,0.14974707,-0.478291229,0.328544159,1
-59.70905641,702.6036752,-640.3526043,-0.075505522,-0.021792166,0.097297688,1
-57.6167885,85.60846476,-26.15468948,-0.457389543,-0.115847324,0.573236867,0
-53.15834136,-9.541597869,59.07412839,0.267553729,-0.604671634,0.337117905,0
-62.64926027,32.16539081,27.26766836,0.184952377,-0.575068339,0.390115962,0
-563.5541397,-290.0355521,-51.53893247,-0.041330783,0.369529377,-0.328198595,1
-45.74438696,-20.18047844,62.16505829,0.356877965,-0.602342208,0.245464243,0
-854.9625086,-61.82501984,9.597986306,0.143188954,0.075170371,-0.218359324,1
-13.72909918,-32.56530177,48.49408618,0.563311962,-0.452284257,-0.111027705,0
642.8719446,181.4802222,47.85381759,0.039881567,-0.375703451,0.335821884,1
879.3034838,-520.0465081,-357.1945125,0.015535966,-0.041865419,0.026329454,1
-115.9410652,-54.10702689,49.22794904,0.382657855,-0.53585149,0.153193635,1
44.61930833,-26.23715835,-21.32421918,0.427628618,0.158961036,-0.586589655,0
2.169514553,68.76183083,-68.68897189,-0.578639703,0.470383585,0.108256119,0
14.82701446,-34.60773705,21.5896792,0.591305008,-0.226018413,-0.365286596,0
857.1731515,-298.0645018,8.178174324,0.0264246,-0.329667841,0.303243241,1
15.41253822,-61.08575783,45.67321961,0.60560493,-0.284150658,-0.321454271,0
684.3171008,70.6528163,-30.21238772,-0.284565732,0.197002129,0.087563603,1
-66.6118838,39.44657178,24.29639615,0.085037637,-0.548711384,0.463673747,0
47.49111419,-168.6190035,123.9482231,0.493881184,0.007923296,-0.501804479,1
11.69392606,-27.42761711,12.41895762,0.587994894,-0.220770467,-0.367224427,0
50.55461727,23.57566133,-77.16919165,-0.11936464,0.588701033,-0.469336393,0
-67.50342995,85.65137542,-21.5095148,-0.360635417,-0.236411473,0.59704689,0
-32.25675981,-24.82710443,23.14256961,0.382477581,-0.539347309,0.156869728,0
-566.459833,-313.6545575,880.2758174,-0.036548658,0.027258548,0.00929011,1
39.05954854,-29.52322151,-12.48094203,0.481916146,0.074532245,-0.556448391,0
57.70998319,-44.42083765,-17.00616532,0.271753004,0.332012196,-0.603765199,0
-68.90989063,85.14862288,-19.70913288,-0.337385908,-0.261156236,0.598542145,0
-784.8546392,-68.1658101,20.77127563,0.222095785,-0.067262289,-0.154833496,1
642.4277653,182.2398575,47.85795868,0.039832824,-0.375671846,0.335839022,1
-452.6758285,-418.0754668,-54.99144386,-0.042273332,0.353663316,-0.311389984,1
-72.38814764,63.02324418,5.893049906,-0.088269243,-0.462450323,0.550719566,0
19.396284,56.0772634,-73.22729153,-0.499351816,0.561706169,-0.062354353,0
25.20741211,-38.9708833,15.71772538,0.58110189,-0.171319117,-0.409782773,0
317.8586415,-25.42195247,47.15932467,0.33125469,-0.605829132,0.274574442,1
54.47420096,-50.95726103,-7.237486009,0.353016081,0.248634848,-0.601650929,0
700.0470415,48.72938235,39.79681487,0.077062559,-0.408455731,0.331393172,1
-52.33055199,-737.9138428,790.2421382,-0.038645276,0.004289388,0.034355888,1
48.26959529,-16.12572689,-35.57147025,0.35500289,0.252438741,-0.607441631,0
1.189189129,-40.15884059,41.16616807,0.594936266,-0.347827511,-0.247108755,0
21.56553423,-53.39873181,34.5937357,0.580784756,-0.157444433,-0.423340323,0
-52.52963113,-10.52539176,59.42956048,0.27605089,-0.605206819,0.329155929,0
71.33643208,-799.9938243,-54.9175667,-0.035786906,0.21014553,-0.174358624,1
-20.1798655,-568.9079522,591.4574438,-0.445771798,-0.026262707,0.472034506,1
-678.4773,-122.4400138,-40.81399762,-0.044014238,0.377330003,-0.333315765,1
542.7986124,315.6530744,52.33045312,0.041631315,-0.367089455,0.32545814,1
28.80019063,342.5227254,-368.6070541,0.497342047,0.036674314,-0.534016361,1
-56.78222537,-87.59908519,146.6206395,-0.498087772,-0.041539393,0.539627165,1
-12.96033909,77.01007507,-61.72284545,-0.610544634,0.366258268,0.244286366,0
832.4094145,64.79530065,-14.16690256,-0.175952808,-0.018255387,0.194208195,1
143.1966501,55.51399245,-48.94199496,-0.382730152,0.52670296,-0.143972808,1
-46.93852746,6.679061627,42.07993263,0.354964415,-0.585804983,0.230840568,0
718.9477468,57.69178257,42.81815063,0.037408729,-0.375510898,0.338102169,1
23.95576404,-58.93806374,37.11044391,0.042143244,-0.512638388,0.470495144,0
566.3163303,-870.1777574,305.8554809,-0.016264118,-0.025723922,0.04198804,1
-65.07949675,16.39409033,51.47922938,0.119666513,-0.572798377,0.453131864,0
-8.635420201,-52.24431784,57.27200134,0.57867474,-0.442225851,-0.136448888,0
-68.25636703,58.83184316,11.64609094,-0.237325166,-0.361704271,0.599029436,0
47.70377291,30.76082265,-81.62078226,-0.175520224,0.606284123,-0.430763899,0
813.9694676,30.75627525,20.32153397,0.086956833,-0.407214224,0.32025739,1
42.38597587,40.67383859,-86.21296943,-0.264837731,0.622732346,-0.357894615,0
-146.8502496,-677.9116637,-57.66102788,-0.040298597,0.281245766,-0.240947168,1
65.56071194,728.8537722,57.05045465,0.038897394,-0.25643517,0.217537776,1
-705.5634164,-70.43356044,28.26825788,0.27238301,-0.169791529,-0.10259148,1
-68.5429167,91.91592172,-20.93859565,-0.297435069,-0.252144527,0.549579596,0
-62.74460991,22.4027199,42.55493352,0.136140137,-0.572623434,0.436483297,0
22.64293353,43.46802509,-63.38754206,-0.467717355,0.573505977,-0.105788622,0
-3.850269812,660.3886099,-653.8550497,0.390067708,0.020186475,-0.410254183,1
40.39837409,-26.09026882,-17.48712317,0.463873875,0.104343797,-0.568217673,0
-35.22721921,-31.95572207,63.42671506,0.448558902,-0.576500605,0.127941703,0
17.82110651,-769.308015,753.9434839,-0.22510969,-0.002383999,0.227493689,1
-857.7411771,312.7830398,-23.05804243,-0.025932793,0.330840022,-0.304907229,1
-545.6420563,-328.1541608,-50.45768381,-0.043185443,0.371992263,-0.328806819,1
-269.3390357,-593.0168832,864.4409012,-0.041750438,0.014621131,0.027129307,1
46.22728018,-60.75020658,14.5229264,0.499911231,0.04686946,-0.546780692,0
57.58548346,-3.273468706,-52.44638365,0.118818477,0.463444633,-0.582263111,0
-67.90693666,37.78693194,32.42309404,-0.005551541,-0.516548902,0.522100444,0
-49.7940643,-47.37469504,55.36157584,0.414838393,-0.540228023,0.12538963,0
775.819142,-754.3973921,-21.42401247,-0.000731153,-0.036278953,0.037010106,1
55.45964292,3.409122647,-61.79870189,0.070631081,0.496484475,-0.567115556,0
4.632955891,-24.31830781,16.23919154,0.591358935,-0.279479872,-0.311879063,0
-63.68742498,84.04708844,-23.2437836,-0.40386473,-0.186606625,0.590471356,0
19.5485442,-62.03183679,42.48329259,0.602997638,-0.250051526,-0.352946112,0
51.93241535,19.42903642,-74.28660522,-0.090668369,0.577659571,-0.486991203,0
-43.02726314,2.038220975,42.80863441,0.391745801,-0.578061188,0.186315387,0
-69.48916403,331.1746644,-259.3245044,-0.372167431,-0.039696265,0.411863696,1
-25.96680477,-8.276644654,30.78790205,0.522008592,-0.490542889,-0.031465703,0
0.822273252,86.21305199,-90.37014298,-0.579118958,0.495228752,0.083890206,0
471.8700888,412.1917714,-881.933146,0.042233272,-0.024018151,-0.018215121,1
-20.13093463,-12.34630284,29.0234527,0.5461183,-0.457790924,-0.088327375,0
-50.42377312,-8.642061341,61.74175648,0.337225906,-0.601016228,0.263790322,0
63.1268571,-36.79144884,-26.33540826,0.184998712,0.407249466,-0.592248178,0
-55.58591003,736.7296493,-678.5853626,-0.020215728,-0.017671241,0.03788697,1
49.36121831,-18.21652043,-34.31852625,0.348485819,0.259631743,-0.608117561,0
-13.78201152,60.50973452,-46.72772301,-0.605907219,0.300885423,0.305021796,0
850.9380409,-607.8593239,1.027014309,0.011134124,-0.236838727,0.225704602,1
-142.4075882,-698.3950092,-57.65372034,-0.039910165,0.284562334,-0.244652169,1
-44.80763311,62.37510039,-21.2275847,-0.535535946,0.019809177,0.515726769,0
33.81175716,52.26925867,-84.15279327,-0.392107799,0.614925014,-0.222817214,0
-26.03230962,62.58442043,-40.21997248,-0.600704769,0.223775294,0.376929475,0
520.7785537,69.40448342,-39.12068697,-0.339403472,0.333311432,0.00609204,1
873.1590699,57.01599557,-3.381494862,-0.097566866,-0.149932347,0.247499213,1
53.80841037,18.02331881,-74.18341874,-0.017363051,0.547967883,-0.530604832,0
-34.28412328,-24.29181249,58.57593578,0.38969452,-0.595633544,0.205939024,0
45.71228474,-65.02515119,24.91405669,0.56251043,-0.076712486,-0.485797943,0
-2.822014705,766.661911,56.15628125,0.037458966,-0.234010411,0.196551444,1
38.2579802,47.84382024,-89.37663772,-0.316111608,0.626249687,-0.310138079,0
33.96339704,-63.39248442,29.42908738,0.569471106,-0.104774037,-0.46469707,0
43.04801481,18.3876687,-58.70517491,-0.265588877,0.607143349,-0.341554472,0
885.7385707,-440.6633275,-442.933396,0.019898893,-0.042407253,0.02250836,1
-80.73872812,40.31114374,42.35236251,0.239470624,-0.531521506,0.292050882,0
-524.1822616,314.3291674,7.847025868,-0.014854652,0.186734166,-0.171879514,1
-46.93137724,-12.978588,62.69247194,0.375177058,-0.59536523,0.220188172,0
-581.9442846,-285.0191272,866.9611483,-0.041202695,0.029227498,0.011975197,1
44.98678849,35.46893637,-83.49113535,-0.229231617,0.617182451,-0.387950834,0
-60.21607362,28.50116226,28.37427422,0.228730639,-0.581429774,0.352699136,0
30.49089361,-26.6166177,-7.311245787,0.528559315,-0.01747937,-0.511079945,0
206.817314,-859.2014352,654.5437435,-0.031623319,-0.008386092,0.040009411,1
-304.7211911,26.45857943,-47.40939642,-0.334209623,0.605916163,-0.27170654,1
-168.4954366,835.0636136,-666.5699727,0.033062204,0.006404546,-0.03946675,1
-342.1962769,218.5665558,125.8207534,0.095904697,-0.003470662,-0.092434035,1
-75.47072749,34.66251673,42.74709315,0.281108712,-0.537390954,0.256282242,0
-125.5774573,822.6562776,53.6793031,0.034294993,-0.190108929,0.155813936,1
-71.64189803,62.62307366,5.914081128,-0.124292549,-0.440959435,0.565251984,0
-42.88164198,5.658045601,33.89065538,0.416066317,-0.563951837,0.14788552,0
54.76703042,-26.82210524,-25.58999665,0.281669572,0.325534307,-0.607203879,0
42.4494302,39.87083674,-80.46268668,-0.296613078,0.621337839,-0.324724761,0
-27.49454335,-22.24703641,52.03054753,0.504973634,-0.5265252,0.021551566,0
885.0212894,-476.4596588,-406.4191658,0.018141143,-0.042298424,0.024157281,1
792.8567515,-58.28974031,-734.5662644,0.034287781,-0.038721425,0.004433644,1
48.90895798,-20.55155913,-27.96690836,0.418149814,0.172017762,-0.590167576,0
-56.14460279,21.25178818,31.68001169,0.280434436,-0.585880548,0.305446112,0
-543.9318484,874.6635996,-330.7337764,0.017442749,0.024724622,-0.042167371,1
624.9140938,70.72976226,-33.78560308,-0.307548519,0.25005159,0.057496929,1
31.65923487,-52.920681,24.01867257,0.541736316,-0.045127956,-0.49660836,0
56.94721669,-387.7185877,333.3318786,0.331057607,0.038165214,-0.369222821,1
12.8703467,75.18194154,-91.31738372,-0.526657349,0.556124646,-0.029467297,0
-654.5536268,-44.53472324,12.95013023,0.119844459,0.16829892,-0.288143378,1
-0.915661027,-23.60374961,21.20053337,0.589435749,-0.328433978,-0.261001772,0
4.894383827,67.60591483,-70.16938167,-0.568749225,0.48874147,0.080007754,0
44.35531832,-31.54044656,-10.86700882,0.465045789,0.101489185,-0.566534974,0
781.8017209,-69.16130986,36.91887912,0.034311622,-0.367905072,0.33359345,1
21.43428345,-62.41716688,40.98288342,0.600834105,-0.232592102,-0.368242003,0
63.28539081,-35.14997709,-28.13541372,0.166782371,0.421141069,-0.587923441,0
-530.4146423,-359.8154472,890.3777488,-0.038275713,0.025598201,0.012677512,1
-16.79016786,-44.57658549,61.36675335,0.536605172,-0.512008337,-0.024596835,0
11.5919405,77.27778668,-92.26244048,-0.532200478,0.552407918,-0.02020744,0
21.74957779,-56.5901657,51.00919627,0.607566469,-0.30910535,-0.298461119,0
-62.29949639,21.4065124,43.10581483,0.145368637,-0.575219514,0.429850877,0
55.74631427,4.444583963,-62.01775225,0.123910602,0.463227351,-0.587137954,0
-813.2861749,-66.45759352,17.14488092,0.19695362,-0.019809085,-0.177144535,1
-66.29004633,22.78070083,39.87201783,-0.036820319,-0.506002389,0.542822708,0
51.65903037,-87.33676187,38.28096717,0.453799598,0.042334822,-0.49613442,1
780.7719673,-704.354927,-74.40128383,0.008531219,-0.173843729,0.16531251,1
15.0439352,-763.5589089,750.9636108,-0.246241706,-0.004373309,0.250615015,1
-29.90322792,-36.97037951,63.11914009,0.484772883,-0.556390951,0.071618068,0
-38.80478725,785.0582606,-743.7402195,0.151879209,-0.003567116,-0.148312092,1
100.7902283,-809.781509,711.0708601,-0.035072354,-0.003034154,0.038106508,1
-416.1775221,882.8598009,-466.6845425,0.023811682,0.01844363,-0.042255312,1
716.6944241,-806.1518518,89.45516432,-0.006033355,-0.033262244,0.039295598,1
13.58262855,61.39519389,-72.64489007,-0.530803126,0.536208658,-0.005405532,0
-56.68901698,21.36104832,37.22232679,0.240335485,-0.587097203,0.346761718,0
864.6547128,-557.7705134,5.550059091,0.014473469,-0.259185418,0.244711949,1
22.67552537,-32.4315013,6.805412152,0.568726813,-0.123882863,-0.44484395,0
-65.22178536,13.57022859,54.03544028,0.095842076,-0.570665058,0.474822981,0
-34.3205072,-41.65895456,67.32522219,0.523256623,-0.46124696,-0.062009663,0
-67.68106073,37.08007734,32.81721939,-0.005252009,-0.5169026,0.522154609,0
777.6596551,-750.4043372,-13.37294982,0.000621739,-0.15660076,0.155979021,1
34.87310786,28.4494707,-63.32257856,-0.423394579,0.587062224,-0.163667644,0
48.21438271,-82.63961739,36.55495651,0.041996028,-0.517175483,0.475179455,0
-59.99084086,47.834128,12.15671287,-0.314546461,-0.29122204,0.605768501,0
-168.5995167,835.2178547,-666.6206017,0.033051913,0.006412723,-0.039464636,1
-871.2343576,451.3761992,-13.60517402,-0.01978974,0.295000853,-0.275211113,1
38.30633046,-750.1348253,714.3550349,-0.034575871,0.013981023,0.020594848,1
18.97885485,-44.57401557,27.96254352,0.586606374,-0.187445983,-0.399160391,0
25.2418305,37.7728845,-63.014715,-0.491590459,0.552562807,-0.060972347,0
-68.92469396,44.52790479,26.61472971,-0.081217671,-0.475038068,0.556255738,0
-3.347593041,-48.7195535,49.12503987,0.381117432,-0.567075304,0.185957872,0
3.937920097,-783.4829538,-56.31352574,-0.036032348,0.237530345,-0.201497998,1
-49.88013524,11.03685742,35.87051318,0.345531982,-0.583883269,0.238351288,0
873.5482495,-566.587525,-304.816612,0.013224463,-0.041541367,0.028316904,1
124.0709024,-836.7815277,-53.97130242,-0.033185062,0.194268345,-0.161083284,1
-525.4245898,884.2064533,36.73907002,0.01806927,-0.010008389,-0.008060881,1
48.47733696,28.5194874,-80.03427752,-0.165829166,0.603096224,-0.437267058,0
-70.41390945,81.77297069,-14.83030169,-0.296144746,-0.302337179,0.598481924,0
840.5086416,-234.5891941,27.93585976,0.02905462,-0.3463441,0.31728948,1
16.34467404,-28.2148622,8.557047141,0.580742387,-0.176430845,-0.404311542,0
8.005138492,50.48922843,-58.49436693,-0.570894962,0.461253195,0.109641767,0
10.97320652,-43.45751849,34.67871868,0.597554348,-0.266831432,-0.330722916,0
54.99790196,-10.10723363,-42.15250479,0.001670263,0.524306676,-0.525976939,0
597.0103577,0.684122527,37.80825246,0.237406427,-0.55949604,0.322089613,1
-305.1681279,-557.8757453,-57.34193827,-0.042030279,0.323178782,-0.281148503,1
49.43568506,-16.32754715,-36.4060307,0.34028426,0.269111452,-0.609395712,0
-40.55343116,-358.4795866,401.4729631,-0.502264898,-0.036203628,0.538468526,1
-260.0230072,-617.5683914,879.7582973,-0.041511121,0.013873157,0.027637964,1
43.28647559,-747.1636354,706.524977,0.02995373,0.016381622,-0.046335352,1
-9.62830882,-51.67284299,57.69306838,0.575840602,-0.448677448,-0.127163154,0
56.03368626,-401.6095099,348.3421293,0.375573078,0.029370051,-0.404943129,1
-33.73925307,93.51783992,-62.6743717,-0.605064084,0.205958817,0.399105267,0
-199.1352227,34.47926357,-48.998655,-0.354954482,0.601235757,-0.246281276,1
-70.68918899,41.82732252,31.6688429,-0.135402702,-0.444401022,0.579803724,0
57.75461081,-24.27748368,-28.88992029,0.151648669,0.431197702,-0.582846371,0
30.4314701,320.2516404,-347.966793,0.499105951,0.037322576,-0.536428527,1
-46.32577213,7.588056938,35.64993291,0.382292396,-0.57615655,0.193864154,0
-24.05073774,-52.2509659,52.20777426,0.387520425,-0.561814563,0.174294139,0
42.6355155,-27.92285367,-11.75119,0.522417015,0.002385707,-0.524802722,0
-22.46221507,89.50978701,-65.20280087,-0.616022723,0.29140929,0.324613433,0
57.25011052,-52.02514552,-5.161096421,0.367515466,0.231156029,-0.598671496,0
-724.5952479,-44.50652386,8.504262436,0.059087746,0.195531463,-0.254619209,1
572.5704951,35.77917395,31.84429632,0.199190947,-0.51131449,0.312123543,1
29.68438289,-44.71856942,17.30999381,0.554628056,-0.076871074,-0.477756982,0
28.45450323,-28.34666993,-3.416519646,0.54115764,-0.046718703,-0.494438936,0
4.960889465,-29.16466365,21.24781783,0.593393735,-0.290750725,-0.30264301,0
-53.86927143,91.07288244,-40.09244691,-0.511989337,-0.028826671,0.540816008,0
874.9387542,57.01010799,-3.387392834,-0.097488827,-0.149932317,0.247421145,1
532.0140423,328.6932528,52.70879039,0.041750323,-0.365725443,0.32397512,1
-74.82281749,-51.8967287,49.56622498,0.381833874,-0.54858017,0.166746297,1
-862.9607008,554.9317405,-5.556692651,-0.014315638,0.259086058,-0.24477042,1
-52.48966389,59.46830288,-10.63489002,-0.478467655,-0.084604806,0.563072461,0
66.24469141,729.7093885,-795.9563436,0.038859426,-0.004862219,-0.033997207,1
-69.576938,342.2708849,-270.3315229,-0.366699519,-0.039460037,0.406159556,1
22.4579878,67.6177721,-93.47238322,-0.464103991,0.597590085,-0.133486094,0
46.66979086,32.97551915,-77.78647967,-0.236257475,0.615517485,-0.37926001,0
-70.42926321,69.40315693,-1.851922527,-0.22408607,-0.367755547,0.591841617,0
33.3284518,-31.43321523,-4.842116358,0.521920531,-0.001510794,-0.520409737,0
-13.72110265,76.69560049,-60.73556972,-0.611173839,0.358163395,0.253010443,0
808.49349,-714.5819316,-8.927698597,0.004173393,-0.18313798,0.178964587,1
-58.09074945,96.21194942,-41.58344429,-0.492071995,-0.062875866,0.554947861,0
-67.43505752,23.29658244,46.52448549,0.028239501,-0.540915834,0.512676333,0
40.73173655,-41.63114071,3.260811569,0.486203506,0.065864454,-0.55206796,0
539.8001445,337.2623139,-875.0128384,0.041697516,-0.027168786,-0.014528731,1
-60.64090242,14.21439843,46.42650399,0.049927151,-0.547918626,0.497991475,0
2.04280533,-24.70917705,19.34845118,0.591343622,-0.304721403,-0.286622219,0
48.50814283,-51.0434854,9.856558802,0.472199317,0.087859147,-0.560058464,0
-882.3324311,415.2945684,469.0593145,-0.020971352,0.042383327,-0.021411976,1
29.50494593,30.21494968,-63.40824079,-0.437969941,0.582074302,-0.144104361,0
392.9152203,478.3617689,56.21390467,0.042345289,-0.342421197,0.300075908,1
616.4864334,2.905011164,36.76294985,0.227838549,-0.551914052,0.324075503,1
-549.9762641,-324.1093981,874.0834161,-0.041624176,0.027748828,0.013875348,1
34.41142954,-784.0097883,752.2089558,-0.073405949,0.009275957,0.064129992,1
-58.60291151,-19.96779969,29.08375409,0.415854382,-0.512444512,0.096590129,0
594.6635084,249.3429174,50.24704482,0.040880526,-0.372543863,0.331663337,1
531.2672446,-541.5583188,12.42527906,0.028945725,-0.489967102,0.461021377,1
-30.97612338,-6.497558991,34.27043684,0.494216147,-0.52033877,0.026122622,0
-750.0336792,-37.83102673,-10.41637462,-0.027847196,0.332012162,-0.304164967,1
427.9823917,22.56963954,6.946559475,0.279356633,-0.559556596,0.280199963,1
833.0016449,34.69903694,17.41773745,0.063380647,-0.378237987,0.314857339,1
672.5608261,9.54837424,33.42030068,0.197884297,-0.525932704,0.328048406,1
25.49702118,-34.75506313,11.13572447,0.567331413,-0.117019606,-0.450311807,0
-39.67542531,96.24549704,-59.69547119,-0.591618073,0.15234123,0.439276843,0
-64.45772904,11.3725054,55.46836323,0.114503904,-0.576977631,0.462473727,0
56.89513818,-46.50448919,-14.1087275,0.296932313,0.307767441,-0.604699754,0
52.8735701,16.51017807,-72.30974509,-0.062281835,0.566087106,-0.50380527,0
-8.362758942,-658.0358038,668.7905331,-0.392235999,-0.01957298,0.411808979,1
41.02260526,-28.55909099,-15.40728043,0.464866616,0.102883866,-0.567750482,0
176.8365159,662.3068238,-837.0994238,0.040663896,-0.010111253,-0.030552643,1
38.84943533,49.51559046,-91.35450599,-0.308915683,0.627790006,-0.318874323,0
35.63805432,-63.2820428,27.64398848,0.562668729,-0.085987012,-0.476681717,0
38.66510098,-42.50246536,6.199449758,0.50216057,0.037377707,-0.539538277,0
190.6323794,652.76953,-841.277691,0.040862877,-0.010771194,-0.030091682,1
-4.612154984,55.39360679,-54.45707238,-0.594986142,0.40128257,0.193703572,0
-167.5979076,-681.725883,-57.69524267,-0.039189231,0.291604794,-0.252415563,1
-3.149059939,-688.5692537,694.0261484,-0.365605136,-0.016566184,0.38217132,1
-631.3587005,406.6852832,11.34812444,-0.12665612,0.257281473,-0.130625353,1
180.4266328,-851.5256269,673.2590316,-0.032092555,-0.007192393,0.039284948,1
42.73328462,19.23057568,-61.9638603,-0.350377468,0.60328664,-0.252909172,0
39.41950598,-28.00572144,-14.47350404,0.475866172,0.08471586,-0.560582032,0
-62.98369619,33.48807134,26.15338214,0.184420512,-0.574286175,0.389865663,0
-328.5515025,-556.7943108,-56.66244541,-0.038740746,0.332560381,-0.293819635,1
29.8954993,59.60950285,-92.90455989,-0.40242144,0.61813492,-0.21571348,0
820.7889747,-702.3473846,-116.2945909,0.004155133,-0.038662246,0.034507113,1
53.32327905,-12.38299116,-43.9911986,0.260062259,0.350956102,-0.611018361,0
57.73896235,-25.11129654,-27.99081308,0.160794202,0.424406295,-0.585200496,0
54.45267613,-18.63026881,-33.95318691,0.295331829,0.31537499,-0.610706819,0
-646.2028978,844.7250898,-198.5244558,0.01118637,0.029808968,-0.040995338,1
-819.0420339,-31.75381372,-19.60274245,-0.081085871,0.400116566,-0.319030694,1
-13.24069987,90.13221628,-80.02533723,-0.613436192,0.391442866,0.221993326,0
56.59352164,-47.17631787,-13.13563504,0.305181043,0.299531302,-0.604712346,0
-46.48624861,-19.23343689,61.95961826,0.349156172,-0.603300139,0.254143967,0
-67.57693129,81.79825099,-17.33353128,-0.343797815,-0.255063272,0.598861087,0
-803.9686967,84.40353225,719.5629357,-0.033469645,0.039273437,-0.005803792,1
-56.98498255,4.369249492,52.61573305,0.14377646,-0.581640765,0.437864305,0
646.2681709,-845.1975365,198.9271036,-0.011240777,-0.029720312,0.040961089,1
-65.94847794,20.91005566,41.40179364,-0.017803181,-0.516222271,0.534025452,0
-851.3934041,220.9452066,630.4459776,-0.028991972,0.041288182,-0.012296211,1
54.97072684,6.419022094,-64.43392342,0.051255161,0.508641731,-0.559896892,0
-1.687743705,82.17507466,-83.392314,-0.589262549,0.466715819,0.12254673,0
-441.7251535,14.77592611,-44.01040885,-0.297160429,0.596760026,-0.299599597,1
-2.620254478,54.39579456,-55.4518667,-0.590907557,0.415344744,0.175562813,0
-232.6592148,858.6665089,50.57631823,0.030906345,-0.147872256,0.116965912,1
89.23969634,-21.64887226,20.67515948,0.363918755,-0.572499281,0.208580525,1
285.0426833,-871.8125495,-48.7234509,-0.029026817,0.125841359,-0.096814542,1
-845.1308419,-37.56689308,-15.19419273,-0.045523705,0.355519822,-0.309996118,1
17.32826226,58.35502579,-73.34945945,-0.510537417,0.553980743,-0.043443326,0
44.57688094,11.50240463,-59.77471174,-0.286825162,0.60559276,-0.318767598,0
62.92246051,-43.72636165,49.89662126,0.372988852,-0.582074215,0.209085363,0
-63.30479945,48.48069684,11.17557264,-0.323810364,-0.282839281,0.606649646,0
189.9226247,651.9909121,-841.9149619,0.040855441,-0.010755932,-0.030099509,1
-30.71010408,779.7419157,-749.0334898,0.036795713,-0.000226457,-0.036569255,1
-64.32144631,91.49631718,-30.64223086,-0.420774792,-0.164793165,0.585567956,0
-721.7560987,-11.61402924,735.5485115,-0.009490458,0.029635531,-0.020145073,1
-9.133542085,91.82841903,-86.06667908,-0.606700053,0.430210416,0.176489636,0
24.94590569,-776.2175003,753.7499729,-0.166483774,0.00293484,0.163548935,1
-5.65028633,-53.88085434,55.92444396,0.586316145,-0.42222289,-0.164093255,0
-704.6743066,-109.4850609,814.1571039,-0.038334493,0.034846002,0.003488491,1
-584.1462783,-263.4662188,-50.69285744,-0.04101897,0.37161932,-0.330600349,1
-62.68534606,80.70305386,-16.18248558,-0.387812511,-0.206774228,0.594586739,0
0.980444392,84.84402344,-89.21359982,-0.578553388,0.494404219,0.084149169,0
-55.74086115,-1.464406702,59.58943217,0.263458097,-0.600889147,0.33743105,0
7.957618246,569.4419117,-574.7001288,0.442370844,0.026808529,-0.469179373,1
-48.74761082,-231.2404301,282.2289415,-0.508388893,-0.039268278,0.547657171,1
873.4508223,57.66136721,-4.170162584,-0.103289319,-0.140692531,0.24398185,1
-6.771104647,73.65202033,-64.64048088,-0.601539269,0.410411217,0.191128053,0
54.72515043,-5.128453065,-45.71526822,-0.046064488,0.547080884,-0.501016395,0
58.03754832,-2.040882354,-54.05784495,0.10914628,0.47038652,-0.5795328,0
57.52548449,-28.37567749,-24.34163092,0.196935726,0.396217984,-0.593153709,0
-718.525142,230.1708281,-11.14889433,-0.013188597,0.287883976,-0.27469538,1
-1.313498817,84.03032927,-85.85426737,-0.587267099,0.47449929,0.112767809,0
-651.3858704,-191.5144043,842.8980111,-0.039864907,0.032419713,0.007445194,1
-25.31907082,95.49420901,-73.42801901,-0.618860408,0.295969999,0.32289041,0
-41.07266871,0.96560304,37.13744201,0.424249502,-0.563634773,0.139385271,0
2.927747835,68.85823256,-69.45551107,-0.575684774,0.47685742,0.098827354,0
13.7113163,71.6879332,-83.47531421,-0.53411774,0.543010521,-0.00889278,0
15.67589657,69.91252038,-88.4984295,-0.514771456,0.56254086,-0.047769404,0
-51.93051265,17.17260573,31.29420216,0.335723768,-0.581772766,0.246048998,0
-40.31482743,-10.83309614,37.4990207,0.508351475,-0.439370621,-0.068980854,0
-682.201217,-101.8791785,-38.84699897,-0.022358486,0.364261776,-0.34190329,1
-863.9822773,351.6790356,-20.53662945,-0.024326315,0.322002787,-0.297676472,1
-583.0142741,226.9308852,-1.257857146,0.105651625,0.185721561,-0.291373186,1
505.5384474,374.612306,-880.1530171,0.041988721,-0.025594126,-0.016394596,1
59.71558478,-30.89845171,-32.52814352,0.119336636,0.453990433,-0.573327068,0
-27.8553718,94.89004702,-70.16398178,-0.616209943,0.26948201,0.346727932,0
55.92347196,-15.6786126,-37.5051058,0.058653363,0.492906267,-0.55155963,0
43.15326759,-60.44552844,13.56434566,0.493154776,0.056248001,-0.549402777,0
1.277764494,80.39352601,-84.5771112,-0.579912785,0.485405348,0.094507437,0
34.44239704,24.83250406,-62.96536988,-0.396512138,0.595329355,-0.198817218,0
557.6649502,-878.6819565,-34.59832315,-0.016249024,-0.007726677,0.023975701,1
-492.1012492,887.9051048,38.79910249,0.01985411,-0.027728661,0.007874551,1
-65.88795867,19.96789784,42.15246701,-0.008332981,-0.521141777,0.529474758,0
31.02359248,-772.3324071,743.711744,-0.112911526,0.007554038,0.105357488,1
56.69377246,-398.109346,344.0696264,0.324938822,0.037870992,-0.362809814,1
-60.46159137,91.56765183,-34.34521549,-0.460215261,-0.111305849,0.57152111,0
