CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Exited
572.0,24.0,1.0,0.0,2.0,151460.84,0
850.0,29.0,10.0,0.0,2.0,94815.04,0
748.0,44.0,2.0,92911.52,1.0,85495.24,0
689.0,58.0,5.0,0.0,2.0,49848.86,0
639.0,35.0,5.0,136526.26,2.0,59653.03,0
753.0,57.0,7.0,0.0,1.0,159475.08,1
600.0,31.0,8.0,0.0,2.0,121555.51,0
505.0,33.0,3.0,106506.77,3.0,45445.78,1
533.0,49.0,1.0,102286.6,3.0,69409.37,1
763.0,38.0,0.0,152582.2,2.0,31892.82,0
587.0,33.0,5.0,100116.82,1.0,34215.58,0
713.0,45.0,4.0,131038.14,1.0,74005.04,1
680.0,34.0,1.0,0.0,2.0,167035.07,0
532.0,52.0,9.0,137755.76,1.0,163191.99,1
711.0,38.0,3.0,128718.78,1.0,114793.45,0
615.0,36.0,6.0,0.0,1.0,27011.8,1
741.0,40.0,4.0,104784.23,1.0,135163.76,1
802.0,41.0,6.0,0.0,2.0,47322.05,0
715.0,42.0,2.0,88120.97,2.0,21333.22,0
683.0,43.0,2.0,112499.42,2.0,30375.18,0
598.0,27.0,8.0,90721.52,2.0,109296.18,0
555.0,40.0,10.0,43028.77,1.0,170514.21,0
588.0,33.0,2.0,0.0,2.0,12483.56,0
797.0,32.0,10.0,114084.6,1.0,125782.29,0
570.0,30.0,10.0,176173.52,1.0,97045.32,1
653.0,47.0,6.0,0.0,1.0,50695.93,1
666.0,43.0,7.0,137780.74,2.0,119100.05,1
534.0,38.0,3.0,0.0,1.0,143938.27,0
667.0,43.0,8.0,190227.46,1.0,97508.04,1
719.0,47.0,9.0,116393.59,1.0,63051.32,1
635.0,37.0,3.0,0.0,2.0,91086.73,0
785.0,28.0,8.0,0.0,2.0,77231.27,0
719.0,49.0,5.0,105918.1,1.0,16246.59,0
663.0,28.0,8.0,61274.7,2.0,136054.45,0
779.0,33.0,3.0,0.0,2.0,30804.68,0
674.0,43.0,8.0,85957.88,2.0,8757.39,0
813.0,62.0,10.0,64667.95,2.0,140454.14,0
640.0,26.0,5.0,90402.77,1.0,3298.65,0
774.0,34.0,4.0,120875.23,2.0,113407.26,0
587.0,46.0,6.0,88820.29,1.0,70224.34,0
663.0,32.0,8.0,130627.66,1.0,47161.25,1
677.0,46.0,2.0,57037.74,1.0,158531.01,0
793.0,33.0,0.0,0.0,1.0,175544.02,0
803.0,43.0,3.0,0.0,1.0,72051.44,0
785.0,55.0,5.0,0.0,2.0,7008.65,0
568.0,51.0,4.0,0.0,3.0,66586.56,0
655.0,37.0,4.0,0.0,2.0,142415.97,0
656.0,33.0,4.0,0.0,2.0,116706.0,0
678.0,32.0,9.0,0.0,1.0,148210.64,0
649.0,41.0,2.0,125785.23,1.0,70523.92,0
544.0,40.0,8.0,0.0,2.0,61581.2,0
748.0,40.0,3.0,103499.09,2.0,38153.19,0
791.0,35.0,5.0,129828.58,1.0,181918.26,1
696.0,52.0,6.0,139781.06,1.0,27445.4,1
632.0,28.0,7.0,155519.59,1.0,1843.24,0
457.0,40.0,10.0,134320.23,2.0,150757.35,0
542.0,35.0,2.0,174894.53,1.0,22314.55,0
719.0,44.0,4.0,0.0,1.0,84972.9,1
798.0,58.0,9.0,0.0,2.0,119071.56,1
529.0,39.0,2.0,82766.43,1.0,122925.44,0
713.0,38.0,7.0,144606.22,1.0,56594.36,1
685.0,30.0,2.0,0.0,3.0,172576.43,1
559.0,25.0,5.0,0.0,2.0,163221.22,0
850.0,37.0,4.0,88141.1,1.0,109659.12,0
745.0,32.0,2.0,0.0,4.0,179705.13,1
798.0,39.0,6.0,119787.76,1.0,164248.33,0
850.0,27.0,6.0,96654.72,2.0,152740.16,0
605.0,33.0,4.0,0.0,2.0,83700.66,0
619.0,32.0,4.0,175406.13,2.0,172792.43,1
656.0,46.0,7.0,141535.52,1.0,50595.15,1
666.0,21.0,1.0,121827.43,2.0,99818.31,0
774.0,42.0,3.0,137781.65,1.0,199316.19,0
735.0,43.0,10.0,123180.01,2.0,196673.28,0
733.0,51.0,10.0,141556.96,1.0,130189.53,0
575.0,40.0,5.0,0.0,2.0,122488.59,0
563.0,61.0,1.0,82182.1,1.0,106826.92,1
791.0,34.0,7.0,0.0,2.0,96734.46,0
557.0,42.0,6.0,177822.03,1.0,150944.31,1
602.0,29.0,3.0,88814.4,2.0,62487.97,0
483.0,41.0,1.0,118334.44,1.0,163147.99,1
556.0,38.0,2.0,115463.16,1.0,150679.65,0
537.0,53.0,3.0,0.0,1.0,91406.62,0
806.0,67.0,1.0,0.0,2.0,103945.58,0
482.0,55.0,5.0,97318.25,1.0,78416.14,0
531.0,31.0,2.0,118899.45,2.0,41409.36,0
660.0,42.0,5.0,0.0,3.0,189016.24,1
678.0,60.0,8.0,185648.56,1.0,192156.54,1
726.0,48.0,6.0,99906.19,1.0,64323.24,0
577.0,44.0,1.0,152086.15,1.0,44719.5,1
591.0,34.0,3.0,96127.27,1.0,30972.06,0
748.0,34.0,5.0,84009.47,1.0,137001.1,0
620.0,33.0,9.0,127638.35,1.0,192717.57,0
850.0,19.0,8.0,0.0,1.0,68569.89,0
547.0,32.0,8.0,155726.85,1.0,67789.99,0
495.0,34.0,9.0,117160.32,1.0,116069.24,1
603.0,32.0,7.0,0.0,1.0,198055.94,1
605.0,28.0,6.0,0.0,2.0,159508.52,0
742.0,35.0,2.0,79126.17,1.0,126997.53,0
626.0,36.0,2.0,181671.16,2.0,57531.14,0
696.0,30.0,0.0,0.0,2.0,9002.8,0
664.0,38.0,4.0,74306.19,2.0,154395.56,0
740.0,37.0,9.0,0.0,2.0,73225.31,0
560.0,43.0,4.0,95140.44,2.0,123181.44,1
616.0,31.0,7.0,76665.71,2.0,163809.08,0
594.0,27.0,0.0,197041.8,1.0,151912.49,0
633.0,27.0,3.0,0.0,2.0,44008.91,0
681.0,31.0,4.0,97338.19,2.0,48226.76,0
735.0,73.0,9.0,0.0,1.0,114283.33,0
675.0,35.0,8.0,0.0,2.0,29062.25,0
474.0,37.0,5.0,142688.57,2.0,110953.33,0
776.0,36.0,1.0,0.0,2.0,53477.76,0
724.0,45.0,5.0,83888.54,1.0,34121.81,0
738.0,35.0,6.0,101744.84,1.0,85185.44,0
667.0,36.0,8.0,139753.35,1.0,79871.16,0
641.0,35.0,2.0,103711.56,1.0,192464.21,1
850.0,39.0,2.0,148586.64,1.0,176791.27,0
700.0,42.0,8.0,0.0,2.0,105305.72,0
665.0,38.0,9.0,0.0,1.0,87412.74,0
705.0,44.0,3.0,105934.96,1.0,82463.69,0
480.0,40.0,7.0,0.0,1.0,170332.67,1
773.0,34.0,10.0,126979.75,1.0,36823.28,0
756.0,24.0,1.0,0.0,2.0,184182.25,0
720.0,37.0,2.0,120328.88,2.0,138470.21,0
439.0,28.0,7.0,110976.23,2.0,138526.96,0
595.0,32.0,0.0,92466.21,1.0,4721.3,0
676.0,34.0,4.0,89437.03,1.0,189540.95,0
517.0,37.0,5.0,113308.84,1.0,31517.16,0
660.0,36.0,0.0,84438.57,1.0,181449.51,0
685.0,50.0,6.0,94238.75,2.0,50664.07,1
684.0,48.0,3.0,73309.38,1.0,21228.34,1
661.0,30.0,7.0,0.0,2.0,72196.57,0
633.0,29.0,8.0,104944.1,1.0,97684.46,0
645.0,55.0,7.0,0.0,2.0,18369.33,0
623.0,48.0,1.0,108076.33,1.0,118855.26,1
513.0,40.0,3.0,141004.46,1.0,105028.46,0
604.0,33.0,3.0,148659.48,1.0,42437.75,0
566.0,35.0,1.0,123042.0,1.0,66245.44,1
591.0,34.0,4.0,150635.3,1.0,72274.84,0
600.0,29.0,8.0,0.0,2.0,34747.43,0
451.0,31.0,7.0,140931.82,1.0,20388.77,0
577.0,30.0,8.0,92472.1,2.0,126434.61,0
655.0,37.0,1.0,0.0,1.0,106040.97,0
427.0,37.0,5.0,0.0,2.0,121485.1,0
612.0,24.0,1.0,182705.05,1.0,171837.06,0
656.0,32.0,5.0,136963.12,1.0,133814.28,0
549.0,43.0,3.0,134985.66,1.0,6101.41,0
649.0,36.0,8.0,0.0,2.0,161668.15,0
645.0,43.0,9.0,140121.17,1.0,11302.7,1
702.0,26.0,4.0,135219.57,1.0,59747.63,0
717.0,35.0,4.0,0.0,1.0,167573.06,0
564.0,40.0,4.0,0.0,1.0,85455.62,1
636.0,28.0,2.0,115265.14,1.0,191627.85,0
658.0,45.0,9.0,134562.8,1.0,159268.67,0
604.0,33.0,3.0,0.0,1.0,42171.13,1
666.0,31.0,3.0,123212.08,2.0,112157.31,0
431.0,37.0,0.0,120764.08,1.0,117023.08,0
751.0,47.0,5.0,142669.93,2.0,162760.96,0
687.0,47.0,7.0,0.0,2.0,177624.01,0
768.0,37.0,9.0,108308.11,1.0,41788.25,1
731.0,30.0,5.0,0.0,2.0,189528.72,0
804.0,50.0,4.0,0.0,1.0,8546.87,1
850.0,30.0,2.0,141040.01,1.0,5978.2,0
511.0,27.0,8.0,0.0,2.0,49089.36,0
604.0,34.0,7.0,0.0,2.0,193021.49,0
536.0,40.0,9.0,0.0,2.0,11959.03,0
798.0,28.0,3.0,0.0,2.0,2305.27,0
737.0,36.0,9.0,0.0,1.0,188670.9,1
657.0,28.0,7.0,0.0,2.0,5177.62,0
741.0,35.0,6.0,74371.49,1.0,99595.67,0
702.0,40.0,1.0,103549.24,1.0,9712.52,1
642.0,40.0,7.0,0.0,2.0,10712.82,0
596.0,37.0,2.0,0.0,1.0,121175.86,0
705.0,46.0,4.0,115518.07,1.0,76544.9,1
754.0,35.0,4.0,0.0,2.0,44830.71,0
596.0,76.0,9.0,134208.25,1.0,13455.43,0
554.0,27.0,4.0,0.0,2.0,135083.73,0
515.0,37.0,0.0,196853.62,1.0,132770.11,0
487.0,24.0,7.0,133628.09,2.0,98570.01,0
526.0,50.0,5.0,124233.24,1.0,159456.87,1
845.0,52.0,0.0,0.0,1.0,31726.76,1
568.0,29.0,2.0,129177.01,2.0,104617.99,0
701.0,39.0,9.0,0.0,2.0,110043.88,0
660.0,20.0,6.0,167685.56,1.0,57929.9,0
615.0,23.0,4.0,0.0,2.0,196476.19,0
674.0,32.0,2.0,0.0,2.0,140579.17,0
709.0,34.0,4.0,148375.19,2.0,21521.38,0
662.0,37.0,5.0,94901.09,1.0,48233.75,0
574.0,34.0,7.0,152992.91,1.0,134691.2,0
530.0,41.0,4.0,0.0,2.0,147606.71,0
584.0,41.0,3.0,0.0,2.0,160095.48,0
676.0,28.0,1.0,69459.05,2.0,128461.29,0
850.0,36.0,6.0,0.0,2.0,190194.95,0
724.0,28.0,5.0,97612.12,1.0,96498.14,0
679.0,44.0,3.0,118742.74,2.0,1568.91,0
466.0,26.0,3.0,156815.71,1.0,137476.09,0
623.0,39.0,1.0,160903.2,1.0,78774.36,0
850.0,38.0,2.0,0.0,2.0,9015.07,0
553.0,37.0,2.0,0.0,2.0,33877.29,0
778.0,31.0,9.0,182275.23,2.0,190631.23,0
657.0,37.0,0.0,163607.18,1.0,44203.55,0
614.0,41.0,7.0,179915.85,1.0,14666.35,1
537.0,84.0,8.0,92242.34,1.0,186235.98,0
704.0,38.0,6.0,106687.76,1.0,173776.5,0
484.0,50.0,2.0,90408.16,2.0,48170.57,0
559.0,49.0,2.0,147069.78,1.0,120540.83,1
547.0,62.0,10.0,127738.75,2.0,85153.0,0
543.0,36.0,6.0,0.0,2.0,176728.28,0
658.0,20.0,7.0,0.0,2.0,187638.34,0
673.0,41.0,9.0,98612.1,1.0,151349.35,0
805.0,46.0,6.0,118022.06,3.0,162643.15,1
642.0,39.0,4.0,0.0,1.0,76821.24,0
515.0,65.0,7.0,92113.61,1.0,142548.33,0
741.0,36.0,8.0,116993.43,2.0,168816.22,0
615.0,29.0,7.0,143330.56,2.0,126396.01,0
700.0,44.0,2.0,58781.76,1.0,16874.92,0
796.0,67.0,5.0,0.0,2.0,54871.02,0
642.0,34.0,8.0,0.0,1.0,72085.1,0
704.0,47.0,5.0,0.0,2.0,145338.61,0
622.0,31.0,5.0,106260.67,1.0,2578.43,0
637.0,30.0,6.0,122641.56,2.0,65618.01,0
667.0,37.0,9.0,71786.9,2.0,67734.79,0
704.0,37.0,4.0,0.0,2.0,25684.93,0
516.0,35.0,5.0,128653.59,1.0,127558.26,0
744.0,39.0,4.0,95161.75,1.0,19409.77,0
646.0,44.0,2.0,113063.83,1.0,53072.49,1
624.0,51.0,5.0,174397.21,2.0,172372.63,0
605.0,32.0,5.0,0.0,2.0,42135.28,0
645.0,33.0,8.0,149564.61,1.0,149913.84,0
488.0,31.0,8.0,97588.6,1.0,124210.53,0
718.0,38.0,7.0,0.0,2.0,38308.34,0
537.0,46.0,5.0,100727.5,1.0,140857.76,1
512.0,51.0,6.0,144953.31,1.0,165035.17,0
427.0,40.0,8.0,0.0,2.0,82870.75,0
632.0,42.0,4.0,119624.6,2.0,195978.86,0
458.0,43.0,1.0,106870.12,2.0,100564.37,0
484.0,40.0,7.0,106901.42,2.0,118045.98,0
614.0,39.0,6.0,0.0,2.0,164018.98,0
684.0,27.0,9.0,122550.05,2.0,137835.82,0
703.0,29.0,3.0,122084.63,1.0,82824.08,0
566.0,22.0,7.0,144954.75,2.0,102246.0,0
516.0,47.0,9.0,128298.74,1.0,149614.17,1
649.0,38.0,8.0,0.0,1.0,103760.53,0
744.0,32.0,4.0,96106.83,1.0,79812.77,0
712.0,47.0,1.0,139887.01,1.0,95719.73,0
705.0,40.0,3.0,92889.91,1.0,109496.69,0
735.0,50.0,2.0,0.0,2.0,147075.69,0
744.0,39.0,6.0,0.0,1.0,10662.58,0
733.0,40.0,5.0,125725.02,2.0,50783.1,0
466.0,40.0,4.0,91592.06,1.0,141210.18,1
793.0,35.0,2.0,0.0,2.0,79704.12,0
618.0,37.0,5.0,0.0,1.0,178705.45,1
633.0,58.0,6.0,98308.51,1.0,132034.13,0
713.0,48.0,1.0,163760.82,1.0,157381.14,1
810.0,38.0,9.0,153166.17,1.0,93261.69,0
752.0,36.0,2.0,0.0,2.0,45570.84,0
796.0,44.0,8.0,165326.2,1.0,57205.55,0
675.0,32.0,8.0,197436.82,1.0,52710.7,0
653.0,55.0,7.0,0.0,2.0,41967.03,0
706.0,56.0,3.0,139603.22,1.0,86383.61,0
705.0,48.0,1.0,156848.13,2.0,99475.95,1
753.0,92.0,3.0,121513.31,1.0,195563.99,0
716.0,35.0,4.0,144428.87,1.0,134132.65,0
814.0,48.0,7.0,0.0,2.0,132870.15,0
614.0,38.0,2.0,116248.88,1.0,105140.92,0
685.0,58.0,1.0,104796.54,1.0,154181.41,0
644.0,40.0,4.0,77270.08,2.0,115800.1,1
693.0,43.0,6.0,128760.32,1.0,36342.79,0
707.0,44.0,6.0,0.0,2.0,192542.17,0
581.0,50.0,4.0,0.0,2.0,80701.72,0
668.0,38.0,1.0,147904.31,1.0,69370.05,0
832.0,61.0,2.0,0.0,1.0,127804.66,1
473.0,39.0,9.0,117103.26,2.0,85937.52,1
640.0,38.0,9.0,0.0,2.0,88827.67,0
638.0,41.0,9.0,144326.09,1.0,73979.85,1
658.0,44.0,6.0,148481.09,1.0,130529.13,0
536.0,32.0,7.0,178011.5,2.0,22375.14,0
743.0,48.0,5.0,118207.69,2.0,186489.14,1
755.0,62.0,1.0,127706.33,2.0,142377.69,0
677.0,36.0,4.0,0.0,2.0,7824.31,0
464.0,34.0,5.0,76001.57,1.0,158668.87,0
505.0,43.0,6.0,127146.68,1.0,137565.87,0
767.0,37.0,7.0,0.0,2.0,24734.25,0
683.0,35.0,6.0,187530.66,2.0,37976.36,0
682.0,52.0,5.0,112670.48,1.0,21085.17,1
703.0,36.0,7.0,135095.47,1.0,143859.66,0
798.0,29.0,8.0,80204.11,2.0,70223.22,0
694.0,32.0,0.0,91956.49,1.0,59961.81,0
739.0,27.0,8.0,98926.4,1.0,106969.98,0
632.0,27.0,3.0,107375.82,1.0,62703.38,0
597.0,52.0,8.0,83693.34,2.0,161083.53,0
639.0,35.0,8.0,0.0,2.0,170483.9,0
544.0,21.0,10.0,161525.96,2.0,9262.77,0
717.0,28.0,9.0,82498.14,2.0,40437.67,0
567.0,48.0,3.0,0.0,1.0,55362.45,0
670.0,27.0,5.0,79336.61,1.0,26170.08,0
767.0,77.0,8.0,149083.7,1.0,190146.83,0
794.0,37.0,9.0,0.0,2.0,68008.85,0
604.0,25.0,5.0,157780.84,2.0,58426.81,0
571.0,31.0,3.0,0.0,2.0,194667.92,0
564.0,33.0,3.0,109341.87,1.0,75632.78,0
727.0,40.0,1.0,93051.64,2.0,71865.31,1
480.0,40.0,6.0,148790.61,1.0,79329.7,0
653.0,43.0,0.0,0.0,2.0,27862.58,0
558.0,41.0,2.0,124227.14,1.0,111184.67,0
676.0,35.0,5.0,106836.67,2.0,84199.78,0
686.0,45.0,3.0,74274.87,3.0,64907.48,1
841.0,52.0,5.0,0.0,1.0,183239.71,1
563.0,41.0,2.0,100520.92,1.0,19412.8,1
646.0,31.0,2.0,0.0,1.0,170821.43,1
720.0,52.0,7.0,0.0,1.0,14781.12,0
710.0,30.0,10.0,133537.1,2.0,155593.74,0
822.0,38.0,6.0,128289.7,3.0,9149.96,1
579.0,33.0,6.0,0.0,1.0,94993.04,1
691.0,52.0,3.0,0.0,1.0,175843.68,1
592.0,28.0,5.0,137222.77,1.0,39608.58,0
810.0,35.0,3.0,96814.46,2.0,120511.03,0
641.0,33.0,2.0,146193.6,2.0,55796.83,1
616.0,71.0,4.0,0.0,2.0,173599.38,0
564.0,31.0,0.0,125175.58,1.0,72757.33,0
689.0,31.0,3.0,139799.63,1.0,120663.57,0
718.0,43.0,0.0,93143.39,1.0,167554.86,0
788.0,37.0,8.0,141541.25,1.0,66013.27,0
655.0,38.0,6.0,0.0,1.0,188639.28,0
706.0,34.0,0.0,140641.26,2.0,77271.91,0
566.0,44.0,5.0,0.0,2.0,66462.79,0
438.0,36.0,4.0,0.0,2.0,64420.5,0
779.0,34.0,5.0,0.0,2.0,111676.63,0
466.0,29.0,6.0,0.0,2.0,2797.27,0
734.0,39.0,6.0,0.0,1.0,95135.27,0
611.0,46.0,6.0,0.0,2.0,45886.33,0
690.0,40.0,9.0,77641.99,1.0,189051.59,1
647.0,44.0,5.0,0.0,3.0,174205.22,1
699.0,36.0,6.0,147137.74,1.0,33687.9,0
662.0,47.0,6.0,0.0,2.0,129392.75,0
783.0,41.0,5.0,106640.5,1.0,176945.96,0
663.0,39.0,4.0,0.0,1.0,76884.05,0
615.0,41.0,4.0,130385.82,1.0,130661.95,0
685.0,39.0,9.0,0.0,2.0,18826.06,0
577.0,42.0,9.0,0.0,1.0,74077.91,0
684.0,46.0,3.0,102955.14,2.0,154137.33,0
487.0,61.0,5.0,110368.03,1.0,11384.45,1
491.0,72.0,6.0,91285.22,1.0,7032.95,0
729.0,67.0,2.0,94203.8,1.0,102391.06,0
522.0,41.0,7.0,0.0,2.0,176780.39,0
582.0,39.0,5.0,0.0,2.0,129892.93,0
601.0,43.0,2.0,0.0,1.0,49713.87,1
654.0,37.0,5.0,112146.12,1.0,75927.35,0
734.0,43.0,3.0,55853.33,2.0,94811.85,1
713.0,42.0,0.0,109121.71,1.0,167873.49,0
523.0,22.0,8.0,123374.46,1.0,124906.59,0
809.0,38.0,3.0,0.0,2.0,80061.31,0
778.0,41.0,7.0,139706.31,1.0,63337.19,0
666.0,36.0,8.0,0.0,1.0,158666.99,0
549.0,39.0,7.0,0.0,1.0,81259.25,1
765.0,50.0,9.0,126547.8,1.0,79579.94,1
801.0,46.0,6.0,0.0,2.0,170008.74,0
850.0,31.0,1.0,108822.4,1.0,132173.31,0
716.0,27.0,1.0,122552.34,2.0,67611.36,0
781.0,32.0,6.0,147107.91,1.0,40066.95,0
721.0,35.0,6.0,118273.83,1.0,3086.89,0
535.0,29.0,5.0,0.0,2.0,52709.55,0
660.0,37.0,2.0,97324.91,1.0,23291.83,0
729.0,44.0,5.0,0.0,2.0,9200.54,0
772.0,34.0,7.0,111565.91,1.0,121073.23,0
508.0,54.0,10.0,0.0,1.0,175749.36,0
648.0,39.0,3.0,126935.98,2.0,57995.74,0
651.0,41.0,1.0,90218.11,1.0,174337.68,0
523.0,35.0,8.0,138782.76,1.0,186118.93,0
652.0,40.0,1.0,0.0,2.0,126554.96,0
438.0,54.0,2.0,0.0,1.0,191763.07,1
771.0,33.0,5.0,0.0,2.0,8673.43,0
508.0,49.0,7.0,122451.46,2.0,75808.1,0
628.0,45.0,6.0,53667.44,1.0,115022.94,0
706.0,68.0,4.0,114386.85,1.0,28601.68,0
488.0,34.0,2.0,0.0,2.0,181270.84,0
665.0,29.0,1.0,182781.74,2.0,63732.9,0
600.0,35.0,4.0,143744.77,2.0,104076.51,0
754.0,57.0,2.0,101134.87,2.0,70954.41,0
815.0,37.0,1.0,166115.42,1.0,67208.3,0
445.0,37.0,3.0,0.0,2.0,180012.39,0
643.0,43.0,1.0,0.0,2.0,145764.4,0
712.0,37.0,1.0,106881.5,2.0,169386.81,0
546.0,74.0,8.0,114888.74,2.0,66732.63,1
775.0,32.0,2.0,108698.96,2.0,161069.73,0
570.0,29.0,4.0,153040.03,1.0,131363.57,1
704.0,41.0,9.0,62078.21,2.0,129050.67,0
627.0,70.0,1.0,94416.78,1.0,145299.5,0
699.0,32.0,1.0,123906.22,3.0,127443.82,1
687.0,41.0,10.0,134318.21,2.0,198064.52,0
576.0,24.0,3.0,0.0,1.0,78498.04,1
606.0,39.0,3.0,0.0,2.0,50560.45,1
809.0,36.0,9.0,68881.59,2.0,109135.11,0
681.0,37.0,7.0,69609.85,1.0,72127.83,0
746.0,30.0,1.0,112666.67,1.0,11710.4,1
638.0,30.0,9.0,136808.53,2.0,106642.97,0
662.0,74.0,6.0,0.0,2.0,123583.85,0
454.0,40.0,2.0,123177.01,1.0,148309.98,0
847.0,37.0,9.0,112712.17,1.0,116097.26,0
850.0,28.0,1.0,105245.34,1.0,74780.13,0
739.0,37.0,7.0,104960.46,1.0,80883.82,0
788.0,36.0,10.0,109632.85,1.0,16149.13,0
834.0,49.0,8.0,160602.25,2.0,129273.94,0
671.0,28.0,8.0,119859.52,2.0,125422.66,0
628.0,50.0,4.0,143054.56,1.0,109608.81,1
779.0,37.0,2.0,128389.63,1.0,6589.16,1
581.0,55.0,6.0,0.0,1.0,22442.13,0
810.0,51.0,5.0,0.0,2.0,184524.74,0
813.0,27.0,6.0,111348.15,1.0,46422.46,0
560.0,28.0,1.0,0.0,2.0,120880.72,0
598.0,32.0,9.0,123938.6,2.0,198894.42,0
786.0,37.0,7.0,165896.22,2.0,66977.68,0
587.0,42.0,5.0,120233.83,1.0,194890.33,0
614.0,50.0,4.0,137104.47,1.0,127166.49,1
685.0,43.0,1.0,132667.17,1.0,41876.98,0
589.0,39.0,7.0,0.0,2.0,95985.64,0
452.0,35.0,8.0,0.0,2.0,149614.81,0
678.0,50.0,6.0,0.0,1.0,8199.5,0
613.0,40.0,1.0,147856.82,3.0,107961.11,1
747.0,38.0,2.0,129728.6,1.0,89289.54,0
742.0,21.0,1.0,114292.48,1.0,31520.4,0
616.0,31.0,3.0,136789.14,1.0,59346.4,1
802.0,40.0,5.0,0.0,2.0,175043.69,0
792.0,30.0,8.0,0.0,2.0,199644.2,0
703.0,56.0,9.0,0.0,1.0,85547.33,1
743.0,35.0,1.0,146781.24,1.0,189307.7,0
731.0,29.0,5.0,179539.2,1.0,112010.02,0
617.0,37.0,4.0,116471.43,2.0,175324.74,1
550.0,38.0,2.0,103391.38,1.0,90878.13,0
660.0,35.0,9.0,113948.58,1.0,188891.96,1
718.0,52.0,8.0,79475.3,3.0,32421.32,1
680.0,34.0,6.0,146422.22,1.0,67142.97,1
591.0,43.0,3.0,0.0,2.0,198926.36,0
590.0,44.0,3.0,139432.37,1.0,62222.81,0
594.0,56.0,7.0,0.0,1.0,26215.85,1
652.0,27.0,2.0,166527.88,2.0,146007.7,0
768.0,40.0,8.0,0.0,2.0,69080.46,0
649.0,70.0,9.0,116854.71,2.0,107125.79,0
790.0,50.0,8.0,121438.58,1.0,176471.78,1
790.0,47.0,10.0,148636.21,1.0,16119.96,1
470.0,25.0,8.0,127974.06,2.0,183259.35,0
669.0,42.0,9.0,0.0,2.0,135630.32,0
753.0,36.0,7.0,128518.98,1.0,44567.83,1
616.0,37.0,9.0,0.0,1.0,111312.96,0
687.0,35.0,3.0,99587.43,1.0,1713.1,1
666.0,47.0,5.0,0.0,1.0,166650.9,1
657.0,50.0,9.0,0.0,2.0,37171.46,0
663.0,33.0,8.0,96769.04,1.0,36864.05,0
610.0,27.0,4.0,87262.4,2.0,182720.07,0
622.0,42.0,9.0,115766.26,1.0,72155.85,1
778.0,29.0,6.0,150358.97,1.0,62454.01,1
724.0,41.0,2.0,127892.57,2.0,199645.45,0
582.0,33.0,6.0,0.0,2.0,72970.93,0
722.0,35.0,1.0,120171.58,1.0,125240.8,0
587.0,40.0,5.0,138241.9,2.0,159418.1,0
649.0,36.0,6.0,86607.39,1.0,19825.09,0
776.0,30.0,6.0,0.0,2.0,63908.86,0
676.0,48.0,2.0,124442.38,1.0,15068.53,1
850.0,32.0,4.0,0.0,1.0,180622.02,0
586.0,42.0,6.0,0.0,2.0,123410.23,0
653.0,36.0,3.0,0.0,2.0,110525.6,0
684.0,32.0,9.0,100249.41,2.0,67599.69,0
571.0,38.0,6.0,107193.82,2.0,38962.94,0
619.0,38.0,10.0,119658.49,1.0,8646.58,0
661.0,41.0,5.0,0.0,1.0,88279.6,0
808.0,33.0,2.0,103516.87,1.0,113907.8,0
618.0,40.0,8.0,0.0,2.0,80204.38,0
569.0,34.0,3.0,0.0,1.0,133997.53,0
414.0,38.0,8.0,0.0,1.0,77661.12,1
689.0,46.0,7.0,52016.08,2.0,72993.65,0
465.0,24.0,5.0,117154.9,1.0,127744.02,0
568.0,30.0,8.0,73054.37,2.0,27012.0,0
659.0,29.0,9.0,82916.48,1.0,84133.48,0
706.0,57.0,7.0,0.0,1.0,17941.16,1
767.0,43.0,1.0,76408.85,2.0,77837.63,0
662.0,39.0,5.0,138106.75,1.0,19596.73,0
567.0,37.0,7.0,0.0,2.0,28690.9,0
808.0,67.0,10.0,124577.15,1.0,169894.4,0
696.0,27.0,4.0,87637.26,2.0,196111.35,0
682.0,35.0,2.0,181166.44,1.0,63737.19,1
555.0,31.0,8.0,145875.74,1.0,137491.23,0
644.0,48.0,8.0,0.0,2.0,44965.54,1
648.0,53.0,6.0,111201.41,1.0,121542.29,0
465.0,33.0,5.0,0.0,2.0,78698.09,0
850.0,37.0,3.0,212778.2,1.0,69372.88,0
559.0,39.0,2.0,0.0,2.0,121151.1,0
718.0,35.0,2.0,167924.95,1.0,43024.64,0
615.0,61.0,1.0,104267.7,1.0,62845.64,1
603.0,44.0,6.0,108122.39,2.0,108488.33,1
573.0,37.0,6.0,0.0,2.0,193995.37,0
720.0,29.0,2.0,0.0,2.0,39925.52,0
490.0,34.0,5.0,122952.9,2.0,154360.97,0
630.0,41.0,7.0,107511.52,1.0,46156.87,0
670.0,25.0,6.0,0.0,2.0,78358.94,0
572.0,39.0,2.0,0.0,2.0,555.28,0
569.0,36.0,1.0,67087.69,1.0,154775.7,0
709.0,32.0,2.0,87814.89,1.0,138578.37,0
808.0,32.0,1.0,0.0,2.0,46200.71,0
726.0,34.0,9.0,0.0,2.0,14121.61,0
633.0,32.0,1.0,104001.38,1.0,36642.65,0
501.0,39.0,9.0,117301.66,1.0,182025.95,0
759.0,33.0,2.0,0.0,2.0,56583.88,0
508.0,41.0,5.0,0.0,2.0,94170.84,0
642.0,35.0,4.0,125476.31,1.0,91775.51,0
774.0,49.0,1.0,142767.39,1.0,8214.41,0
835.0,23.0,9.0,0.0,1.0,19793.73,1
