ra,dec,run,camcol,field,redshift,plate,mjd,class
31.215572,-1.0519712,4263.0,1.0,324.0,0.1122459,404.0,51812.0,GALAXY
181.84265,-3.123784,1140.0,2.0,193.0,0.02578758,332.0,52367.0,GALAXY
227.43366,6.7409796,3910.0,6.0,114.0,0.6804885,4878.0,55710.0,GALAXY
26.468709,17.056033,7713.0,5.0,399.0,-0.0001628239,11044.0,58508.0,STAR
175.679,-2.360753,5976.0,2.0,171.0,0.02414066,328.0,52282.0,GALAXY
37.749454,-4.0998121,7881.0,4.0,273.0,0.7619542,9319.0,58043.0,GALAXY
230.95176,7.6901148,3894.0,1.0,182.0,0.2269526,4889.0,55709.0,GALAXY
42.332898,-3.2080482,6572.0,4.0,197.0,0.8085414,9311.0,57743.0,GALAXY
39.386969,-4.6282758,7865.0,2.0,177.0,1.160966,9320.0,58069.0,QSO
222.13286,-0.36150538,752.0,3.0,525.0,0.2141181,308.0,51662.0,GALAXY
184.95897,-2.2027751,1140.0,4.0,214.0,0.3732214,333.0,52313.0,GALAXY
152.97656,5.7592764,3015.0,2.0,259.0,0.4758747,4876.0,55679.0,GALAXY
232.37058,0.11640871,752.0,4.0,593.0,0.08538809,313.0,51673.0,GALAXY
152.90955,7.0324308,3015.0,5.0,259.0,0.4566259,4875.0,55677.0,GALAXY
346.4664,0.65163181,4188.0,5.0,19.0,-1.739657e-05,380.0,51792.0,STAR
180.81946,37.385342,4504.0,3.0,149.0,0.9553648,8864.0,57428.0,QSO
334.10551,0.77301456,4207.0,5.0,198.0,-0.0003948238,9239.0,58018.0,STAR
186.56664,5.9242826,2247.0,6.0,172.0,1.053666e-05,3253.0,54941.0,STAR
233.58559,14.571179,5317.0,6.0,65.0,0.6024375,4892.0,55738.0,GALAXY
219.00757,30.165435,4576.0,4.0,641.0,-8.066985e-05,3873.0,55277.0,STAR
190.98878,-2.2126148,6005.0,5.0,149.0,0.3805339,336.0,51999.0,GALAXY
180.82903,-2.0465678,1231.0,5.0,77.0,0.2493199,331.0,52368.0,GALAXY
190.01003,36.773044,4504.0,2.0,198.0,0.5280616,3969.0,55307.0,GALAXY
37.36933,-1.5586309,7780.0,5.0,151.0,0.7301476,9313.0,57727.0,GALAXY
233.30076,12.679116,5308.0,1.0,274.0,0.3577873,4891.0,55736.0,GALAXY
186.85513,6.1903205,2190.0,6.0,33.0,0.0002718039,3253.0,54941.0,STAR
137.35842,19.778577,5080.0,5.0,162.0,0.7818863,9563.0,58070.0,GALAXY
32.346002,-1.6621739,8039.0,2.0,20.0,0.7965632,9316.0,58082.0,GALAXY
193.28304,-2.1487351,1140.0,4.0,270.0,0.1415903,337.0,51997.0,GALAXY
237.64689,6.1125641,3909.0,4.0,281.0,0.5818646,4877.0,55707.0,GALAXY
237.51964,6.3512052,3903.0,4.0,374.0,2.225825,4877.0,55707.0,QSO
227.91749,0.52064903,752.0,5.0,563.0,0.1722086,311.0,51665.0,GALAXY
236.05661,14.135737,5330.0,2.0,48.0,0.4849878,4890.0,55741.0,GALAXY
187.06418,-2.549671,1140.0,3.0,228.0,0.0001467643,334.0,51993.0,STAR
251.47718,19.469301,4002.0,5.0,291.0,-0.0003431904,4179.0,55684.0,STAR
44.031864,-1.0297859,3461.0,1.0,12.0,-6.031361e-05,3184.0,54850.0,STAR
237.55979,-0.89632087,2379.0,5.0,190.0,0.0970838,342.0,51691.0,GALAXY
238.02738,11.916291,5317.0,3.0,98.0,0.0001293855,4882.0,55721.0,STAR
176.92258,-2.960132,1140.0,2.0,160.0,0.223829,329.0,52056.0,GALAXY
171.86961,-3.4047226,1140.0,1.0,127.0,0.1075646,326.0,52375.0,GALAXY
186.53498,20.060978,5314.0,4.0,65.0,0.3238294,2611.0,54477.0,GALAXY
238.31758,14.524723,4678.0,1.0,247.0,0.5025415,3923.0,55325.0,GALAXY
173.8732,-1.9500385,1231.0,5.0,31.0,-1.151578e-05,327.0,52294.0,STAR
228.21174,-0.73282415,752.0,2.0,565.0,0.05491341,311.0,51665.0,GALAXY
337.07266,-0.41575521,4192.0,3.0,203.0,1.116577,9240.0,57687.0,GALAXY
335.22142,1.8580197,7717.0,3.0,164.0,1.009856,9241.0,58014.0,GALAXY
194.36108,-2.6512154,1140.0,3.0,277.0,0.1309113,338.0,51694.0,GALAXY
193.49254,-2.6523374,1140.0,3.0,271.0,-2.763946e-05,337.0,51997.0,STAR
39.069699,-2.0222309,7780.0,4.0,163.0,0.842339,9313.0,57727.0,QSO
189.95546,37.019276,4470.0,3.0,43.0,0.5652764,3969.0,55307.0,GALAXY
227.47108,0.55839476,752.0,5.0,560.0,0.0873167,311.0,51665.0,GALAXY
174.53705,-1.591222,5973.0,6.0,60.0,0.07608529,327.0,52294.0,GALAXY
336.34918,-0.17452063,4207.0,3.0,213.0,0.8737301,9240.0,57687.0,GALAXY
233.25058,14.893205,5330.0,2.0,29.0,2.47144,4892.0,55738.0,QSO
240.49306,8.0605354,3996.0,2.0,243.0,0.6051468,4893.0,55709.0,GALAXY
189.9664,-3.3361229,1140.0,1.0,247.0,0.1239103,335.0,52000.0,GALAXY
125.78123,30.108685,2963.0,1.0,20.0,0.000160009,3188.0,54831.0,STAR
336.36349,-0.38705335,4192.0,3.0,198.0,0.8758885,9240.0,57687.0,GALAXY
30.118475,1.3197038,8062.0,1.0,97.0,0.5815921,4271.0,55507.0,GALAXY
191.96644,-2.674926,6121.0,2.0,145.0,0.171846,336.0,51999.0,GALAXY
37.520942,-0.045872014,4874.0,3.0,671.0,0.0,3126.0,54804.0,GALAXY
73.967539,-3.799518,6708.0,5.0,74.0,0.0003112501,3123.0,54741.0,STAR
130.89282,39.736364,2777.0,3.0,164.0,-0.0001356535,3765.0,55508.0,STAR
348.35105,-0.27689524,4263.0,3.0,38.0,6.816396e-05,381.0,51811.0,STAR
71.523269,12.08784,6519.0,5.0,80.0,-0.000186025,2669.0,54086.0,STAR
178.31686,-3.614817,1231.0,1.0,61.0,0.0006353717,330.0,52370.0,STAR
37.302016,-3.8507584,7865.0,4.0,163.0,0.8295988,9319.0,58043.0,GALAXY
30.154915,1.7820716,8062.0,2.0,97.0,0.5098885,4271.0,55507.0,GALAXY
231.92188,0.42543159,752.0,5.0,590.0,0.07505435,313.0,51673.0,GALAXY
37.515944,-4.1624971,7881.0,4.0,272.0,0.7729404,9319.0,58043.0,GALAXY
185.40976,-3.1535849,1231.0,2.0,108.0,0.001520963,333.0,52313.0,STAR
238.43486,14.365749,5194.0,5.0,805.0,0.6614863,3923.0,55325.0,GALAXY
179.72997,-2.5189495,1140.0,3.0,179.0,0.1434822,330.0,52370.0,GALAXY
214.10643,2.9212303,1458.0,5.0,596.0,0.4236165,4030.0,55634.0,GALAXY
183.81271,-2.625113,1140.0,3.0,206.0,0.1110657,332.0,52367.0,GALAXY
206.28167,36.125582,4470.0,5.0,130.0,0.5009043,3986.0,55329.0,GALAXY
213.60484,2.5616394,1458.0,4.0,593.0,0.4808544,4030.0,55634.0,GALAXY
171.79677,-3.5970984,1231.0,1.0,17.0,1.754536,326.0,52375.0,QSO
183.95576,0.27927478,756.0,4.0,455.0,-6.920765e-05,324.0,51666.0,STAR
190.35371,36.753346,4504.0,2.0,200.0,0.6219757,3969.0,55307.0,GALAXY
226.79548,-0.51841532,756.0,2.0,741.0,-3.582078e-05,310.0,51990.0,STAR
16.183108,-4.908405,7865.0,3.0,23.0,0.9935306,9336.0,57723.0,QSO
237.04504,12.010965,5308.0,2.0,299.0,-0.0003852573,4886.0,55737.0,STAR
39.207056,-4.2102351,7865.0,3.0,176.0,0.8890836,9320.0,58069.0,GALAXY
238.24216,10.106531,5322.0,2.0,192.0,0.0,4879.0,55706.0,GALAXY
358.78984,-0.44514316,2728.0,2.0,405.0,0.1797646,386.0,51788.0,GALAXY
193.55074,-1.2808145,1140.0,6.0,271.0,0.08380602,337.0,51997.0,GALAXY
224.75285,-0.54920507,756.0,2.0,728.0,0.4347184,310.0,51990.0,GALAXY
174.38832,-1.8347817,5973.0,6.0,58.0,0.09902485,327.0,52294.0,GALAXY
187.90251,19.870864,5225.0,3.0,153.0,-0.0002797812,2612.0,54480.0,STAR
39.190275,-2.8179502,7780.0,2.0,163.0,-0.000145693,9313.0,57727.0,STAR
169.37001,-1.3712993,2194.0,6.0,395.0,0.516485,3838.0,55588.0,GALAXY
228.79829,0.73890303,2327.0,1.0,43.0,0.1202113,312.0,51689.0,GALAXY
235.92936,14.022502,5330.0,2.0,47.0,-0.000585289,4890.0,55741.0,STAR
188.04869,-3.4985714,1140.0,1.0,235.0,0.4683277,334.0,51993.0,GALAXY
194.02006,-3.3625903,1140.0,1.0,274.0,0.08473303,337.0,51997.0,GALAXY
219.41311,30.099586,4576.0,4.0,644.0,4.472647e-05,3873.0,55277.0,STAR
173.59576,-3.6411554,5976.0,5.0,157.0,0.1164446,327.0,52294.0,GALAXY
193.81647,-3.3770655,1140.0,1.0,273.0,1.20364,338.0,51694.0,QSO
188.6196,19.672567,5314.0,3.0,78.0,0.0727717,2612.0,54480.0,GALAXY
71.06016,11.477579,6514.0,4.0,82.0,-0.0005352591,2669.0,54086.0,STAR
183.84304,0.89291521,752.0,6.0,269.0,6.498853e-05,323.0,51615.0,STAR
25.098688,0.49707473,4263.0,5.0,283.0,0.4688988,401.0,51788.0,GALAXY
333.57792,0.66646544,4207.0,5.0,195.0,0.8490559,9239.0,58018.0,GALAXY
193.67629,-2.0816186,1140.0,4.0,272.0,0.09467963,337.0,51997.0,GALAXY
41.043064,-0.21855506,4263.0,3.0,390.0,0.6251842,3650.0,55244.0,GALAXY
183.9321,-1.0464876,756.0,1.0,455.0,-7.75019e-05,324.0,51666.0,STAR
182.61477,-2.9853358,1140.0,2.0,198.0,0.202388,332.0,52367.0,GALAXY
136.856,61.468853,4204.0,4.0,215.0,-0.0001834033,3284.0,54907.0,STAR
207.62859,1.874392,6782.0,1.0,21.0,0.6742064,4039.0,55648.0,GALAXY
194.4924,-1.4218916,1231.0,6.0,169.0,0.08287097,338.0,51694.0,GALAXY
333.85642,0.81097416,4207.0,5.0,197.0,0.8648251,9239.0,58018.0,GALAXY
152.78633,7.7008945,3031.0,2.0,218.0,0.3549961,4875.0,55677.0,GALAXY
24.559154,0.042373587,4263.0,4.0,280.0,0.07948557,401.0,51788.0,GALAXY
177.60381,-2.7574356,1231.0,3.0,56.0,0.09115665,330.0,52370.0,GALAXY
225.18212,0.49016802,752.0,5.0,545.0,0.04208763,310.0,51990.0,GALAXY
342.62673,0.046129617,4192.0,4.0,240.0,0.1115006,378.0,52146.0,GALAXY
228.9123,-0.21133545,752.0,3.0,570.0,0.4354376,312.0,51689.0,QSO
184.59706,-1.9135523,1231.0,5.0,102.0,-1.021407e-05,333.0,52313.0,STAR
354.21417,-0.94899636,2662.0,1.0,244.0,0.1946043,384.0,51821.0,GALAXY
125.81297,36.649136,2777.0,4.0,131.0,-1.135597e-06,3229.0,54876.0,STAR
237.71548,25.643497,4010.0,5.0,161.0,2.692019,3946.0,55659.0,QSO
233.38585,15.411945,5194.0,4.0,772.0,0.5124601,4892.0,55738.0,GALAXY
39.815713,-3.8151264,7865.0,4.0,180.0,0.8557422,9314.0,57716.0,GALAXY
34.604496,-1.713403,7780.0,5.0,133.0,0.9294237,9317.0,58070.0,GALAXY
128.62921,56.431886,4208.0,3.0,172.0,-5.548534e-05,3362.0,54939.0,STAR
232.12363,0.0059708893,752.0,4.0,592.0,0.0005621191,313.0,51673.0,STAR
200.90724,-1.5508091,2333.0,6.0,27.0,0.08539671,341.0,51690.0,GALAXY
15.835234,-4.8871511,7881.0,4.0,127.0,-0.0004298719,9336.0,57723.0,STAR
230.78097,20.592588,4674.0,5.0,180.0,-0.0003544392,3950.0,55680.0,STAR
29.020648,-3.3165658,7865.0,6.0,108.0,0.8656736,9321.0,58069.0,GALAXY
178.44272,-1.6851838,1140.0,5.0,170.0,0.09488924,330.0,52370.0,GALAXY
178.40462,-2.9104032,1140.0,2.0,170.0,0.2803588,330.0,52370.0,GALAXY
354.14001,-0.76533597,4263.0,2.0,76.0,0.1150057,384.0,51821.0,GALAXY
37.564752,-3.8532284,7865.0,4.0,165.0,0.8823167,9319.0,58043.0,GALAXY
234.61615,0.67492579,1477.0,5.0,88.0,0.07267132,315.0,51663.0,GALAXY
169.58391,-0.75209633,6793.0,2.0,60.0,0.5766565,3838.0,55588.0,GALAXY
7.0359991,-0.65283497,4263.0,2.0,163.0,0.06083598,391.0,51782.0,GALAXY
131.10212,38.759648,2830.0,6.0,159.0,0.0003818319,3765.0,55508.0,STAR
237.28903,6.0048843,3903.0,3.0,373.0,3.60999,4877.0,55707.0,QSO
33.200657,4.5429082,5657.0,2.0,79.0,0.5295258,4266.0,55486.0,GALAXY
230.67285,21.041689,4646.0,1.0,241.0,0.5033858,3950.0,55680.0,GALAXY
230.85504,20.691627,4670.0,5.0,217.0,0.5566153,3950.0,55680.0,GALAXY
200.82301,-2.1510799,2334.0,4.0,33.0,0.03492131,341.0,51690.0,GALAXY
182.6934,-1.1559905,6793.0,1.0,147.0,6.136909e-05,324.0,51666.0,STAR
44.180779,-2.5517789,7264.0,2.0,159.0,0.8912452,9312.0,57784.0,GALAXY
185.17421,-3.373588,1140.0,1.0,215.0,0.06113762,333.0,52313.0,GALAXY
125.72417,29.961879,2963.0,1.0,19.0,-5.566764e-05,3188.0,54831.0,STAR
173.38948,-3.1837674,5976.0,6.0,159.0,0.1172569,327.0,52294.0,GALAXY
144.27736,43.617146,2864.0,1.0,240.0,0.0001040112,3265.0,54888.0,STAR
186.31091,5.1298275,2247.0,4.0,170.0,0.0002085268,3253.0,54941.0,STAR
163.69559,-1.9116182,1140.0,4.0,72.0,0.5785084,3787.0,55565.0,GALAXY
182.81688,-3.6854376,1231.0,1.0,91.0,0.06222161,332.0,52367.0,GALAXY
225.80816,15.219153,5308.0,3.0,223.0,0.110612,2765.0,54535.0,GALAXY
44.270387,-2.3899643,7264.0,2.0,160.0,0.804955,9312.0,57784.0,GALAXY
178.37514,-3.7144496,1231.0,1.0,61.0,0.09467182,330.0,52370.0,GALAXY
222.03614,-0.37903463,752.0,3.0,524.0,0.130107,308.0,51662.0,GALAXY
184.88959,-1.4786003,1231.0,6.0,104.0,0.0002129851,333.0,52313.0,STAR
18.616777,-0.84854856,2728.0,1.0,537.0,0.08166458,398.0,51789.0,GALAXY
172.58773,-1.3854285,1140.0,6.0,131.0,0.1203657,326.0,52375.0,GALAXY
220.63422,0.51597223,752.0,5.0,515.0,1.030383,308.0,51662.0,QSO
175.90976,-1.7361307,5973.0,3.0,64.0,0.1080227,328.0,52282.0,GALAXY
180.58171,38.14203,4504.0,5.0,148.0,1.760818,8864.0,57428.0,QSO
34.358238,-1.7991785,7778.0,4.0,546.0,0.7553114,9317.0,58070.0,GALAXY
251.81016,26.791001,3964.0,3.0,274.0,0.4937021,4185.0,55469.0,GALAXY
231.19531,7.8957353,3909.0,6.0,237.0,2.450674,4889.0,55709.0,QSO
153.20584,53.956199,2863.0,5.0,187.0,-2.163219e-05,3324.0,54943.0,STAR
189.78119,-2.839451,1231.0,3.0,137.0,0.1037079,335.0,52000.0,GALAXY
240.65293,25.159991,4002.0,3.0,215.0,0.5292355,3940.0,55327.0,GALAXY
336.96873,-0.43679314,4207.0,2.0,218.0,0.82098,9240.0,57687.0,GALAXY
140.02419,34.237972,3606.0,1.0,105.0,0.0004309678,2961.0,54550.0,STAR
181.43931,-1.9191101,1231.0,5.0,81.0,0.08108766,332.0,52367.0,GALAXY
251.8832,19.931693,4003.0,1.0,64.0,0.5311726,4179.0,55684.0,GALAXY
302.13087,59.968984,6169.0,3.0,84.0,-0.0002409056,2554.0,54263.0,STAR
221.62346,0.76804367,756.0,5.0,707.0,-9.543639e-05,308.0,51662.0,STAR
120.42956,30.41914,2864.0,5.0,87.0,0.0001931146,10292.0,58113.0,STAR
359.12558,0.10002808,4263.0,4.0,110.0,0.1960907,4216.0,55477.0,GALAXY
220.8396,0.6433172,756.0,5.0,701.0,0.1375427,308.0,51662.0,GALAXY
180.71298,38.170056,4504.0,5.0,149.0,3.241425,8864.0,57428.0,QSO
169.56304,-0.72538726,6793.0,2.0,60.0,0.511041,3838.0,55588.0,GALAXY
231.8772,6.7152433,3903.0,3.0,336.0,-0.0002492394,4885.0,55735.0,STAR
240.38651,8.17973,3996.0,2.0,242.0,-0.0007632519,4893.0,55709.0,STAR
117.45012,41.314699,6573.0,3.0,224.0,0.5118785,3674.0,55182.0,GALAXY
116.92273,41.008028,6481.0,2.0,34.0,0.4963156,3674.0,55182.0,GALAXY
246.81522,12.131431,5323.0,3.0,126.0,0.5276708,4067.0,55361.0,GALAXY
120.18221,30.688256,2864.0,6.0,87.0,1.333681,10292.0,58113.0,QSO
6.4551635,-1.0176924,2728.0,1.0,456.0,0.07092426,391.0,51782.0,GALAXY
132.12533,2.9395468,2126.0,3.0,86.0,0.0001503104,3813.0,55532.0,STAR
173.15725,-1.8622951,1231.0,5.0,26.0,0.9064927,326.0,52375.0,QSO
180.263,-2.3556706,1231.0,4.0,74.0,0.3854993,331.0,52368.0,GALAXY
182.89286,-0.90468483,756.0,1.0,448.0,-7.365091e-05,323.0,51615.0,STAR
221.71121,0.46861485,752.0,5.0,522.0,0.055526,308.0,51662.0,GALAXY
40.765855,-0.43813138,2700.0,2.0,138.0,0.5808448,3650.0,55244.0,GALAXY
213.54016,2.3735849,1462.0,4.0,588.0,0.5361713,4030.0,55634.0,GALAXY
180.45962,-3.3115406,1231.0,2.0,75.0,0.3058725,331.0,52368.0,GALAXY
193.77912,-2.8232383,1231.0,3.0,164.0,0.1149386,337.0,51997.0,GALAXY
338.21095,1.7124827,7712.0,2.0,184.0,0.7642068,9242.0,58022.0,GALAXY
254.57392,27.599,4828.0,1.0,46.0,-0.0003260779,2829.0,54623.0,STAR
234.25993,6.5741298,3909.0,4.0,259.0,0.6830634,4881.0,55733.0,GALAXY
49.026311,-0.43834955,4849.0,2.0,782.0,0.02289548,412.0,52258.0,GALAXY
251.71854,26.869043,3964.0,3.0,273.0,0.03589205,4185.0,55469.0,GALAXY
233.86318,0.7035338,1477.0,5.0,83.0,0.3102844,315.0,51663.0,GALAXY
222.71914,0.094509968,752.0,4.0,529.0,0.04266683,309.0,51994.0,GALAXY
189.92888,-3.2781391,1231.0,2.0,138.0,0.1233985,335.0,52000.0,GALAXY
237.90066,11.698692,5326.0,6.0,250.0,0.3645469,4882.0,55721.0,GALAXY
33.01201,-0.85357605,8039.0,2.0,27.0,0.9299772,9316.0,58082.0,GALAXY
335.53722,1.0892661,7717.0,1.0,166.0,0.7811973,9241.0,58014.0,GALAXY
232.2525,0.16288228,752.0,4.0,592.0,0.09344149,313.0,51673.0,GALAXY
336.8605,-0.97278976,2662.0,1.0,128.0,0.8499692,9240.0,57687.0,GALAXY
71.498153,11.186704,6514.0,3.0,83.0,5.879617e-05,2669.0,54086.0,STAR
193.8869,-3.2407062,1231.0,2.0,164.0,0.1161369,337.0,51997.0,GALAXY
236.99415,5.9659006,3909.0,3.0,277.0,0.0002428798,4877.0,55707.0,STAR
31.001075,-0.95192609,4874.0,1.0,628.0,0.04151465,404.0,51812.0,GALAXY
29.2472,-3.4408809,7780.0,1.0,97.0,0.6940098,9321.0,58069.0,GALAXY
178.06726,-3.5503325,1231.0,1.0,59.0,0.139985,330.0,52370.0,GALAXY
173.49772,-3.6063965,5976.0,5.0,156.0,0.05186201,327.0,52294.0,GALAXY
225.73356,15.715544,5308.0,4.0,222.0,0.1461746,2765.0,54535.0,GALAXY
179.71273,-2.0421465,1231.0,5.0,70.0,0.02033469,330.0,52370.0,GALAXY
212.7508,-1.9100053,2334.0,4.0,113.0,0.2719642,4038.0,55363.0,GALAXY
238.94089,10.996294,5326.0,5.0,258.0,0.6699414,4879.0,55706.0,GALAXY
117.04902,41.051004,1345.0,6.0,66.0,0.495467,3674.0,55182.0,GALAXY
25.38599,0.4657847,4263.0,5.0,285.0,0.04220271,401.0,51788.0,GALAXY
180.93785,-2.8409539,1231.0,3.0,78.0,0.1633425,331.0,52368.0,GALAXY
178.96274,-2.2507175,1140.0,4.0,174.0,0.08531506,330.0,52370.0,GALAXY
180.12335,-1.2932879,1140.0,6.0,182.0,0.07321157,331.0,52368.0,GALAXY
231.83373,0.27351627,756.0,4.0,775.0,0.08075994,313.0,51673.0,GALAXY
234.35121,0.55403555,752.0,5.0,606.0,0.04946987,315.0,51663.0,GALAXY
187.7993,19.141603,5314.0,2.0,73.0,0.1295463,2612.0,54480.0,GALAXY
219.01939,29.958382,4570.0,3.0,76.0,0.5430442,3873.0,55277.0,GALAXY
201.09438,24.730387,5224.0,5.0,305.0,0.0003089776,3301.0,54939.0,STAR
7.385057,-0.56559335,2728.0,2.0,462.0,0.0599722,391.0,51782.0,GALAXY
32.582766,-1.1310104,4263.0,1.0,333.0,0.8086492,9316.0,58082.0,GALAXY
222.32062,0.31074701,756.0,4.0,711.0,0.05600663,308.0,51662.0,GALAXY
233.67213,12.325195,5326.0,5.0,222.0,0.552606,4891.0,55736.0,GALAXY
193.53556,-2.9507505,1140.0,2.0,271.0,0.4121353,337.0,51997.0,GALAXY
211.88552,32.788082,4570.0,5.0,31.0,2.780416,3858.0,55273.0,QSO
119.92769,53.104828,4264.0,3.0,120.0,0.5565219,3682.0,55244.0,GALAXY
183.75019,1.2156068,756.0,6.0,454.0,5.725685e-05,324.0,51666.0,STAR
225.21374,-1.2255608,752.0,1.0,545.0,0.2657602,310.0,51990.0,GALAXY
251.35062,19.251835,3900.0,5.0,775.0,0.1991366,4179.0,55684.0,GALAXY
125.86274,30.373541,2961.0,2.0,78.0,0.0001349223,3188.0,54831.0,STAR
164.02396,-0.40104025,6793.0,3.0,23.0,3.108658,3836.0,55302.0,QSO
206.31872,36.177977,4470.0,5.0,130.0,0.5153934,3986.0,55329.0,GALAXY
238.02604,14.146068,5194.0,4.0,803.0,-0.0004279887,3923.0,55325.0,STAR
126.71218,57.573611,4264.0,1.0,159.0,-0.0001170955,3362.0,54939.0,STAR
117.47888,41.409245,6573.0,3.0,224.0,0.225034,3674.0,55182.0,GALAXY
199.22406,0.282114,1334.0,4.0,17.0,3.237072e-05,2901.0,54652.0,STAR
179.00237,-2.720071,1231.0,3.0,65.0,0.02030675,330.0,52370.0,GALAXY
71.783575,11.204561,6519.0,3.0,78.0,0.0001391145,2669.0,54086.0,STAR
152.39204,8.0162837,3518.0,2.0,78.0,0.5681322,4875.0,55677.0,GALAXY
184.02693,-3.5037503,1140.0,1.0,208.0,0.09203685,333.0,52313.0,GALAXY
183.39521,-2.5287902,1140.0,3.0,204.0,0.1778128,332.0,52367.0,GALAXY
36.280075,-0.47995308,2700.0,2.0,108.0,2.558918e-05,3647.0,55241.0,STAR
227.24118,-0.70467711,752.0,2.0,559.0,0.03780224,311.0,51665.0,GALAXY
192.27844,-1.9609199,6121.0,1.0,149.0,0.087322,336.0,51999.0,GALAXY
7.22585340000001,-0.40948063,4263.0,3.0,164.0,0.2273971,4221.0,55443.0,GALAXY
32.590166,-1.2124373,4263.0,1.0,333.0,-0.0002680798,9316.0,58082.0,STAR
338.87663,1.4473761,7717.0,2.0,188.0,0.9312652,9242.0,58022.0,GALAXY
137.35044,19.63307,5112.0,4.0,187.0,0.8564004,9563.0,58070.0,GALAXY
338.57685,1.5879294,7717.0,2.0,186.0,0.7933578,9242.0,58022.0,GALAXY
225.48269,-0.036287692,756.0,3.0,732.0,0.3623299,310.0,51990.0,GALAXY
251.80406,19.142704,4002.0,5.0,294.0,0.636764,4179.0,55684.0,GALAXY
221.63404,0.96044502,752.0,6.0,521.0,0.1184496,308.0,51662.0,GALAXY
336.69911,-0.097614635,4207.0,3.0,216.0,0.7827706,9240.0,57687.0,GALAXY
183.28574,0.94886514,752.0,6.0,265.0,0.0001124914,324.0,51666.0,STAR
237.82305,-0.39545228,752.0,3.0,630.0,0.05515259,342.0,51691.0,GALAXY
139.98613,34.114661,3704.0,6.0,63.0,0.0003813641,2961.0,54550.0,STAR
136.98152,20.229907,5061.0,2.0,154.0,0.7246447,9563.0,58070.0,GALAXY
232.04366,0.014017665,752.0,4.0,591.0,-0.0001340755,313.0,51673.0,STAR
238.42807,14.077143,5194.0,4.0,805.0,-0.0007254517,3923.0,55325.0,STAR
15.99365,-4.3890506,7881.0,5.0,128.0,0.6669976,9336.0,57723.0,GALAXY
37.1774,-1.5304306,7780.0,5.0,150.0,1.512195,9313.0,57727.0,QSO
338.21522,1.2540635,7712.0,1.0,184.0,0.5787249,9242.0,58022.0,QSO
3.7312469,-0.87095545,2728.0,1.0,438.0,0.1512018,389.0,51795.0,GALAXY
38.617591,-0.65686573,4263.0,2.0,373.0,-0.0005584873,3745.0,55234.0,STAR
74.138614,-3.6731506,6708.0,5.0,75.0,2.379277e-05,3123.0,54741.0,STAR
239.09072,9.7096885,3996.0,5.0,231.0,0.7087216,4879.0,55706.0,GALAXY
39.118278,-0.75487449,4263.0,2.0,377.0,0.5926307,3745.0,55234.0,GALAXY
208.98223,33.805479,4007.0,1.0,30.0,9.366887e-05,3861.0,55274.0,STAR
137.02446,20.395811,5061.0,2.0,154.0,1.247806,9563.0,58070.0,QSO
196.76779,36.844869,4504.0,3.0,234.0,0.3567213,3977.0,55335.0,GALAXY
240.79632,8.5304722,3996.0,3.0,244.0,0.5907993,4893.0,55709.0,GALAXY
25.355166,0.95338536,4263.0,6.0,285.0,0.05723151,401.0,51788.0,GALAXY
8.88469229999998,1.6839042,7717.0,2.0,389.0,0.6436881,4304.0,55506.0,GALAXY
19.150433,1.0454085,4263.0,6.0,243.0,0.06466015,398.0,51789.0,GALAXY
184.73076,-3.6254354,1231.0,1.0,103.0,0.9525511,333.0,52313.0,QSO
224.32079,0.099715238,752.0,4.0,539.0,0.1022841,309.0,51994.0,GALAXY
138.9298,33.834331,3644.0,6.0,202.0,-0.0001655145,2961.0,54550.0,STAR
176.64709,-3.0283814,1140.0,2.0,159.0,0.1091159,329.0,52056.0,GALAXY
190.99185,-3.5905859,6121.0,4.0,138.0,0.08305252,336.0,51999.0,GALAXY
233.28525,12.637303,5308.0,1.0,274.0,0.5073717,4891.0,55736.0,GALAXY
19.468397,0.78073941,4128.0,5.0,253.0,0.05903135,398.0,51789.0,GALAXY
183.7843,-0.23298318,752.0,3.0,269.0,-7.487588e-05,323.0,51615.0,STAR
223.7511,0.7956977,756.0,5.0,721.0,0.04392201,309.0,51994.0,GALAXY
171.50971,-3.2315008,1231.0,2.0,15.0,0.2361478,326.0,52375.0,GALAXY
184.44756,-0.33380749,752.0,3.0,273.0,0.0001673317,323.0,51615.0,STAR
159.14558,-1.7394168,1241.0,5.0,139.0,0.722279,3785.0,55273.0,GALAXY
39.910761,-4.6032109,7865.0,2.0,180.0,1.201697,9314.0,57716.0,GALAXY
358.79594,-0.056066507,2728.0,3.0,405.0,0.5996242,4216.0,55477.0,GALAXY
32.819108,-0.94994641,8039.0,2.0,25.0,0.8676465,9316.0,58082.0,GALAXY
132.07544,3.1691262,2125.0,4.0,89.0,0.5259424,3813.0,55532.0,GALAXY
121.19511,53.852995,4294.0,3.0,102.0,1.062839,3682.0,55244.0,QSO
219.10722,29.580341,4570.0,2.0,77.0,0.4754308,3873.0,55277.0,GALAXY
185.41298,-2.5579788,1140.0,3.0,217.0,0.196338,333.0,52313.0,GALAXY
230.97619,6.6914263,3909.0,3.0,237.0,0.2328188,4889.0,55709.0,GALAXY
178.10919,-2.7493818,1231.0,3.0,59.0,0.129508,329.0,52056.0,GALAXY
244.09939,8.2717897,5322.0,1.0,232.0,-0.0001844867,4896.0,55712.0,STAR
37.223088,-4.3992643,7865.0,3.0,163.0,0.9153256,9319.0,58043.0,GALAXY
