MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainTomorrow
-0.7,15.8,0.0,2.2,9.0,35.0,2.0,19.0,77.0,31.0,1025.9,1023.1,1.0,2.0,5.9,15.3,No
17.0,32.7,0.0,6.0,11.9,37.0,17.0,19.0,60.0,32.0,1013.1,1008.5,1.0,3.0,24.1,31.6,No
12.7,30.5,0.0,10.8,11.9,48.0,19.0,20.0,29.0,17.0,1015.6,1010.7,0.0,0.0,22.7,29.1,No
25.1,33.8,2.2,7.8,10.9,56.0,11.0,24.0,76.0,64.0,1008.0,1004.3,6.0,7.0,29.3,32.9,Yes
23.0,34.2,0.0,3.6,10.6,39.0,11.0,22.0,72.0,49.0,1016.7,1011.3,2.0,1.0,27.5,31.3,No
26.2,31.7,2.8,5.4,3.5,57.0,20.0,13.0,81.0,95.0,1007.2,1006.1,7.0,8.0,28.8,25.4,Yes
17.2,28.2,0.0,8.0,10.9,50.0,31.0,19.0,31.0,19.0,1016.9,1012.7,2.0,7.0,19.9,27.9,No
21.8,31.8,0.0,8.2,10.4,35.0,11.0,19.0,66.0,54.0,1012.5,1009.1,1.0,1.0,27.2,30.8,No
5.0,26.1,0.0,4.0,10.7,39.0,4.0,13.0,51.0,16.0,1024.1,1019.8,0.0,0.0,13.5,25.8,No
16.5,36.7,0.0,8.0,12.8,33.0,19.0,20.0,53.0,21.0,1009.8,1005.5,2.0,3.0,26.6,35.9,No
25.7,33.9,0.0,9.6,8.4,41.0,9.0,28.0,59.0,60.0,1011.9,1008.4,1.0,3.0,31.1,33.1,No
0.3,16.2,0.0,4.0,10.2,44.0,9.0,31.0,61.0,31.0,1027.4,1023.7,4.0,2.0,7.9,15.9,No
21.5,36.0,0.0,14.4,9.8,50.0,13.0,24.0,43.0,18.0,1004.7,1001.1,2.0,4.0,28.6,35.1,No
17.0,30.2,0.0,6.8,11.1,33.0,6.0,19.0,52.0,41.0,1014.8,1010.8,1.0,1.0,26.0,29.5,No
23.6,33.0,0.0,5.4,10.9,37.0,17.0,19.0,65.0,40.0,1012.1,1008.8,1.0,2.0,27.0,32.8,No
23.7,32.1,0.0,5.6,8.4,33.0,19.0,20.0,72.0,51.0,1013.7,1009.5,4.0,2.0,26.0,31.3,No
27.1,31.0,0.0,4.6,1.2,54.0,35.0,30.0,73.0,88.0,1005.0,1003.3,7.0,7.0,29.7,25.8,Yes
22.2,31.9,0.0,8.4,10.3,35.0,7.0,24.0,58.0,48.0,1014.0,1010.6,6.0,6.0,28.0,31.5,No
23.4,33.1,25.6,7.0,10.9,50.0,19.0,30.0,72.0,42.0,1011.1,1007.3,5.0,2.0,27.7,32.7,No
26.1,31.3,9.2,6.2,4.5,59.0,39.0,28.0,84.0,73.0,1005.0,1002.3,8.0,7.0,26.3,30.4,Yes
24.7,34.8,0.0,7.0,11.5,37.0,19.0,24.0,62.0,48.0,1012.7,1009.2,1.0,2.0,28.9,32.6,No
14.6,37.3,0.0,12.0,10.2,28.0,4.0,11.0,11.0,6.0,1017.3,1011.9,3.0,6.0,24.9,36.4,No
24.1,34.0,12.6,5.4,10.8,31.0,7.0,20.0,77.0,60.0,1011.9,1007.6,6.0,7.0,29.7,32.6,No
22.2,35.4,0.0,10.8,3.7,39.0,7.0,13.0,32.0,11.0,1017.5,1013.6,8.0,7.0,27.2,33.7,No
22.5,34.0,18.2,9.2,10.6,52.0,9.0,7.0,63.0,51.0,1010.1,1006.1,7.0,7.0,29.9,32.8,Yes
21.3,36.1,4.4,4.4,7.3,57.0,11.0,17.0,67.0,31.0,1008.8,1004.3,2.0,5.0,27.6,35.1,Yes
19.3,31.4,0.0,6.2,10.1,30.0,17.0,15.0,56.0,45.0,1012.0,1008.8,2.0,2.0,23.4,31.0,No
23.6,42.9,0.0,18.6,13.0,41.0,20.0,15.0,12.0,9.0,1004.4,1000.3,0.0,1.0,35.5,40.4,No
17.1,30.3,0.0,9.2,11.1,48.0,17.0,13.0,33.0,14.0,1018.3,1013.2,1.0,1.0,19.5,28.8,No
25.6,35.7,0.0,6.6,9.0,50.0,11.0,26.0,73.0,56.0,1009.9,1006.6,4.0,6.0,30.9,34.5,No
18.6,38.0,0.0,12.6,11.6,33.0,9.0,15.0,23.0,13.0,1014.0,1009.3,1.0,1.0,30.6,37.1,No
25.6,33.2,0.6,3.0,8.1,39.0,11.0,22.0,81.0,66.0,1008.5,1004.7,6.0,5.0,29.4,32.5,No
16.7,29.3,0.0,6.6,10.8,33.0,22.0,6.0,36.0,23.0,1017.8,1012.7,0.0,1.0,18.7,28.6,No
19.5,31.0,0.0,7.4,7.5,48.0,24.0,17.0,64.0,30.0,1015.1,1010.6,7.0,1.0,23.8,30.1,No
19.5,43.0,0.0,14.6,11.0,52.0,33.0,17.0,7.0,4.0,1005.3,1000.7,0.0,5.0,37.2,42.2,No
24.9,37.9,1.0,11.6,8.8,65.0,11.0,24.0,39.0,39.0,1003.1,999.9,3.0,7.0,31.6,32.2,No
16.7,33.5,0.0,12.6,11.6,48.0,24.0,22.0,32.0,30.0,1013.6,1010.1,1.0,2.0,25.3,31.8,No
25.8,33.6,0.0,7.4,10.4,33.0,15.0,20.0,70.0,68.0,1009.9,1005.5,6.0,6.0,30.3,32.2,No
23.8,35.0,0.0,7.8,10.6,35.0,15.0,20.0,82.0,41.0,1015.1,1010.3,5.0,5.0,26.4,32.2,No
24.3,35.1,0.0,8.8,11.2,35.0,22.0,24.0,64.0,33.0,1014.3,1010.2,5.0,5.0,29.0,33.5,No
17.8,37.1,0.0,12.4,13.0,44.0,20.0,28.0,10.0,6.0,1012.8,1009.1,1.0,1.0,31.1,36.6,No
23.7,38.8,0.0,11.4,12.0,41.0,15.0,9.0,48.0,14.0,1006.3,1002.9,7.0,2.0,30.1,37.8,No
20.5,31.7,0.0,7.0,11.1,37.0,20.0,13.0,54.0,39.0,1012.6,1009.0,2.0,5.0,25.7,30.5,No
15.9,33.6,0.0,15.8,11.9,41.0,26.0,20.0,15.0,11.0,1016.3,1011.2,0.0,0.0,25.0,32.8,No
17.4,19.0,5.2,7.0,0.0,26.0,9.0,9.0,92.0,88.0,1018.5,1015.2,8.0,8.0,18.2,18.8,Yes
13.8,35.3,0.0,11.2,11.8,50.0,13.0,20.0,16.0,5.0,1019.6,1015.4,0.0,1.0,29.4,33.9,No
22.1,34.3,57.6,12.4,5.5,102.0,13.0,22.0,83.0,48.0,1013.0,1008.2,7.0,6.0,26.9,34.0,Yes
25.2,33.8,0.0,5.0,11.3,35.0,9.0,24.0,63.0,61.0,1013.9,1009.5,4.0,1.0,29.9,32.3,No
18.7,32.6,0.0,4.6,10.8,33.0,13.0,20.0,59.0,48.0,1012.3,1008.7,0.0,2.0,25.1,30.8,No
27.2,34.6,0.0,8.0,11.2,41.0,19.0,31.0,68.0,59.0,1010.4,1006.8,6.0,3.0,31.0,33.3,No
17.6,32.4,0.0,6.6,10.9,33.0,17.0,24.0,49.0,33.0,1014.8,1010.7,2.0,1.0,23.4,31.6,No
20.7,30.8,0.0,9.0,11.1,44.0,28.0,20.0,48.0,40.0,1013.5,1008.9,1.0,1.0,24.4,30.0,No
10.1,16.9,0.0,4.0,9.1,35.0,13.0,17.0,70.0,39.0,1022.6,1019.1,5.0,1.0,11.1,16.1,No
26.4,30.7,0.0,6.2,0.8,41.0,13.0,13.0,74.0,90.0,1008.9,1007.1,7.0,7.0,30.6,26.8,Yes
16.9,32.4,0.0,7.0,13.4,28.0,15.0,9.0,41.0,24.0,1009.8,1006.6,1.0,2.0,25.6,31.7,No
9.3,29.0,0.0,7.4,11.0,28.0,4.0,9.0,21.0,11.0,1018.8,1014.1,1.0,0.0,19.4,28.2,No
25.9,33.6,0.0,7.6,6.3,35.0,15.0,31.0,77.0,66.0,1009.0,1005.1,6.0,6.0,30.4,32.9,Yes
16.3,28.8,0.0,7.4,11.1,50.0,24.0,7.0,48.0,28.0,1013.8,1010.0,1.0,1.0,20.5,28.4,No
24.8,33.3,3.2,3.6,5.1,33.0,13.0,22.0,93.0,54.0,1008.3,1004.8,7.0,7.0,25.5,32.7,Yes
-1.2,18.8,0.0,7.0,10.7,39.0,7.0,20.0,51.0,19.0,1026.8,1022.2,0.0,0.0,8.9,17.8,No
18.3,38.7,0.0,13.4,8.9,43.0,19.0,11.0,14.0,8.0,1017.4,1012.1,4.0,7.0,30.7,38.1,No
26.5,33.1,1.6,3.8,8.2,44.0,13.0,17.0,81.0,59.0,1009.5,1006.7,7.0,7.0,29.2,32.1,Yes
15.9,28.8,0.0,6.6,11.1,41.0,24.0,17.0,26.0,16.0,1015.7,1011.3,2.0,2.0,19.6,28.4,No
24.4,31.6,4.0,3.4,3.3,31.0,2.0,17.0,81.0,73.0,1007.9,1005.3,6.0,7.0,28.4,30.0,No
24.7,37.3,0.8,8.2,10.8,37.0,26.0,13.0,55.0,29.0,1007.7,1003.5,4.0,6.0,29.9,36.1,No
10.7,29.3,0.0,9.0,9.4,41.0,19.0,20.0,33.0,17.0,1018.9,1014.3,4.0,7.0,21.2,28.8,No
1.9,23.9,0.0,3.4,10.2,20.0,4.0,9.0,50.0,14.0,1021.7,1017.5,0.0,0.0,11.5,23.5,No
21.5,38.0,0.0,13.0,8.4,30.0,6.0,7.0,39.0,18.0,1017.1,1012.4,2.0,1.0,28.8,35.7,No
10.0,27.3,0.0,7.6,10.4,31.0,19.0,15.0,43.0,20.0,1021.0,1016.9,0.0,0.0,18.0,26.8,No
25.5,31.9,46.2,10.2,1.6,37.0,13.0,9.0,93.0,78.0,1010.4,1007.5,8.0,8.0,25.9,28.7,Yes
18.1,30.3,0.0,4.8,10.7,41.0,11.0,22.0,68.0,47.0,1014.2,1010.8,1.0,2.0,24.4,29.4,No
24.6,34.3,0.0,5.2,8.7,57.0,28.0,33.0,59.0,37.0,1015.0,1011.2,5.0,7.0,27.7,33.0,No
25.4,32.1,0.2,5.0,10.8,35.0,11.0,28.0,75.0,66.0,1009.1,1006.0,1.0,1.0,29.2,31.4,No
16.8,29.8,0.0,6.4,11.0,39.0,7.0,20.0,52.0,28.0,1014.6,1010.8,3.0,4.0,21.6,29.4,No
23.2,36.6,0.0,11.4,10.2,41.0,17.0,19.0,21.0,15.0,1014.2,1010.2,2.0,6.0,28.4,35.8,No
19.1,31.6,0.0,4.0,10.9,33.0,11.0,20.0,69.0,40.0,1015.3,1010.8,1.0,1.0,24.7,31.2,No
13.7,27.6,0.0,6.0,9.8,41.0,20.0,13.0,44.0,22.0,1017.3,1014.1,2.0,5.0,17.7,26.9,No
24.1,30.3,0.8,5.8,6.8,37.0,13.0,22.0,82.0,65.0,1010.0,1007.4,7.0,4.0,25.5,29.6,Yes
5.7,22.9,0.0,5.0,10.0,46.0,13.0,20.0,58.0,27.0,1020.0,1016.0,5.0,2.0,14.9,21.9,No
24.0,34.2,5.4,5.0,8.0,69.0,13.0,20.0,80.0,70.0,1010.0,1006.3,4.0,6.0,29.9,30.9,Yes
16.3,25.7,6.2,3.0,5.7,35.0,17.0,22.0,87.0,51.0,1018.6,1015.3,8.0,4.0,17.5,25.1,No
23.8,33.9,0.0,6.4,10.8,31.0,13.0,15.0,67.0,59.0,1010.9,1008.3,6.0,3.0,28.3,31.2,No
25.7,37.5,0.0,8.0,11.5,50.0,24.0,15.0,64.0,16.0,1014.8,1009.1,1.0,1.0,30.1,36.8,Yes
22.2,32.7,0.0,8.2,10.9,44.0,22.0,24.0,39.0,35.0,1013.4,1009.7,2.0,7.0,25.0,32.3,No
16.5,28.9,0.0,6.8,10.6,28.0,6.0,22.0,62.0,55.0,1013.7,1010.3,3.0,2.0,24.2,27.5,No
21.8,33.8,0.0,6.4,10.7,37.0,9.0,22.0,60.0,41.0,1014.7,1010.5,2.0,1.0,28.2,31.7,No
24.0,33.5,0.0,5.6,10.2,28.0,9.0,19.0,69.0,53.0,1013.6,1010.1,1.0,2.0,28.8,32.3,No
19.2,30.1,0.0,9.2,11.7,48.0,22.0,19.0,47.0,37.0,1012.4,1009.2,7.0,8.0,22.7,29.2,No
11.1,34.2,0.0,11.0,13.3,52.0,4.0,17.0,18.0,11.0,1015.0,1010.5,0.0,0.0,25.5,32.4,No
25.3,33.3,0.2,3.2,10.9,33.0,13.0,24.0,85.0,63.0,1012.6,1008.5,7.0,5.0,27.7,32.1,No
25.2,33.9,0.0,8.0,8.2,52.0,31.0,30.0,59.0,39.0,1012.4,1010.1,5.0,7.0,28.4,33.6,No
25.2,31.9,0.2,4.8,8.6,31.0,19.0,4.0,78.0,74.0,1011.0,1008.3,6.0,7.0,27.9,29.3,Yes
20.4,33.5,0.0,6.8,10.9,44.0,9.0,26.0,65.0,33.0,1014.7,1010.3,3.0,2.0,26.6,32.3,No
24.8,41.8,0.0,13.4,9.2,50.0,9.0,24.0,22.0,15.0,1003.4,999.9,3.0,6.0,35.1,41.2,No
25.0,32.5,0.0,7.4,8.2,37.0,11.0,24.0,71.0,58.0,1010.5,1007.4,5.0,6.0,28.9,31.0,No
23.4,34.5,0.0,7.2,11.4,35.0,17.0,17.0,49.0,44.0,1012.1,1008.8,1.0,1.0,29.0,33.0,No
13.8,28.0,0.0,8.0,11.5,50.0,19.0,24.0,40.0,26.0,1020.8,1017.9,2.0,1.0,21.4,27.4,No
26.6,34.5,0.0,5.8,9.0,37.0,6.0,20.0,83.0,70.0,1011.2,1008.0,6.0,6.0,30.2,31.0,No
20.7,32.3,0.0,6.6,5.6,41.0,17.0,30.0,74.0,21.0,1015.0,1011.9,6.0,7.0,23.3,31.6,No
22.9,34.4,0.0,8.0,11.5,39.0,15.0,28.0,55.0,33.0,1015.4,1010.4,1.0,1.0,29.0,33.5,No
19.2,31.1,0.0,7.6,10.9,50.0,28.0,31.0,40.0,30.0,1017.4,1013.8,3.0,5.0,24.0,30.4,No
9.0,32.3,0.0,10.2,11.4,56.0,22.0,30.0,10.0,4.0,1013.6,1009.3,0.0,1.0,23.8,30.8,No
24.5,32.8,0.2,2.8,7.3,31.0,11.0,13.0,81.0,56.0,1010.4,1007.0,7.0,7.0,27.8,32.7,No
21.4,37.7,0.0,12.0,12.9,50.0,15.0,20.0,36.0,21.0,1007.0,1001.7,6.0,2.0,30.6,37.2,No
27.2,32.6,0.0,7.8,4.4,33.0,13.0,17.0,74.0,62.0,1013.6,1010.2,7.0,7.0,29.6,31.6,No
6.7,24.1,0.0,8.4,10.9,50.0,11.0,24.0,36.0,19.0,1022.3,1019.2,1.0,4.0,16.8,23.4,No
28.3,32.7,0.0,6.8,8.5,54.0,26.0,39.0,77.0,70.0,1007.8,1004.9,7.0,5.0,30.0,31.9,Yes
3.5,19.2,0.0,3.2,10.5,35.0,9.0,17.0,33.0,20.0,1022.4,1019.1,0.0,0.0,12.0,18.4,No
1.2,16.2,0.0,7.4,9.8,41.0,15.0,26.0,57.0,34.0,1027.4,1025.3,1.0,0.0,9.7,15.6,No
7.2,14.8,0.0,1.2,3.0,24.0,6.0,6.0,59.0,42.0,1022.4,1019.6,7.0,6.0,9.5,13.9,No
15.7,28.2,0.0,5.4,11.1,39.0,19.0,9.0,50.0,22.0,1015.5,1012.2,5.0,3.0,20.4,28.0,No
25.0,32.7,3.4,7.4,10.1,31.0,11.0,9.0,66.0,61.0,1010.8,1007.3,7.0,7.0,30.2,30.9,Yes
12.7,33.3,0.0,7.6,6.1,46.0,7.0,20.0,22.0,14.0,1011.3,1008.1,4.0,6.0,25.4,32.1,Yes
24.5,30.9,0.0,12.0,4.3,46.0,24.0,24.0,24.0,36.0,1015.7,1012.8,7.0,7.0,26.9,30.3,No
23.3,32.9,30.6,7.0,11.3,28.0,9.0,15.0,71.0,51.0,1010.8,1006.1,6.0,2.0,28.7,32.1,No
23.3,33.7,34.0,7.6,5.9,50.0,13.0,15.0,86.0,58.0,1011.0,1006.6,7.0,7.0,27.2,33.3,Yes
6.5,16.1,0.0,3.4,8.5,35.0,17.0,17.0,81.0,42.0,1026.0,1023.7,5.0,2.0,11.1,15.0,No
20.5,34.4,17.6,9.2,9.3,72.0,15.0,33.0,61.0,64.0,1013.9,1009.4,6.0,4.0,29.9,32.0,Yes
16.4,27.9,0.0,14.6,10.2,48.0,30.0,19.0,16.0,14.0,1016.0,1011.6,4.0,6.0,21.0,26.7,No
24.0,30.8,34.8,3.0,5.1,37.0,19.0,19.0,88.0,82.0,1006.1,1004.4,8.0,7.0,26.5,28.7,Yes
9.4,34.5,0.0,9.8,12.3,35.0,20.0,13.0,6.0,5.0,1019.1,1013.5,0.0,0.0,25.6,33.9,No
16.8,27.0,0.0,5.6,10.6,48.0,33.0,19.0,63.0,37.0,1014.6,1011.2,6.0,6.0,18.0,26.1,No
25.9,35.1,0.0,7.6,11.2,39.0,22.0,28.0,67.0,56.0,1011.3,1007.3,6.0,5.0,30.6,33.2,No
7.5,28.9,0.0,10.6,12.7,43.0,20.0,20.0,22.0,10.0,1018.0,1013.0,1.0,1.0,20.6,26.8,No
18.7,31.2,0.0,6.2,10.9,41.0,20.0,24.0,70.0,39.0,1013.1,1010.4,1.0,1.0,24.1,30.4,No
12.4,34.2,0.0,15.2,13.3,44.0,15.0,22.0,11.0,6.0,1012.2,1007.2,0.0,0.0,25.4,31.6,No
25.9,33.7,0.0,5.6,11.4,37.0,15.0,20.0,72.0,36.0,1013.9,1009.7,5.0,2.0,29.4,32.9,No
21.0,31.0,0.2,4.0,6.0,33.0,11.0,9.0,95.0,55.0,1008.7,1005.3,8.0,7.0,22.7,30.7,No
22.4,30.5,0.0,4.0,4.6,35.0,13.0,9.0,74.0,71.0,1013.9,1010.7,2.0,6.0,26.0,28.8,No
24.5,33.7,0.0,5.6,11.1,28.0,6.0,20.0,72.0,58.0,1012.1,1008.7,3.0,7.0,30.2,32.8,No
20.6,21.9,23.4,6.4,0.0,52.0,22.0,31.0,95.0,95.0,1007.4,1003.9,8.0,8.0,21.1,19.0,Yes
22.9,32.8,0.0,7.4,9.9,41.0,15.0,26.0,64.0,52.0,1014.4,1009.9,3.0,5.0,28.9,31.7,Yes
24.1,33.4,0.0,7.2,11.6,39.0,9.0,28.0,61.0,48.0,1013.1,1009.2,1.0,1.0,29.0,31.9,No
25.6,35.7,0.0,7.8,11.8,44.0,15.0,24.0,69.0,31.0,1013.2,1008.5,2.0,1.0,29.8,35.0,No
21.4,30.5,0.0,6.8,10.1,37.0,19.0,24.0,74.0,48.0,1014.3,1010.4,3.0,4.0,22.9,29.3,No
21.8,31.3,0.0,6.2,10.9,33.0,22.0,20.0,41.0,47.0,1014.8,1010.8,5.0,6.0,25.4,29.3,No
25.0,34.3,0.0,7.8,10.9,41.0,28.0,20.0,55.0,37.0,1013.2,1009.4,1.0,1.0,28.7,33.9,No
24.9,34.5,0.0,4.8,9.9,37.0,4.0,20.0,67.0,56.0,1009.4,1006.8,2.0,4.0,29.6,32.8,No
19.1,34.7,0.0,9.2,11.8,44.0,7.0,13.0,46.0,24.0,1008.4,1004.6,1.0,5.0,28.1,34.2,No
23.6,33.6,24.6,6.6,8.5,46.0,7.0,13.0,83.0,59.0,1009.7,1006.3,7.0,3.0,26.8,31.7,Yes
27.4,35.0,0.0,7.8,6.5,31.0,13.0,17.0,69.0,48.0,1011.0,1007.8,6.0,7.0,29.9,33.7,Yes
23.7,32.1,0.4,5.8,11.2,43.0,24.0,24.0,68.0,41.0,1013.0,1008.5,1.0,1.0,26.2,31.6,No
25.4,34.9,0.6,5.2,9.2,43.0,6.0,11.0,64.0,63.0,1011.9,1007.3,2.0,7.0,30.6,31.8,No
24.6,29.6,13.8,6.4,0.2,67.0,17.0,30.0,84.0,79.0,1002.7,1000.1,8.0,8.0,27.3,28.3,Yes
19.8,31.3,0.0,7.2,10.2,33.0,6.0,26.0,91.0,54.0,1016.2,1011.8,2.0,2.0,23.8,29.5,No
22.6,32.9,2.0,5.8,7.1,39.0,13.0,13.0,86.0,59.0,1011.4,1007.1,7.0,6.0,25.1,32.2,No
24.0,35.2,0.0,8.4,10.8,46.0,11.0,24.0,58.0,50.0,1012.4,1008.1,1.0,3.0,29.4,32.6,Yes
25.8,34.3,1.8,5.0,11.6,31.0,9.0,19.0,70.0,52.0,1008.6,1005.2,2.0,1.0,30.5,33.8,No
17.6,36.6,0.0,14.6,11.6,50.0,15.0,22.0,22.0,13.0,1015.1,1010.3,0.0,4.0,28.5,35.6,No
21.2,32.6,0.0,7.6,8.6,37.0,13.0,11.0,56.0,28.0,1014.6,1011.2,7.0,0.0,24.8,32.0,No
11.7,32.0,0.0,7.2,12.9,30.0,11.0,13.0,24.0,12.0,1012.8,1007.7,0.0,1.0,26.4,31.5,No
25.2,30.0,9.2,3.8,1.4,44.0,2.0,9.0,78.0,95.0,1006.5,1004.2,7.0,7.0,27.8,24.8,Yes
25.1,34.3,0.0,7.2,8.9,57.0,9.0,31.0,77.0,61.0,1010.8,1008.1,7.0,6.0,30.3,33.2,Yes
25.7,33.3,0.0,4.0,8.3,31.0,13.0,19.0,73.0,57.0,1010.5,1007.1,6.0,4.0,30.0,32.6,No
17.5,36.3,0.0,12.0,12.7,50.0,17.0,28.0,34.0,17.0,1006.4,1002.3,8.0,7.0,28.8,35.4,No
25.4,34.1,1.2,7.6,9.4,31.0,11.0,24.0,77.0,60.0,1006.7,1003.5,7.0,7.0,29.1,33.0,No
24.6,32.5,16.8,6.0,6.1,33.0,7.0,20.0,92.0,61.0,1007.8,1004.2,7.0,7.0,25.8,32.2,No
27.2,34.4,0.0,5.4,3.2,30.0,9.0,17.0,72.0,58.0,1008.3,1005.0,7.0,7.0,31.6,33.3,No
11.3,30.3,0.0,11.0,11.3,46.0,9.0,24.0,30.0,13.0,1018.1,1013.6,0.0,2.0,21.4,29.1,No
18.5,22.3,14.8,2.2,0.0,33.0,24.0,15.0,89.0,75.0,1015.1,1012.7,7.0,8.0,19.6,22.0,No
-0.6,16.4,0.0,3.4,10.5,31.0,6.0,11.0,44.0,27.0,1023.6,1020.5,0.0,0.0,7.0,15.4,No
12.2,23.8,0.0,7.8,5.8,31.0,13.0,9.0,35.0,33.0,1014.4,1012.3,7.0,5.0,17.0,22.7,No
24.4,39.6,0.0,14.6,12.3,44.0,26.0,24.0,16.0,8.0,1014.1,1010.4,0.0,2.0,31.5,38.0,No
27.3,32.9,0.0,7.6,10.3,43.0,19.0,35.0,73.0,67.0,1011.3,1008.6,3.0,2.0,30.1,31.9,No
25.5,35.2,0.0,7.8,8.3,48.0,15.0,30.0,70.0,45.0,1013.1,1008.2,5.0,3.0,28.0,32.9,No
25.4,33.1,0.0,6.4,9.5,37.0,9.0,26.0,70.0,62.0,1011.3,1006.1,6.0,2.0,29.7,32.2,No
24.1,33.0,0.0,6.0,10.9,37.0,7.0,28.0,79.0,60.0,1014.5,1011.2,1.0,4.0,29.0,31.6,No
23.8,34.3,0.0,7.8,10.6,35.0,11.0,26.0,71.0,35.0,1013.9,1010.0,4.0,1.0,27.7,33.9,No
-2.1,17.0,0.0,3.4,10.2,35.0,9.0,19.0,64.0,26.0,1022.6,1018.3,0.0,0.0,6.7,16.4,No
28.3,33.8,0.0,7.8,5.8,39.0,19.0,30.0,80.0,64.0,1006.3,1003.6,7.0,7.0,30.0,33.5,Yes
11.3,32.7,0.0,9.8,10.8,57.0,6.0,22.0,20.0,11.0,1017.6,1013.8,1.0,2.0,23.1,31.6,No
27.4,33.8,0.6,7.4,9.0,33.0,15.0,22.0,68.0,51.0,1010.6,1006.4,5.0,5.0,29.6,33.5,No
24.6,35.5,0.0,7.6,11.2,39.0,22.0,28.0,62.0,53.0,1014.2,1009.5,1.0,3.0,29.4,31.8,Yes
2.4,24.9,0.0,9.6,11.7,31.0,13.0,9.0,14.0,6.0,1022.9,1018.0,0.0,0.0,16.1,23.2,No
18.8,40.8,0.0,14.6,12.8,43.0,9.0,20.0,11.0,5.0,1009.8,1006.7,0.0,0.0,33.6,39.7,No
0.8,23.2,0.0,8.8,11.7,39.0,15.0,19.0,15.0,5.0,1024.3,1018.8,0.0,0.0,14.0,21.7,No
15.1,27.8,0.0,8.2,11.7,31.0,19.0,15.0,35.0,26.0,1014.1,1009.9,0.0,1.0,21.8,27.1,No
24.2,32.1,47.4,7.8,5.6,35.0,17.0,22.0,80.0,89.0,1012.9,1009.5,5.0,8.0,28.4,27.0,Yes
25.0,32.5,0.0,7.0,10.2,30.0,11.0,20.0,69.0,53.0,1014.9,1010.6,3.0,6.0,29.4,31.6,No
1.5,21.1,0.0,7.0,11.3,41.0,11.0,17.0,25.0,13.0,1026.0,1022.0,0.0,0.0,14.2,20.6,No
21.1,32.8,0.0,11.0,9.9,35.0,17.0,19.0,40.0,25.0,1012.9,1009.0,5.0,1.0,23.0,31.3,No
26.5,33.5,6.2,6.2,9.5,52.0,6.0,20.0,80.0,64.0,1009.6,1005.7,7.0,7.0,30.2,32.8,Yes
18.1,31.5,0.0,7.0,11.1,33.0,17.0,17.0,50.0,39.0,1016.9,1012.8,0.0,0.0,23.3,29.2,No
22.4,33.2,0.0,6.8,11.2,46.0,13.0,20.0,55.0,26.0,1013.8,1010.1,1.0,1.0,25.8,32.8,No
22.6,30.9,0.8,3.0,0.5,44.0,22.0,24.0,67.0,46.0,1007.0,1003.7,7.0,7.0,26.0,30.0,Yes
25.9,32.9,1.4,3.6,5.7,39.0,9.0,24.0,86.0,67.0,1007.5,1003.8,7.0,7.0,28.8,30.9,Yes
25.1,33.4,0.4,6.4,2.7,48.0,2.0,30.0,91.0,73.0,1010.4,1006.9,7.0,7.0,26.8,32.8,Yes
19.0,29.4,0.0,7.6,10.4,46.0,20.0,17.0,31.0,24.0,1017.3,1013.9,3.0,1.0,21.8,28.6,No
26.0,34.3,1.8,5.8,7.1,35.0,13.0,15.0,71.0,77.0,1009.2,1005.8,7.0,7.0,30.7,30.7,Yes
16.9,30.3,0.0,5.4,10.9,33.0,11.0,17.0,41.0,43.0,1016.6,1012.9,1.0,0.0,21.8,28.7,No
21.4,29.9,0.0,5.4,8.1,26.0,9.0,15.0,61.0,57.0,1013.3,1009.8,2.0,2.0,26.9,29.9,No
21.8,36.3,0.0,11.8,11.4,52.0,19.0,17.0,36.0,19.0,1013.1,1009.9,2.0,1.0,28.9,34.7,No
10.2,34.7,0.0,7.6,11.2,20.0,4.0,9.0,19.0,8.0,1015.9,1010.5,2.0,4.0,22.7,34.1,No
5.5,20.8,0.0,5.4,9.8,31.0,11.0,17.0,50.0,26.0,1024.7,1020.8,4.0,5.0,13.8,20.3,No
27.0,33.2,0.8,6.2,5.5,39.0,22.0,19.0,64.0,57.0,1006.5,1003.9,7.0,7.0,31.6,32.3,No
25.0,35.5,0.0,6.8,9.3,39.0,20.0,22.0,70.0,41.0,1012.7,1008.9,5.0,2.0,28.1,34.3,No
26.6,32.6,1.0,5.2,8.7,56.0,20.0,19.0,69.0,78.0,1009.0,1006.8,7.0,7.0,30.0,28.3,No
3.0,19.0,0.0,4.0,10.3,39.0,9.0,15.0,63.0,25.0,1025.6,1020.8,2.0,0.0,10.1,18.3,No
17.6,42.6,0.0,14.0,12.8,33.0,15.0,13.0,11.0,6.0,1008.5,1004.1,1.0,2.0,33.8,40.6,No
20.7,37.8,0.0,9.8,12.4,39.0,9.0,15.0,25.0,13.0,1012.0,1007.9,1.0,3.0,31.2,35.7,No
28.6,35.3,0.0,8.4,10.7,48.0,17.0,35.0,67.0,62.0,1011.0,1005.8,4.0,2.0,31.6,33.3,No
13.6,33.5,0.0,11.4,11.8,43.0,22.0,11.0,18.0,12.0,1021.8,1017.5,0.0,1.0,28.2,32.5,No
