ra,dec,run,camcol,field,class,redshift,plate,mjd
30.275772,1.8416797,7717,3,531,STAR,-0.0004782932,4271,55507
30.226201,1.8367315,8062,2,98,GALAXY,0.4683206,4271,55507
30.203876,1.8040262,8062,2,98,GALAXY,0.4690261,4271,55507
30.199597,1.9115691,7717,3,531,GALAXY,0.2547603,4271,55507
30.179797,1.9748116,7717,3,531,GALAXY,0.3508966,4271,55507
30.30678,1.9409481,7717,3,532,GALAXY,0.4659879,4271,55507
30.293298,2.025892,7717,3,532,QSO,2.522755,4271,55507
30.197397,2.0160313,7717,3,531,GALAXY,0.6224639,4271,55507
30.122526,2.2124092,8062,3,97,GALAXY,0.5907808,4271,55507
30.254132,2.1165337,8062,3,98,QSO,2.15943,4271,55507
30.201995,2.196953,8062,3,98,GALAXY,0.7192396,4271,55507
30.25706,2.2108256,8062,3,98,GALAXY,0.6143228,4271,55507
30.163161,2.187047,8062,3,97,GALAXY,0.5642701,4271,55507
30.216973,1.3036062,8062,1,98,GALAXY,0.5806488,4271,55507
30.173871,1.0477477,7717,1,531,STAR,-0.0002180356,4271,55507
30.197072,0.93532799,4263,6,317,GALAXY,0.5930661,4271,55507
30.168505,1.2536316,8062,1,97,GALAXY,0.3650698,4271,55507
30.146558,1.2710761,8062,1,97,GALAXY,0.7980205,4271,55507
30.180969,1.2291275,8062,1,98,GALAXY,0.5931013,4271,55507
30.195896,1.4205391,8062,1,98,GALAXY,0.5076655,4271,55507
30.123367,1.6268061,7717,2,530,GALAXY,0.5950693,4271,55507
30.185486,1.1460788,7717,1,531,GALAXY,0.5495243,4271,55507
30.18342,1.5604818,7717,2,531,GALAXY,0.2181225,4271,55507
30.19367,1.4031398,8062,1,98,GALAXY,0.364006,4271,55507
30.118475,1.3197038,8062,1,97,GALAXY,0.5815921,4271,55507
30.088573,1.614558,7717,2,530,GALAXY,0.4298202,4271,55507
30.218523,1.6905344,8062,2,98,GALAXY,0.4156081,4271,55507
30.143607,1.3886774,8062,1,97,GALAXY,0.3200318,4271,55507
30.081942,1.7101689,8062,2,97,GALAXY,0.4806062,4271,55507
30.20967,1.3698279,8062,1,98,GALAXY,0.3653903,4271,55507
29.985663,1.9114879,7717,3,530,QSO,0.4493564,4271,55507
29.957951,1.9203805,7717,3,529,GALAXY,0.3496124,4271,55507
30.017766,1.9709325,7717,3,530,GALAXY,0.5863178,4271,55507
30.138644,1.8903814,7717,3,531,GALAXY,0.589255,4271,55507
30.082802,1.9650969,7717,3,530,GALAXY,0.4689136,4271,55507
30.010735,2.1846521,8062,3,96,GALAXY,0.512203,4271,55507
29.934811,1.8212354,8062,2,96,GALAXY,0.7029378,4271,55507
30.048892,1.7982288,8062,2,97,GALAXY,0.5324805,4271,55507
29.983809,2.2789057,7717,4,529,GALAXY,0.2956491,4271,55507
29.965922,1.7234168,8062,2,96,GALAXY,0.5524392,4271,55507
30.120636,2.0762418,8062,3,97,GALAXY,0.4059684,4271,55507
30.023826,2.2000697,8062,3,96,GALAXY,0.4682252,4271,55507
30.048674,1.7468407,8062,2,97,GALAXY,0.3438057,4271,55507
29.987718,2.1314172,8062,3,96,GALAXY,0.6034461,4271,55507
29.849498,1.8077881,8062,2,95,GALAXY,0.5933834,4271,55507
29.988775,1.7266614,8062,2,96,GALAXY,0.5604731,4271,55507
30.028232,2.1794548,8062,3,96,GALAXY,0.5369531,4271,55507
29.946995,1.5485721,7717,2,529,GALAXY,0.5859868,4271,55507
29.920938,1.4218491,8062,1,96,QSO,2.185651,4271,55507
30.083176,1.3177415,8062,1,97,GALAXY,0.5479192,4271,55507
29.880461,1.4551196,7717,2,529,STAR,-0.0005380001,4271,55507
29.938165,1.2549747,8062,1,96,GALAXY,0.5976892,4271,55507
29.924852,1.2031242,7717,1,529,GALAXY,0.6604466,4271,55507
30.140028,1.0577596,7717,1,531,QSO,0.339413,4271,55507
29.925467,1.4574395,7717,2,529,GALAXY,0.4789628,4271,55507
30.031777,1.4636542,7717,2,530,GALAXY,0.1844346,4271,55507
29.969721,1.3092603,8062,1,96,GALAXY,0.4791221,4271,55507
29.896942,1.6327856,7717,2,529,GALAXY,0.586091,4271,55507
30.03221,1.3058263,8062,1,97,GALAXY,0.6076929,4271,55507
29.921659,1.6279609,7717,2,529,GALAXY,0.6858845,4271,55507
29.990322,1.6217865,7717,2,530,GALAXY,0.5940624,4271,55507
29.999158,1.4411566,7717,2,530,GALAXY,0.1362603,4271,55507
29.943478,1.6072842,7717,2,529,GALAXY,0.5302013,4271,55507
29.931734,1.7045174,8062,2,96,GALAXY,0.594083,4271,55507
29.902652,2.1011283,8062,3,96,GALAXY,0.7030064,4271,55507
29.919572,2.1323881,8062,3,96,QSO,2.486038,4271,55507
29.879395,1.7491082,8062,2,95,GALAXY,0.5286191,4271,55507
29.823198,1.9889836,7717,3,528,GALAXY,0.4781126,4271,55507
29.818531,2.0168404,7717,3,528,GALAXY,0.609163,4271,55507
29.857729,1.7154867,8062,2,95,QSO,2.226251,4271,55507
29.827384,2.1164886,8062,3,95,GALAXY,0.5346109,4271,55507
29.93355,2.0989773,8062,3,96,STAR,-0.0009116787,4271,55507
29.89515,1.9723786,7717,3,529,GALAXY,0.703582,4271,55507
29.806789,2.2387144,8062,3,95,GALAXY,0.5930603,4271,55507
29.864576,1.7898867,8062,2,95,GALAXY,0.6756266,4271,55507
29.845089,1.876314,7717,3,529,GALAXY,0.5963153,4271,55507
29.906201,2.1588513,8062,3,96,GALAXY,0.5341904,4271,55507
29.821286,2.0915202,8062,3,95,GALAXY,0.5338574,4271,55507
29.827784,1.7863837,8062,2,95,GALAXY,0.5201587,4271,55507
29.863497,1.8949222,7717,3,529,GALAXY,0.3506172,4271,55507
29.8624,2.1752351,8062,3,95,GALAXY,0.5926374,4271,55507
29.833353,2.2684638,7717,4,528,GALAXY,0.5914795,4271,55507
29.912696,2.063787,8062,3,96,GALAXY,0.6006305,4271,55507
29.692624,1.4533512,7717,2,528,GALAXY,0.478215,4271,55507
29.799781,1.3564078,8062,1,95,GALAXY,0.5683111,4271,55507
29.76954,1.4143852,8062,1,95,GALAXY,0.6064963,4271,55507
29.756212,1.5072199,7717,2,528,GALAXY,0.6067626,4271,55507
29.842287,1.4629008,7717,2,529,GALAXY,0.4784496,4271,55507
29.818144,1.4967902,7717,2,528,QSO,1.658789,4271,55507
29.878325,1.3202204,8062,1,96,GALAXY,0.5277839,4271,55507
29.78361,1.6647881,8062,2,95,GALAXY,0.533912,4271,55507
29.827834,1.3085233,8062,1,95,GALAXY,0.6033337,4271,55507
29.798323,1.6006622,7717,2,528,GALAXY,0.2814735,4271,55507
29.822696,1.6996612,8062,2,95,GALAXY,0.5266166,4271,55507
29.731092,1.6900114,8062,2,94,GALAXY,0.5868816,4271,55507
29.777328,1.4980544,7717,2,528,GALAXY,0.6615592,4271,55507
29.727868,1.6351487,7717,2,528,GALAXY,0.5247933,4271,55507
29.799768,1.5244273,7717,2,528,GALAXY,0.4846061,4271,55507
29.870829,1.6148545,7717,2,529,STAR,0.0001989872,4271,55507
29.690226,1.8030078,8062,2,94,GALAXY,0.5338821,4271,55507
29.815546,1.9140579,7717,3,528,GALAXY,0.0,4271,55507
29.677116,1.696767,8062,2,94,GALAXY,0.5264875,4271,55507
29.584733,1.8457455,8062,2,93,GALAXY,0.4512466,4271,55507
29.737911,1.7770263,8062,2,95,GALAXY,0.3692359,4271,55507
29.608843,1.9896129,7717,3,527,GALAXY,0.5918133,4271,55507
240.45749,25.638908,3900,4,695,GALAXY,0.5642198,3940,55327
240.53054,25.579253,3900,4,696,GALAXY,0.6402063,3940,55327
240.35074,25.629682,3900,4,695,GALAXY,0.6923981,3940,55327
240.39765,25.443216,4002,3,212,GALAXY,0.6264056,3940,55327
240.50843,25.505416,3900,4,696,GALAXY,0.51846,3940,55327
240.35095,25.490012,4002,3,212,STAR,-0.001033101,3940,55327
240.38207,25.305152,4002,3,213,GALAXY,0.4698355,3940,55327
240.26457,25.479006,4002,3,212,GALAXY,0.6781299,3940,55327
240.43217,25.304091,4002,3,213,QSO,0.4493884,3940,55327
240.26424,25.368355,4002,3,212,QSO,2.269941,3940,55327
240.39213,25.359267,4002,3,213,GALAXY,0.4666026,3940,55327
240.41041,25.234061,4002,3,213,GALAXY,0.4696902,3940,55327
240.29293,25.261631,3900,3,696,GALAXY,0.4693177,3940,55327
240.48969,25.210676,4002,3,214,GALAXY,0.6029249,3940,55327
240.32428,25.297989,4002,3,212,QSO,2.181824,3940,55327
240.09704,26.208916,3900,5,691,GALAXY,0.5069143,3940,55327
240.1656,26.164698,3900,5,692,STAR,-0.0005521448,3940,55327
240.1995,26.167962,3900,5,692,GALAXY,0.507209,3940,55327
240.29272,26.064675,3900,5,693,GALAXY,0.2952811,3940,55327
240.18301,26.122839,3900,5,692,GALAXY,0.7286237,3940,55327
240.1463,25.972418,4002,4,209,GALAXY,0.5264399,3940,55327
240.16706,25.876753,4002,4,210,GALAXY,0.3893925,3940,55327
240.19444,25.917868,4002,4,210,GALAXY,0.5625714,3940,55327
240.19169,25.853368,4002,4,210,GALAXY,0.5538784,3940,55327
240.26248,25.884873,4002,4,210,QSO,1.251906,3940,55327
240.36085,25.931248,4002,4,210,GALAXY,0.4123769,3940,55327
240.41561,25.799717,4002,4,211,GALAXY,0.5767868,3940,55327
240.29725,25.740542,3900,4,694,QSO,2.708509,3940,55327
240.44545,25.714692,4002,4,212,GALAXY,0.4587452,3940,55327
240.45927,25.72739,4002,4,212,QSO,1.770832,3940,55327
240.45512,25.684089,3900,4,695,GALAXY,0.4619701,3940,55327
240.27392,25.713007,3900,4,694,QSO,2.31807,3940,55327
240.55161,25.610191,3900,4,696,GALAXY,0.5954924,3940,55327
240.60496,25.628412,4002,4,213,GALAXY,0.5634404,3940,55327
240.55862,25.588887,3900,4,696,GALAXY,0.4621704,3940,55327
240.61715,25.517919,3900,4,696,STAR,-0.0005031532,3940,55327
240.62058,25.549599,3900,4,696,GALAXY,0.614611,3940,55327
240.62252,25.59957,4002,4,213,GALAXY,0.5946473,3940,55327
240.67426,25.51615,3900,4,697,QSO,2.280824,3940,55327
240.53458,25.433532,3900,4,696,GALAXY,0.4640323,3940,55327
240.64985,25.546981,3900,4,696,GALAXY,0.6117902,3940,55327
240.55838,25.446112,3900,4,696,GALAXY,0.516825,3940,55327
240.55622,25.384167,4002,3,213,STAR,-0.0005707791,3940,55327
240.65269,25.443075,3900,4,697,GALAXY,0.7728359,3940,55327
240.53683,25.357491,4002,3,213,GALAXY,0.6021972,3940,55327
240.62535,25.384625,3900,4,697,GALAXY,0.5303047,3940,55327
240.70918,25.305539,3900,4,698,STAR,-0.0003450616,3940,55327
240.53061,25.310715,4002,3,213,GALAXY,0.4331851,3940,55327
240.65293,25.159991,4002,3,215,GALAXY,0.5292355,3940,55327
240.49265,25.789392,4002,4,212,GALAXY,0.6532235,3940,55327
240.60304,25.876309,3900,5,695,GALAXY,0.3180838,3940,55327
240.58779,25.812889,4002,4,212,GALAXY,0.5840476,3940,55327
240.42983,26.042164,3900,5,693,QSO,0.7908386,3940,55327
240.71816,25.800165,3900,5,696,GALAXY,0.7013513,3940,55327
240.65856,25.727993,4002,4,213,GALAXY,0.5170214,3940,55327
240.56229,25.75608,4002,4,212,STAR,-0.0005817115,3940,55327
240.50797,25.675909,4002,4,212,GALAXY,0.5775668,3940,55327
240.50334,25.875143,4002,4,211,STAR,-0.000335664,3940,55327
240.6743,25.713099,4002,4,213,GALAXY,0.6834928,3940,55327
240.73684,25.731751,4002,4,213,GALAXY,0.6553538,3940,55327
240.63402,25.758597,4002,4,212,GALAXY,0.4630646,3940,55327
240.6801,25.673194,4002,4,213,GALAXY,0.5645632,3940,55327
240.57501,25.698665,4002,4,212,QSO,2.659832,3940,55327
240.66659,25.65707,4002,4,213,GALAXY,0.462509,3940,55327
240.62076,25.704782,4002,4,213,QSO,2.199642,3940,55327
240.72333,25.610439,4002,4,213,GALAXY,0.5641481,3940,55327
240.49336,25.654575,3900,4,695,QSO,2.395204,3940,55327
240.93121,25.541391,4002,4,215,GALAXY,0.5125028,3940,55327
240.78418,25.553149,4002,4,214,GALAXY,0.3283688,3940,55327
240.77202,25.390567,3900,4,698,GALAXY,0.5295347,3940,55327
240.78297,25.460008,3900,4,697,GALAXY,0.6181869,3940,55327
240.82575,25.387681,3900,4,698,GALAXY,0.5666839,3940,55327
240.93009,25.521057,4002,4,215,GALAXY,0.5171024,3940,55327
240.88669,25.338772,3900,4,698,GALAXY,0.5723417,3940,55327
240.71997,25.58861,4002,4,213,GALAXY,0.5849304,3940,55327
240.83112,25.294262,3900,4,698,GALAXY,0.7870738,3940,55327
240.73799,25.50599,3900,4,697,QSO,2.249595,3940,55327
240.92507,25.422819,3900,4,698,GALAXY,0.53109,3940,55327
240.82933,25.349133,3900,4,698,QSO,0.6377425,3940,55327
240.79933,25.308171,3900,4,698,GALAXY,0.5648648,3940,55327
240.87178,25.285964,3900,4,698,GALAXY,0.5438148,3940,55327
240.79593,25.271304,3900,4,698,GALAXY,0.5801491,3940,55327
240.89399,25.183054,4002,3,216,GALAXY,0.6398543,3940,55327
240.793,25.21493,4002,3,215,GALAXY,0.1710723,3940,55327
240.91015,25.166625,4002,3,216,GALAXY,0.5665939,3940,55327
240.81512,25.208311,4002,3,215,GALAXY,0.4198236,3940,55327
240.74171,25.84381,3900,5,696,GALAXY,0.4573491,3940,55327
240.99538,25.94021,4002,5,214,STAR,-0.0003597024,3940,55327
240.85233,25.786451,3900,5,697,GALAXY,0.5413753,3940,55327
240.7973,25.816001,3900,5,696,GALAXY,0.5666372,3940,55327
240.7832,26.37047,3919,2,246,STAR,-0.0004424799,3940,55327
240.87575,25.760295,3900,5,697,GALAXY,0.465415,3940,55327
240.79041,25.88756,3900,5,696,STAR,-0.0002321137,3940,55327
240.95594,25.697114,3900,5,697,GALAXY,0.6514581,3940,55327
240.76834,25.707456,4002,4,213,STAR,-0.0005357481,3940,55327
241.0979,25.659414,3900,5,698,GALAXY,0.5981967,3940,55327
240.76249,25.742674,4002,4,213,QSO,2.97222,3940,55327
240.88708,25.61273,4002,4,214,GALAXY,0.5734343,3940,55327
240.80975,25.749216,3900,5,696,GALAXY,0.3913582,3940,55327
241.03331,25.639869,3900,5,698,GALAXY,0.4293896,3940,55327
241.06199,25.687975,3900,5,698,GALAXY,0.2319822,3940,55327
240.9997,25.597013,4002,4,215,GALAXY,0.6368837,3940,55327
241.05304,25.609123,3900,5,698,GALAXY,0.4296553,3940,55327
240.80171,25.657178,4002,4,214,STAR,-4.862254e-05,3940,55327
241.18116,25.601254,3900,5,699,GALAXY,0.5396528,3940,55327
241.02764,25.598693,4002,4,215,STAR,-3.801854e-05,3940,55327
240.94991,25.562975,4002,4,215,GALAXY,0.5107073,3940,55327
241.06221,25.569217,4002,4,215,STAR,-0.0002599462,3940,55327
240.97578,25.428193,4002,4,215,GALAXY,0.2157333,3940,55327
240.91643,25.389421,3900,4,698,GALAXY,0.5319306,3940,55327
241.11107,25.451165,4002,4,216,QSO,0.4250862,3940,55327
241.09729,25.407906,4002,4,216,GALAXY,0.4249204,3940,55327
241.27928,25.391849,4002,4,217,GALAXY,0.4085892,3940,55327
241.20488,25.457223,4002,4,216,GALAXY,0.5837414,3940,55327
241.25845,25.370938,4002,4,217,QSO,0.9667698,3940,55327
241.20182,25.365145,4002,4,217,GALAXY,0.5742037,3940,55327
241.14927,25.308848,4002,4,217,GALAXY,0.5448405,3940,55327
241.15948,25.267322,3900,4,700,QSO,2.689274,3940,55327
241.05163,25.178019,3900,4,700,GALAXY,0.5300403,3940,55327
241.12774,25.189382,3900,4,700,STAR,-0.0005609139,3940,55327
241.22373,25.254667,3900,4,700,GALAXY,0.5750831,3940,55327
241.08376,25.15379,3900,4,700,GALAXY,0.5840657,3940,55327
241.28057,25.553767,3900,5,700,GALAXY,0.583608,3940,55327
241.30582,25.540227,3900,5,700,STAR,-3.512545e-05,3940,55327
241.28059,25.308575,4002,4,217,GALAXY,0.6361066,3940,55327
241.48856,25.33579,4002,4,218,GALAXY,0.6993714,3940,55327
241.33754,25.390243,4002,4,217,GALAXY,0.5796464,3940,55327
241.47854,25.445655,3900,5,701,GALAXY,0.5326057,3940,55327
241.35553,25.407192,4002,4,217,QSO,2.295598,3940,55327
241.47142,25.308469,4002,4,218,GALAXY,0.4830262,3940,55327
241.45326,25.274311,4002,4,218,GALAXY,0.5449424,3940,55327
241.49694,25.318769,4002,4,218,QSO,2.204693,3940,55327
241.43376,25.261204,4002,4,218,GALAXY,0.5797616,3940,55327
241.36467,25.244946,4002,4,218,GALAXY,0.5372133,3940,55327
241.34931,25.221429,4002,4,218,STAR,-0.000137355,3940,55327
241.2935,25.186058,3900,4,701,GALAXY,0.5292211,3940,55327
196.19698,36.525284,4504,2,232,GALAXY,0.5116533,3977,55335
196.26805,36.345952,4504,2,232,GALAXY,0.2727485,3977,55335
196.2566,36.361496,4504,2,232,GALAXY,0.4866433,3977,55335
196.19975,36.281146,4470,2,77,QSO,1.006653,3977,55335
196.30456,36.379193,4504,2,232,GALAXY,0.5380517,3977,55335
196.31972,36.363583,4504,2,232,QSO,2.168188,3977,55335
196.3446,36.388021,4504,2,232,GALAXY,0.6553364,3977,55335
196.35,36.263868,4470,2,77,QSO,2.366666,3977,55335
196.24864,36.213242,4470,2,77,QSO,2.431626,3977,55335
196.18026,36.109949,4504,1,232,GALAXY,0.6613628,3977,55335
196.15891,36.147352,4470,2,76,GALAXY,0.4369955,3977,55335
196.36676,35.97683,4504,1,233,GALAXY,0.5923249,3977,55335
196.26678,36.058462,4504,1,232,QSO,0.7630405,3977,55335
196.34691,35.925764,4504,1,233,GALAXY,0.5926688,3977,55335
196.16652,35.80962,4470,1,77,GALAXY,0.7106448,3977,55335
196.22421,35.92067,4504,1,232,GALAXY,0.3362193,3977,55335
196.22135,35.78718,4470,1,77,GALAXY,0.6578102,3977,55335
196.37081,35.915958,4504,1,233,QSO,3.665635,3977,55335
196.24229,35.697298,4552,6,161,GALAXY,0.6862849,3977,55335
196.14397,35.619107,4552,6,161,GALAXY,0.5558451,3977,55335
196.17148,35.715925,4470,1,77,QSO,2.241846,3977,55335
196.2437,35.644756,4552,6,161,GALAXY,0.4970818,3977,55335
196.25305,35.822184,4470,1,77,STAR,-0.0004384342,3977,55335
196.2503,35.590366,4552,6,161,GALAXY,0.6802154,3977,55335
196.27804,35.80382,4470,1,77,STAR,-0.0004471476,3977,55335
196.12495,35.525063,4576,6,508,GALAXY,0.595699,3977,55335
196.16346,35.693789,4552,6,161,GALAXY,0.3645627,3977,55335
196.26082,35.561297,4552,6,162,GALAXY,0.5897552,3977,55335
196.17411,35.673943,4552,6,161,QSO,2.26434,3977,55335
196.42141,36.664449,4470,3,77,GALAXY,0.5418687,3977,55335
196.43765,36.798215,4504,3,233,GALAXY,0.2724434,3977,55335
196.4905,36.788583,4504,3,233,GALAXY,0.6641493,3977,55335
196.51533,36.806589,4504,3,233,GALAXY,0.6097924,3977,55335
196.42432,36.502287,4504,2,233,GALAXY,0.4818707,3977,55335
196.47653,36.767795,4504,3,233,GALAXY,0.6641772,3977,55335
196.45699,36.653374,4470,3,78,GALAXY,0.5301419,3977,55335
196.36409,36.425373,4504,2,232,GALAXY,0.4864286,3977,55335
196.40889,36.622698,4470,3,77,GALAXY,0.645659,3977,55335
196.50569,36.414514,4504,2,233,GALAXY,0.5329963,3977,55335
196.4453,36.456915,4504,2,233,GALAXY,0.6036787,3977,55335
196.50203,36.362812,4504,2,233,GALAXY,0.4872535,3977,55335
196.38791,36.266177,4470,2,78,GALAXY,0.486436,3977,55335
196.44818,36.309241,4470,2,78,GALAXY,0.7499986,3977,55335
196.51163,36.326602,4504,2,233,QSO,1.176441,3977,55335
196.49099,36.307711,4470,2,78,GALAXY,0.5305583,3977,55335
196.37058,36.225274,4470,2,78,GALAXY,0.4381908,3977,55335
196.48097,36.289905,4470,2,78,GALAXY,0.5368081,3977,55335
196.41763,36.065896,4504,1,233,GALAXY,0.4911628,3977,55335
196.49792,36.127169,4470,2,78,STAR,0.0001268235,3977,55335
196.55684,36.103608,4470,2,79,GALAXY,0.589863,3977,55335
196.48725,35.97461,4504,1,234,STAR,-0.0006539603,3977,55335
196.42796,36.041111,4504,1,233,QSO,0.4645086,3977,55335
196.42703,35.991979,4504,1,233,STAR,-8.87689e-05,3977,55335
196.47414,35.955309,4504,1,233,GALAXY,0.4773677,3977,55335
196.49073,35.936601,4504,1,234,GALAXY,0.4120819,3977,55335
196.45537,35.970982,4504,1,233,GALAXY,0.1325268,3977,55335
196.37001,35.720327,4470,1,78,QSO,2.421497,3977,55335
196.33919,35.796307,4470,1,78,GALAXY,0.6502621,3977,55335
196.38785,35.821885,4470,1,78,STAR,-0.000152485,3977,55335
196.51828,35.733071,4470,1,79,QSO,2.475362,3977,55335
196.46709,35.922516,4504,1,233,GALAXY,0.6605008,3977,55335
196.37931,35.587545,4552,6,162,GALAXY,0.2491774,3977,55335
196.53151,35.83826,4470,1,79,STAR,-0.0003466629,3977,55335
196.44712,35.578845,4552,6,163,GALAXY,0.5327807,3977,55335
196.54388,35.573713,4552,6,163,STAR,-0.000581447,3977,55335
196.59118,36.889315,4504,3,233,QSO,3.9926,3977,55335
196.58259,36.603107,4470,3,78,GALAXY,0.6590868,3977,55335
196.59549,36.778404,4504,3,233,STAR,-0.0008534133,3977,55335
196.52627,36.623985,4470,3,78,GALAXY,0.7172433,3977,55335
196.5906,36.801698,4504,3,233,GALAXY,0.4222609,3977,55335
196.6243,36.384839,4504,2,234,GALAXY,0.5126035,3977,55335
196.5445,36.586438,4470,3,78,STAR,-0.0002551501,3977,55335
196.6289,36.352812,4504,2,234,GALAXY,0.4869891,3977,55335
196.55243,36.307967,4504,2,234,GALAXY,0.531207,3977,55335
196.58009,36.530687,4470,3,78,QSO,0.6056085,3977,55335
196.58365,36.276946,4470,2,79,GALAXY,0.7835162,3977,55335
196.62928,36.447455,4504,2,234,GALAXY,0.225217,3977,55335
196.5909,36.180015,4470,2,79,GALAXY,0.5320718,3977,55335
196.57427,36.501799,4504,2,234,GALAXY,0.6024335,3977,55335
196.62652,36.187617,4470,2,79,GALAXY,0.6530456,3977,55335
196.63651,36.321505,4504,2,234,GALAXY,0.3263315,3977,55335
196.56751,36.146513,4470,2,79,GALAXY,0.03732081,3977,55335
196.60387,36.259344,4470,2,79,QSO,1.573069,3977,55335
196.62258,36.108951,4470,2,79,GALAXY,0.5714115,3977,55335
196.57636,36.129637,4470,2,79,GALAXY,0.4876061,3977,55335
196.68277,36.087968,4470,2,79,GALAXY,0.5684043,3977,55335
196.57673,36.031147,4504,1,234,GALAXY,0.5343524,3977,55335
196.67873,35.834365,4470,1,80,GALAXY,0.6700728,3977,55335
196.68138,36.056213,4510,1,11,STAR,-0.0002495062,3977,55335
196.73277,36.068112,4512,1,11,GALAXY,0.5126402,3977,55335
196.61238,35.998663,4504,1,234,QSO,1.555278,3977,55335
196.73751,35.993544,4512,1,11,GALAXY,0.7508152,3977,55335
196.59175,35.687481,4470,1,79,GALAXY,0.455283,3977,55335
196.64046,35.795187,4470,1,79,GALAXY,0.5639377,3977,55335
196.56243,35.641264,4552,6,163,GALAXY,0.819532,3977,55335
196.68245,35.805948,4470,1,80,STAR,-0.0003199701,3977,55335
196.69642,35.71442,4470,1,80,GALAXY,0.5717515,3977,55335
196.62399,35.611905,4552,6,163,GALAXY,0.467427,3977,55335
196.68303,35.674363,4470,1,80,GALAXY,0.5758855,3977,55335
196.70211,35.650354,4552,6,164,GALAXY,0.456106,3977,55335
196.6381,35.515745,4552,6,164,GALAXY,0.5644611,3977,55335
196.70662,35.557353,4552,6,164,GALAXY,0.5194169,3977,55335
196.76648,36.735849,4510,3,11,GALAXY,0.5953677,3977,55335
196.66597,36.876961,4504,3,234,GALAXY,0.3137643,3977,55335
196.66448,36.650563,4470,3,79,GALAXY,0.5495172,3977,55335
196.76779,36.844869,4504,3,234,GALAXY,0.3567213,3977,55335
196.65062,36.606959,4470,3,79,GALAXY,0.5790966,3977,55335
196.63992,36.652944,4470,3,79,GALAXY,0.4155784,3977,55335
196.77633,36.370736,4512,2,11,GALAXY,0.5869709,3977,55335
196.77,36.632506,4470,3,79,GALAXY,0.6360101,3977,55335
196.73102,36.337763,4510,2,11,GALAXY,0.4838142,3977,55335
196.62595,36.602185,4470,3,79,GALAXY,0.7049991,3977,55335
196.77155,36.29468,4512,2,11,GALAXY,0.4841124,3977,55335
196.72794,36.247615,4470,2,79,GALAXY,0.4862702,3977,55335
196.6869,36.334544,4504,2,234,GALAXY,0.4815089,3977,55335
196.65017,36.177842,4470,2,79,GALAXY,0.6019525,3977,55335
196.80571,36.372329,4512,2,11,GALAXY,0.3247789,3977,55335
196.67312,36.151027,4470,2,79,GALAXY,0.4784982,3977,55335
196.6506,36.283232,4470,2,79,QSO,1.033091,3977,55335
196.81285,36.195899,4470,2,80,GALAXY,0.5690808,3977,55335
196.80469,36.351949,4512,2,11,GALAXY,0.5289065,3977,55335
196.79471,36.133008,4470,2,80,GALAXY,0.4886527,3977,55335
196.8513,35.967598,4512,1,11,STAR,0.0006118026,3977,55335
196.81722,36.091787,4470,2,80,GALAXY,0.5039994,3977,55335
196.86828,36.059499,4470,2,80,GALAXY,0.4965662,3977,55335
196.75104,36.049964,4512,1,11,GALAXY,0.7645271,3977,55335
196.88788,35.944067,4512,1,12,GALAXY,0.5359738,3977,55335
196.77203,35.900609,4512,1,11,GALAXY,0.5334522,3977,55335
196.81118,35.919822,4512,1,11,GALAXY,0.5330713,3977,55335
196.7957,35.995754,4512,1,11,GALAXY,0.4554817,3977,55335
196.93736,35.694823,4470,1,81,STAR,-1.578702e-05,3977,55335
196.80284,35.880597,4512,1,11,GALAXY,0.5348757,3977,55335
196.72785,35.617357,4552,6,164,GALAXY,0.3155378,3977,55335
196.79284,35.81402,4470,1,80,GALAXY,0.6059655,3977,55335
196.81695,35.866712,4512,1,11,GALAXY,0.538074,3977,55335
196.87329,35.624404,4552,6,165,GALAXY,0.4572312,3977,55335
196.85164,35.819315,4470,1,80,GALAXY,0.4568787,3977,55335
196.89567,35.629396,4552,6,165,GALAXY,0.1652983,3977,55335
213.2552,2.1043023,1458,3,590,GALAXY,0.6781389,4030,55634
213.47365,2.4673443,1458,4,592,QSO,2.246229,4030,55634
213.46809,2.3182769,1462,4,588,GALAXY,0.4363955,4030,55634
213.29437,2.2095562,1462,4,587,GALAXY,0.5084869,4030,55634
213.28142,2.038649,1458,3,591,GALAXY,0.5083676,4030,55634
213.28044,2.2527284,1462,4,587,GALAXY,0.3666737,4030,55634
213.41949,2.1460299,1458,3,592,GALAXY,0.6012375,4030,55634
212.7828,2.4962914,1458,4,587,GALAXY,0.4692611,4030,55634
213.4078,3.0980033,1462,6,587,GALAXY,0.4710425,4030,55634
213.46305,3.0413443,1462,6,588,GALAXY,0.530108,4030,55634
213.4863,3.1217091,1462,6,588,GALAXY,0.1778971,4030,55634
213.52354,3.020624,1458,5,592,GALAXY,0.4990887,4030,55634
213.50627,3.1859699,1478,1,37,QSO,0.7534841,4030,55634
213.50213,2.9802015,1458,5,592,GALAXY,0.4987972,4030,55634
213.36483,2.7590298,1462,5,587,GALAXY,0.3136486,4030,55634
213.4444,2.9402978,1458,5,592,GALAXY,0.4996786,4030,55634
213.52207,2.9327542,1458,5,592,GALAXY,0.4549986,4030,55634
213.46353,2.7402523,1462,5,588,STAR,-5.24413e-05,4030,55634
213.51757,3.1210781,1462,6,588,QSO,2.40743,4030,55634
213.5263,2.9713086,1458,5,592,GALAXY,0.5303647,4030,55634
213.47211,2.6454969,1462,5,588,GALAXY,0.5829469,4030,55634
